Orthogroup	pbar_genome.OGS.1.2.maker.proteins	lhum_genome.OGS.1.2.maker.proteins
OG0008180	PBAR_PB20935-RA	LHUM_LH19710-RA
OG0008181	PBAR_pbar_RpL12-1	LHUM_LH19716-RA
OG0008182	PBAR_PB20931-RA	LHUM_LH19721-RA
OG0008183	PBAR_PB24549-RA	LHUM_LH20809-RA
OG0008184	PBAR_PB20924-RA	LHUM_LH19711-RA
OG0008185	PBAR_pbar_RpLP1-1	LHUM_LH19709-RA
OG0008186	PBAR_PB20940-RA	LHUM_LH19712-RA
OG0008187	PBAR_PB24544-RA	LHUM_LH19352-RA
OG0008188	PBAR_PB10227-RA	LHUM_LH14115-RA
OG0008189	PBAR_Pbar_Ndufs6_like-1	LHUM_LH19708-RA
OG0008190	PBAR_PB24550-RA	LHUM_LH14171-RA
OG0008191	PBAR_maker-pbar_scf7180000350332-augustus-gene-1.6-mRNA-1	LHUM_LH19344-RA
OG0008192	PBAR_PB11636-RA	LHUM_LH18820-RA
OG0008193	PBAR_PB20928-RA	LHUM_LH19720-RA
OG0008194	PBAR_PB15089-RA	LHUM_LH24697-RA
OG0008195	PBAR_PB15092-RA	LHUM_LH24698-RA
OG0008196	PBAR_PB15083-RA	LHUM_LH24691-RA
OG0008197	PBAR_PB11651-RA	LHUM_LH18808-RA
OG0008198	PBAR_maker-pbar_scf7180000350332-augustus-gene-3.15-mRNA-1	LHUM_LH19353-RA
OG0008199	PBAR_PB11641-RA	LHUM_LH18801-RA
OG0008200	PBAR_PB11657-RA	LHUM_LH18814-RA
OG0008201	PBAR_PB11627-RA	LHUM_LH18811-RA
OG0008202	PBAR_PB11640-RA	LHUM_LH18810-RA
OG0008203	PBAR_PB11642-RA	LHUM_LH18797-RA
OG0008204	PBAR_PB11655-RA	LHUM_LH18799-RA
OG0008205	PBAR_PB11635-RA	LHUM_LH18819-RA
OG0008206	PBAR_PB22397-RA	LHUM_LH19355-RA
OG0008207	PBAR_maker-pbar_scf7180000350332-augustus-gene-3.14-mRNA-1	LHUM_LH19354-RA
OG0008208	PBAR_PB11646-RA	LHUM_LH18813-RA
OG0008209	PBAR_PB12611-RA	LHUM_LH18823-RA
OG0008210	PBAR_PB11647-RA	LHUM_LH18812-RA
OG0008211	PBAR_PB11643-RA	LHUM_LH18821-RA
OG0008212	PBAR_PB11652-RA	LHUM_LH18816-RA
OG0008213	PBAR_PB11650-RA	LHUM_LH18817-RA
OG0008214	PBAR_PB12624-RA	LHUM_LH18830-RA
OG0008215	PBAR_PB12615-RA	LHUM_LH18828-RA
OG0008216	PBAR_PB12550-RA	LHUM_LH16226-RA
OG0008217	PBAR_PB12596-RA	LHUM_LH18779-RA
OG0008218	PBAR_PB26366-RA	LHUM_LH16222-RA
OG0008219	PBAR_PB14170-RA	LHUM_LH18919-RA
OG0008220	PBAR_PB15485-RA	LHUM_LH16215-RA
OG0008221	PBAR_PB13121-RA	LHUM_LH18822-RA
OG0008222	PBAR_PB15481-RA	LHUM_LH16245-RA
OG0008223	PBAR_PB14166-RA	LHUM_LH18918-RA
OG0008224	PBAR_pbar_RpSA-1	LHUM_LH16246-RA
OG0008225	PBAR_PB12595-RA	LHUM_LH18777-RA
OG0008226	PBAR_PB12602-RA	LHUM_LH18787-RA
OG0008227	PBAR_PB12591-RA	LHUM_LH18773-RA
OG0008228	PBAR_PB14244-RA	LHUM_LH14891-RA
OG0008229	PBAR_PB12601-RA	LHUM_LH18805-RA
OG0008230	PBAR_pbar_Rpn3-1	LHUM_LH18786-RA
OG0008231	PBAR_PB14249-RA	LHUM_LH14896-RA
OG0008232	PBAR_PB12593-RA	LHUM_LH18775-RA
OG0008233	PBAR_Pbar_Pink-1	LHUM_LH18798-RA
OG0008234	PBAR_PB16317-RA	LHUM_LH14902-RA
OG0008235	PBAR_PB12605-RA	LHUM_LH18807-RA
OG0008236	PBAR_PB14251-RA	LHUM_LH14913-RA
OG0008237	PBAR_PB25639-RA	LHUM_LH14897-RA
OG0008238	PBAR_PB14255-RA	LHUM_LH14895-RA
OG0008239	PBAR_PB11726-RA	LHUM_LH14916-RA
OG0008240	PBAR_PB11731-RA	LHUM_LH14901-RA
OG0008241	PBAR_PB11733-RA	LHUM_LH14905-RA
OG0008242	PBAR_PB11725-RA	LHUM_LH14912-RA
OG0008243	PBAR_PB12560-RA	LHUM_LH16227-RA
OG0008244	PBAR_PB18412-RA	LHUM_LH19245-RA
OG0008245	PBAR_maker-pbar_scf7180000350332-snap-gene-1.13-mRNA-1	LHUM_LH23899-RA
OG0008246	PBAR_PB24163-RA	LHUM_LH10617-RA
OG0008247	PBAR_PB24144-RA	LHUM_LH11463-RA
OG0008248	PBAR_PB14750-RA	LHUM_LH11465-RA
OG0008249	PBAR_PB14248-RA	LHUM_LH14893-RA
OG0008250	PBAR_PB18427-RA	LHUM_LH19948-RA
OG0008251	PBAR_Pbar_Emb-like-1	LHUM_LH19165-RA
OG0008252	PBAR_Pbar_Cht5-1	LHUM_LH13830-RA
OG0008253	PBAR_PB18422-RA	LHUM_LH19022-RA
OG0008254	PBAR_PB15706-RA	LHUM_LH13829-RA
OG0008255	PBAR_PB18408-RA	LHUM_LH19242-RA
OG0008256	PBAR_PB18428-RA	LHUM_LH19247-RA
OG0008257	PBAR_PB15692-RA	LHUM_LH13818-RA
OG0008258	PBAR_PB15693-RA	LHUM_LH13817-RA
OG0008259	PBAR_PB26897-RA	LHUM_LH25857-RA
OG0008260	PBAR_Pbar_mastermind-half1-RA	LHUM_Lhum_mastermind-RA
OG0008261	PBAR_PB14318-RA	LHUM_LH19965-RA
OG0008262	PBAR_PB14322-RA	LHUM_LH19952-RA
OG0008263	PBAR_PB11376-RA	LHUM_LH19957-RA
OG0008264	PBAR_PB14320-RA	LHUM_LH19964-RA
OG0008265	PBAR_PB11377-RA	LHUM_LH19956-RA
OG0008266	PBAR_PB11373-RA	LHUM_LH18927-RA
OG0008267	PBAR_PB14319-RA	LHUM_LH19963-RA
OG0008268	PBAR_PB14315-RA	LHUM_LH19968-RA
OG0008269	PBAR_PB14313-RA	LHUM_LH19967-RA
OG0008270	PBAR_PB14209-RA	LHUM_LH19229-RA
OG0008271	PBAR_PB14317-RA	LHUM_LH19971-RA
OG0008272	PBAR_PB14314-RA	LHUM_LH19970-RA
OG0008273	PBAR_PB14307-RA	LHUM_LH19972-RA
OG0008274	PBAR_PB15714-RA	LHUM_LH19205-RA
OG0008275	PBAR_PB15715-RA	LHUM_LH19201-RA
OG0008276	PBAR_PB15720-RA	LHUM_LH19193-RA
OG0008278	PBAR_PB15712-RA	LHUM_LH19204-RA
OG0008279	PBAR_PB15717-RA	LHUM_LH19197-RA
OG0008280	PBAR_PB15719-RA	LHUM_LH19194-RA
OG0008281	PBAR_PB15718-RA	LHUM_LH19195-RA
OG0008282	PBAR_PB15713-RA	LHUM_LH19203-RA
OG0008283	PBAR_PB15705-RA	LHUM_LH19208-RA
OG0008284	PBAR_PB15707-RA	LHUM_LH19220-RA
OG0008285	PBAR_PB15708-RA	LHUM_LH19219-RA
OG0008286	PBAR_PB15710-RA	LHUM_LH19215-RA
OG0008287	PBAR_PB15702-RA	LHUM_LH19209-RA
OG0008288	PBAR_PB18425-RA	LHUM_LH19218-RA
OG0008289	PBAR_PB15700-RA	LHUM_LH19192-RA
OG0008290	PBAR_PB18451-RA	LHUM_LH19236-RA
OG0008291	PBAR_PB18438-RA	LHUM_LH19217-RA
OG0008292	PBAR_PB18454-RA	LHUM_LH19239-RA
OG0008293	PBAR_PB18453-RA	LHUM_LH19238-RA
OG0008294	PBAR_PB18448-RA	LHUM_LH19212-RA
OG0008295	PBAR_PB18450-RA	LHUM_LH25243-RA
OG0008296	PBAR_PB18455-RA	LHUM_LH25238-RA
OG0008297	PBAR_PB22122-RA	LHUM_LH25248-RA
OG0008298	PBAR_PB22126-RA	LHUM_LH25246-RA
OG0008299	PBAR_PB22125-RA	LHUM_LH25242-RA
OG0008300	PBAR_PB14179-RA	LHUM_LH25247-RA
OG0008301	PBAR_PB14189-RA	LHUM_LH25253-RA
OG0008302	PBAR_PB14186-RA	LHUM_LH25254-RA
OG0008303	PBAR_PB14187-RA	LHUM_LH17445-RA
OG0008304	PBAR_Pbar_Pi3k68D-RA	LHUM_Lhum_-Pi3K68D-RA
OG0008305	PBAR_PB14192-RA	LHUM_LH11437-RA
OG0008306	PBAR_PB14196-RA	LHUM_LH11428-RA
OG0008307	PBAR_PB14204-RA	LHUM_LH15597-RA
OG0008308	PBAR_PB14205-RA	LHUM_LH15596-RA
OG0008309	PBAR_PB14213-RA	LHUM_LH15588-RA
OG0008310	PBAR_PB14214-RA	LHUM_LH15589-RA
OG0008311	PBAR_PB14216-RA	LHUM_LH15585-RA
OG0008312	PBAR_PB14211-RA	LHUM_LH15578-RA
OG0008313	PBAR_PB18437-RA	LHUM_LH15571-RA
OG0008314	PBAR_PB18421-RA	LHUM_LH15577-RA
OG0008315	PBAR_PB26504-RA	LHUM_LH15579-RA
OG0008316	PBAR_PB22046-RA	LHUM_LH15570-RA
OG0008317	PBAR_PB26506-RA	LHUM_LH15574-RA
OG0008318	PBAR_PB14749-RA	LHUM_LH15582-RA
OG0008319	PBAR_PB22050-RA	LHUM_LH15580-RA
OG0008320	PBAR_PB26503-RA	LHUM_LH25551-RA
OG0008321	PBAR_PB14748-RA	LHUM_LH15581-RA
OG0008322	PBAR_PB22041-RA	LHUM_LH15566-RA
OG0008323	PBAR_PB25458-RA	LHUM_LH15559-RA
OG0008324	PBAR_PB10204-RA	LHUM_LH15561-RA
OG0008325	PBAR_PB25456-RA	LHUM_LH15563-RA
OG0008326	PBAR_PB22042-RA	LHUM_LH15567-RA
OG0008327	PBAR_PB25462-RA	LHUM_LH15552-RA
OG0008328	PBAR_pbar_RpL24-like-1	LHUM_LH15553-RA
OG0008329	PBAR_PB25465-RA	LHUM_LH15555-RA
OG0008330	PBAR_PB25464-RA	LHUM_LH15556-RA
OG0008331	PBAR_PB25463-RA	LHUM_lhum_SP49c-RA
OG0008332	PBAR_PB25466-RA	LHUM_LH15554-RA
OG0008333	PBAR_PB25467-RA	LHUM_LH15557-RA
OG0008334	PBAR_PB25471-RA	LHUM_LH15547-RA
OG0008336	PBAR_PB25477-RA	LHUM_LH15545-RA
OG0008337	PBAR_PB25479-RA	LHUM_LH15543-RA
OG0008338	PBAR_PB25480-RA	LHUM_LH15544-RA
OG0008339	PBAR_PB25482-RA	LHUM_LH15540-RA
OG0008340	PBAR_PB25486-RA	LHUM_LH15536-RA
OG0008341	PBAR_PB25487-RA	LHUM_LH15538-RA
OG0008342	PBAR_PB25485-RA	LHUM_LH15537-RA
OG0008343	PBAR_PB25483-RA	LHUM_LH15541-RA
OG0008344	PBAR_PB25484-RA	LHUM_LH15539-RA
OG0008345	PBAR_PB25490-RA	LHUM_LH15530-RA
OG0008346	PBAR_PB25503-RA	LHUM_LH15528-RA
OG0008347	PBAR_PB25492-RA	LHUM_LH15532-RA
OG0008348	PBAR_PB25498-RA	LHUM_LH15518-RA
OG0008349	PBAR_Pbar_Ilp1-RB	LHUM_LH15531-RA
OG0008350	PBAR_PB25499-RA	LHUM_LH15520-RA
OG0008351	PBAR_PB25504-RA	LHUM_LH15527-RA
OG0008352	PBAR_PB25506-RA	LHUM_LH15512-RA
OG0008353	PBAR_PB25491-RA	LHUM_LH15514-RA
OG0008354	PBAR_PB25515-RA	LHUM_LH15504-RA
OG0008355	PBAR_PB25521-RA	LHUM_LH15503-RA
OG0008356	PBAR_PB25522-RA	LHUM_LH15501-RA
OG0008357	PBAR_PB25520-RA	LHUM_LH15502-RA
OG0008358	PBAR_PB25512-RA	LHUM_LH15505-RA
OG0008359	PBAR_PB25519-RA	LHUM_LH15489-RA
OG0008360	PBAR_PB25525-RA	LHUM_LH15496-RA
OG0008361	PBAR_PB25514-RA	LHUM_LH15493-RA
OG0008362	PBAR_PB25526-RA	LHUM_LH15492-RA
OG0008363	PBAR_PB25535-RA	LHUM_LH15483-RA
OG0008364	PBAR_PB25532-RA	LHUM_LH15482-RA
OG0008365	PBAR_PB25538-RA	LHUM_LH15484-RA
OG0008366	PBAR_PB25539-RA	LHUM_LH15480-RA
OG0008367	PBAR_PB25537-RA	LHUM_LH15479-RA
OG0008368	PBAR_PB25546-RA	LHUM_LH15472-RA
OG0008369	PBAR_PB25547-RA	LHUM_LH15473-RA
OG0008370	PBAR_PB27154-RA	LHUM_LH15476-RA
OG0008371	PBAR_PB25549-RA	LHUM_LH15471-RA
OG0008372	PBAR_PB25552-RA	LHUM_LH15466-RA
OG0008373	PBAR_PB25554-RA	LHUM_LH15464-RA
OG0008374	PBAR_PB25548-RA	LHUM_LH15468-RA
OG0008375	PBAR_PB25560-RA	LHUM_LH15457-RA
OG0008376	PBAR_PB25551-RA	LHUM_LH15461-RA
OG0008377	PBAR_PB25562-RA	LHUM_LH15460-RA
OG0008378	PBAR_PB25558-RA	LHUM_LH15462-RA
OG0008379	PBAR_PB25568-RA	LHUM_LH15451-RA
OG0008380	PBAR_PB25567-RA	LHUM_LH15452-RA
OG0008382	PBAR_PB17081-RA	LHUM_LH13919-RA
OG0008383	PBAR_PB15027-RA	LHUM_LH23519-RA
OG0008384	PBAR_PB15028-RA	LHUM_LH23514-RA
OG0008385	PBAR_PB10664-RA	LHUM_LH11834-RA
OG0008386	PBAR_PB16479-RA	LHUM_LH11829-RA
OG0008387	PBAR_PB11511-RA	LHUM_LH11836-RA
OG0008388	PBAR_PB11514-RA	LHUM_LH11838-RA
OG0008389	PBAR_PB11510-RA	LHUM_LH11830-RA
OG0008391	PBAR_PB12127-RA	LHUM_LH17859-RA
OG0008392	PBAR_PB19165-RA	LHUM_LH11832-RA
OG0008393	PBAR_PB12120-RA	LHUM_LH23615-RA
OG0008394	PBAR_PB12123-RA	LHUM_LH23625-RA
OG0008395	PBAR_PB12126-RA	LHUM_LH23604-RA
OG0008396	PBAR_PB12125-RA	LHUM_LH23605-RA
OG0008397	PBAR_PB12119-RA	LHUM_LH17852-RA
OG0008398	PBAR_PB11121-RA	LHUM_LH23493-RA
OG0008399	PBAR_PB11125-RA	LHUM_LH23502-RA
OG0008400	PBAR_PB11122-RA	LHUM_LH23627-RA
OG0008401	PBAR_PB11126-RA	LHUM_LH23608-RA
OG0008402	PBAR_PB17018-RA	LHUM_LH18761-RA
OG0008403	PBAR_PB17001-RA	LHUM_LH13980-RA
OG0008404	PBAR_PB17017-RA	LHUM_LH18758-RA
OG0008405	PBAR_PB17019-RA	LHUM_LH18764-RA
OG0008406	PBAR_PB17156-RA	LHUM_LH18768-RA
OG0008407	PBAR_PB15025-RA	LHUM_LH23530-RA
OG0008408	PBAR_PB15024-RA	LHUM_LH23525-RA
OG0008409	PBAR_PB15017-RA	LHUM_LH23535-RA
OG0008410	PBAR_PB15018-RA	LHUM_LH23536-RA
OG0008411	PBAR_PB12145-RA	LHUM_LH23550-RA
OG0008412	PBAR_pbar_RpL36A_5'end-1	LHUM_LH23561-RA
OG0008413	PBAR_PB12131-RA	LHUM_LH23564-RA
OG0008414	PBAR_PB12139-RA	LHUM_LH23558-RA
OG0008415	PBAR_PB12142-RA	LHUM_LH23556-RA
OG0008416	PBAR_PB12140-RA	LHUM_LH23601-RA
OG0008417	PBAR_PB12138-RA	LHUM_LH23597-RA
OG0008418	PBAR_PB12132-RA	LHUM_LH23595-RA
OG0008419	PBAR_PB12129-RA	LHUM_LH23599-RA
OG0008420	PBAR_Pbar_Fak56D-1	LHUM_LH14654-RA
OG0008421	PBAR_PB17006-RA	LHUM_LH13985-RA
OG0008422	PBAR_PB12121-RA	LHUM_LH14661-RA
OG0008423	PBAR_PB17060-RA	LHUM_LH13984-RA
OG0008424	PBAR_PB17062-RA	LHUM_LH13988-RA
OG0008425	PBAR_PB17043-RA	LHUM_LH13989-RA
OG0008426	PBAR_PB17038-RA	LHUM_LH13982-RA
OG0008427	PBAR_PB17044-RA	LHUM_LH13991-RA
OG0008428	PBAR_PB17066-RA	LHUM_LH13981-RA
OG0008429	PBAR_PB17158-RA	LHUM_LH18750-RA
OG0008430	PBAR_PB17150-RA	LHUM_LH18726-RA
OG0008431	PBAR_PB17054-RA	LHUM_LH13986-RA
OG0008432	PBAR_PB12726-RA	LHUM_LH13983-RA
OG0008433	PBAR_PB17151-RA	LHUM_LH18730-RA
OG0008434	PBAR_PB17153-RA	LHUM_LH18723-RA
OG0008435	PBAR_PB17159-RA	LHUM_LH18729-RA
OG0008436	PBAR_PB17154-RA	LHUM_LH18722-RA
OG0008437	PBAR_PB24248-RA	LHUM_LH23594-RA
OG0008438	PBAR_PB17164-RA	LHUM_LH18755-RA
OG0008439	PBAR_PB17149-RA	LHUM_LH18728-RA
OG0008440	PBAR_PB17168-RA	LHUM_LH18770-RA
OG0008441	PBAR_PB17169-RA	LHUM_LH18742-RA
OG0008442	PBAR_PB17161-RA	LHUM_LH23042-RA
OG0008443	PBAR_PB17167-RA	LHUM_LH18746-RA
OG0008444	PBAR_PB11353-RA	LHUM_LH18766-RA
OG0008445	PBAR_PB22389-RA	LHUM_LH25447-RA
OG0008446	PBAR_augustus-pbar_scf7180000350332-abinit-gene-3.209-mRNA-1	LHUM_LH13284-RA
OG0008447	PBAR_augustus_masked-pbar_scf7180000350332-abinit-gene-3.105-mRNA-1	LHUM_LH19505-RA
OG0008449	PBAR_PB10936-RA	LHUM_LH20579-RA
OG0008450	PBAR_PB10045-RA	LHUM_LH16163-RA
OG0008451	PBAR_PB10937-RA	LHUM_LH16157-RA
OG0008452	PBAR_PB18286-RA	LHUM_LH20384-RA
OG0008453	PBAR_PB22403-RA	LHUM_LH19506-RA
OG0008454	PBAR_augustus-pbar_scf7180000350332-abinit-gene-3.205-mRNA-1	LHUM_LH19515-RA
OG0008455	PBAR_genemark-pbar_scf7180000350332-abinit-gene-3.222-mRNA-1	LHUM_LH19482-RA
OG0008456	PBAR_PB26698-RA	LHUM_LH20587-RA
OG0008457	PBAR_pbar_blue_opsin-1	LHUM_LH20507-RA
OG0008458	PBAR_pbar_zuc-1	LHUM_LH20516-RA
OG0008459	PBAR_PB16165-RA	LHUM_LH20512-RA
OG0008460	PBAR_PB16155-RA	LHUM_LH20514-RA
OG0008461	PBAR_CG_02544636	LHUM_lhum_rhomboid-like-RA
OG0008462	PBAR_PB16163-RA	LHUM_LH20513-RA
OG0008463	PBAR_PB16162-RA	LHUM_LH20509-RA
OG0008464	PBAR_CG_02546581	LHUM_LH20510-RA
OG0008465	PBAR_PB16154-RA	LHUM_LH11285-RA
OG0008466	PBAR_PB16153-RA	LHUM_LH11286-RA
OG0008467	PBAR_PB16149-RA	LHUM_LH24689-RA
OG0008468	PBAR_PB16148-RA	LHUM_LH24688-RA
OG0008469	PBAR_PB16150-RA	LHUM_LH24690-RA
OG0008470	PBAR_PB16144-RA	LHUM_LH24674-RA
OG0008471	PBAR_PB16143-RA	LHUM_LH24682-RA
OG0008472	PBAR_PB14101-RA	LHUM_LH22115-RA
OG0008473	PBAR_PB14099-RA	LHUM_LH22114-RA
OG0008474	PBAR_PB14092-RA	LHUM_LH22107-RA
OG0008475	PBAR_PB14093-RA	LHUM_LH22108-RA
OG0008476	PBAR_PB14091-RA	LHUM_LH22104-RA
OG0008477	PBAR_PB14090-RA	LHUM_LH22101-RA
OG0008478	PBAR_PB14087-RA	LHUM_LH22100-RA
OG0008479	PBAR_PB14089-RA	LHUM_LH22102-RA
OG0008480	PBAR_pbar_bazooka-1	LHUM_LH22099-RA
OG0008481	PBAR_PB14080-RA	LHUM_LH22096-RA
OG0008482	PBAR_PB14079-RA	LHUM_LH22097-RA
OG0008483	PBAR_PB14083-RA	LHUM_LH22089-RA
OG0008484	PBAR_Pbar_distal-less-RA	LHUM_LH50000-RA
OG0008485	PBAR_PB14069-RA	LHUM_LH22085-RA
OG0008486	PBAR_PB14066-RA	LHUM_LH22083-RA
OG0008487	PBAR_PB14075-RA	LHUM_LH22088-RA
OG0008488	PBAR_PB14074-RA	LHUM_LH22086-RA
OG0008489	PBAR_PB14077-RA	LHUM_LH22093-RA
OG0008490	PBAR_PB14076-RA	LHUM_LH22090-RA
OG0008491	PBAR_PB14067-RA	LHUM_LH22084-RA
OG0008492	PBAR_PB14065-RA	LHUM_LH22082-RA
OG0008493	PBAR_PB14063-RA	LHUM_LH22080-RA
OG0008494	PBAR_PB14064-RA	LHUM_LH22081-RA
OG0008495	PBAR_PB14058-RA	LHUM_LH22074-RA
OG0008496	PBAR_PB14055-RA	LHUM_LH22072-RA
OG0008497	PBAR_PB14053-RA	LHUM_LH22071-RA
OG0008498	PBAR_PB14060-RA	LHUM_LH22075-RA
OG0008499	PBAR_PB14048-RA	LHUM_LH22064-RA
OG0008500	PBAR_PB14043-RA	LHUM_LH22061-RA
OG0008501	PBAR_PB14050-RA	LHUM_LH22063-RA
OG0008502	PBAR_PB14044-RA	LHUM_LH22066-RA
OG0008503	PBAR_PB13194-RA	LHUM_LH22054-RA
OG0008504	PBAR_PB13197-RA	LHUM_LH22052-RA
OG0008505	PBAR_PB13191-RA	LHUM_LH22060-RA
OG0008506	PBAR_PB13195-RA	LHUM_LH22053-RA
OG0008507	PBAR_PB13216-RA	LHUM_LH22035-RA
OG0008508	PBAR_PB13201-RA	LHUM_LH22038-RA
OG0008509	PBAR_PB13200-RA	LHUM_LH22049-RA
OG0008510	PBAR_PB13207-RA	LHUM_LH22050-RA
OG0008511	PBAR_PB13204-RA	LHUM_LH21696-RA
OG0008512	PBAR_PB13211-RA	LHUM_LH21695-RA
OG0008513	PBAR_PB13218-RA	LHUM_LH22040-RA
OG0008514	PBAR_PB13205-RA	LHUM_LH21699-RA
OG0008515	PBAR_PB13213-RA	LHUM_LH21700-RA
OG0008516	PBAR_PB13217-RA	LHUM_LH21702-RA
OG0008517	PBAR_CG_02549890	LHUM_LH22045-RA
OG0008518	PBAR_PB13214-RA	LHUM_LH22034-RA
OG0008519	PBAR_PB13209-RA	LHUM_LH22048-RA
OG0008520	PBAR_PB13215-RA	LHUM_LH22039-RA
OG0008521	PBAR_PB10729-RA	LHUM_LH21709-RA
OG0008522	PBAR_PB11097-RA	LHUM_LH11865-RA
OG0008523	PBAR_PB11102-RA	LHUM_LH11305-RA
OG0008524	PBAR_PB11100-RA	LHUM_LH11304-RA
OG0008525	PBAR_PB11098-RA	LHUM_LH21716-RA
OG0008526	PBAR_PB11099-RA	LHUM_LH21715-RA
OG0008527	PBAR_PB11101-RA	LHUM_LH11306-RA
OG0008528	PBAR_PB11110-RA	LHUM_LH11311-RA
OG0008529	PBAR_PB11112-RA	LHUM_LH11314-RA
OG0008530	PBAR_PB11111-RA	LHUM_LH11313-RA
OG0008531	PBAR_PB19916-RA	LHUM_LH21360-RA
OG0008532	PBAR_PB15030-RA	LHUM_LH21357-RA
OG0008533	PBAR_PB10191-RA	LHUM_LH21358-RA
OG0008534	PBAR_PB10193-RA	LHUM_LH21356-RA
OG0008535	PBAR_PB10192-RA	LHUM_LH21359-RA
OG0008536	PBAR_PB15031-RA	LHUM_LH21355-RA
OG0008537	PBAR_pbar_cytochrome-P450-like-1	LHUM_lhum_cytochrome-P450-like-RA
OG0008538	PBAR_PB15033-RA	LHUM_LH21352-RA
OG0008539	PBAR_PB15034-RA	LHUM_LH21347-RA
OG0008540	PBAR_PB15047-RA	LHUM_LH21345-RA
OG0008541	PBAR_PB15044-RA	LHUM_LH21344-RA
OG0008542	PBAR_PB15053-RA	LHUM_LH21343-RA
OG0008543	PBAR_PB15050-RA	LHUM_LH21341-RA
OG0008544	PBAR_PB10489-RA	LHUM_LH21339-RA
OG0008545	PBAR_PB10404-RA	LHUM_LH21336-RA
OG0008546	PBAR_PB10403-RA	LHUM_LH21331-RA
OG0008547	PBAR_PB10408-RA	LHUM_LH21328-RA
OG0008548	PBAR_Pbar_armadillo-half1-1	LHUM_LH21342-RA
OG0008549	PBAR_PB25864-RA	LHUM_LH21138-RA
OG0008550	PBAR_PB16586-RA	LHUM_LH18330-RA
OG0008551	PBAR_PB25880-RA	LHUM_LH21133-RA
OG0008553	PBAR_PB16588-RA	LHUM_LH18328-RA
OG0008554	PBAR_PB25882-RA	LHUM_LH21129-RA
OG0008555	PBAR_PB13567-RA	LHUM_LH18339-RA
OG0008556	PBAR_PB25869-RA	LHUM_LH21099-RA
OG0008557	PBAR_PB25865-RA	LHUM_LH21094-RA
OG0008558	PBAR_PB25858-RA	LHUM_LH21088-RA
OG0008559	PBAR_PB25863-RA	LHUM_LH21092-RA
OG0008560	PBAR_PB25849-RA	LHUM_LH21082-RA
OG0008561	PBAR_PB25859-RA	LHUM_LH21089-RA
OG0008562	PBAR_PB25862-RA	LHUM_LH21091-RA
OG0008563	PBAR_PB25845-RA	LHUM_LH21086-RA
OG0008564	PBAR_PB16587-RA	LHUM_LH21272-RA
OG0008565	PBAR_PB13576-RA	LHUM_LH21273-RA
OG0008566	PBAR_PB25843-RA	LHUM_LH21081-RA
OG0008567	PBAR_PB13574-RA	LHUM_LH21274-RA
OG0008569	PBAR_PB14397-RA	LHUM_LH21270-RA
OG0008570	PBAR_PB14398-RA	LHUM_LH21268-RA
OG0008571	PBAR_PB14396-RA	LHUM_LH21267-RA
OG0008572	PBAR_PB24062-RA	LHUM_LH21258-RA
OG0008573	PBAR_PB25833-RA	LHUM_LH21207-RA
OG0008574	PBAR_PB25834-RA	LHUM_LH21209-RA
OG0008575	PBAR_PB25848-RA	LHUM_LH21208-RA
OG0008576	PBAR_PB25839-RA	LHUM_LH21205-RA
OG0008577	PBAR_PB25835-RA	LHUM_LH21210-RA
OG0008578	PBAR_PB25850-RA	LHUM_LH21202-RA
OG0008579	PBAR_PB24058-RA	LHUM_LH21261-RA
OG0008580	PBAR_PB25828-RA	LHUM_LH21213-RA
OG0008581	PBAR_PB25826-RA	LHUM_LH21212-RA
OG0008582	PBAR_PB25838-RA	LHUM_LH21200-RA
OG0008583	PBAR_PB25831-RA	LHUM_LH21219-RA
OG0008584	PBAR_PB25824-RA	LHUM_LH21223-RA
OG0008585	PBAR_PB25822-RA	LHUM_LH21217-RA
OG0008586	PBAR_PB25825-RA	LHUM_LH21211-RA
OG0008587	PBAR_PB25830-RA	LHUM_LH21218-RA
OG0008588	PBAR_PB25823-RA	LHUM_LH21222-RA
OG0008589	PBAR_PB25829-RA	LHUM_LH21214-RA
OG0008590	PBAR_PB25814-RA	LHUM_LH21236-RA
OG0008591	PBAR_PB27166-RA	LHUM_LH21235-RA
OG0008592	PBAR_PB25817-RA	LHUM_LH21230-RA
OG0008593	PBAR_PB25815-RA	LHUM_LH21229-RA
OG0008594	PBAR_PB25816-RA	LHUM_LH21227-RA
OG0008595	PBAR_PB25813-RA	LHUM_LH21232-RA
OG0008596	PBAR_PB25801-RA	LHUM_LH21156-RA
OG0008597	PBAR_PB25806-RA	LHUM_LH21228-RA
OG0008598	PBAR_PB25807-RA	LHUM_LH21146-RA
OG0008599	PBAR_pbar_p53-RD	LHUM_LH21233-RA
OG0008600	PBAR_PB25805-RA	LHUM_LH21224-RA
OG0008601	PBAR_PB25809-RA	LHUM_LH21231-RA
OG0008602	PBAR_PB25796-RA	LHUM_LH21173-RA
OG0008603	PBAR_PB25803-RA	LHUM_LH21157-RA
OG0008604	PBAR_PB25795-RA	LHUM_LH21174-RA
OG0008605	PBAR_PB25788-RA	LHUM_LH21177-RA
OG0008606	PBAR_PB25792-RA	LHUM_LH21167-RA
OG0008607	PBAR_PB25794-RA	LHUM_LH21175-RA
OG0008608	PBAR_PB25789-RA	LHUM_LH21170-RA
OG0008609	PBAR_PB27164-RA	LHUM_LH21166-RA
OG0008610	PBAR_PB25799-RA	LHUM_LH21176-RA
OG0008611	PBAR_PB25781-RA	LHUM_LH21181-RA
