Orthogroup	acep_genome.OGS.1.2.maker.proteins	lhum_genome.OGS.1.2.maker.proteins	pbar_genome.OGS.1.2.maker.proteins
OG0020726			PBAR_PB10562-RA
OG0020727			PBAR_PB27173-RA
OG0020728			PBAR_PB26075-RA
OG0020729			PBAR_PB26071-RA
OG0020730			PBAR_PB26079-RA
OG0020731			PBAR_PB26077-RA
OG0020732			PBAR_PB26084-RA
OG0020733			PBAR_PB26093-RA
OG0020734			PBAR_PB27174-RA
OG0020735			PBAR_PB26107-RA
OG0020736			PBAR_pbar_spz1-1
OG0020737			PBAR_PB26239-RA
OG0020738			PBAR_PB10091-RA
OG0020739			PBAR_PB20311-RA
OG0020740			PBAR_PB20312-RA
OG0020741			PBAR_PB20313-RA
OG0020742			PBAR_PB20315-RA
OG0020743			PBAR_PB20316-RA
OG0020744			PBAR_PB20324-RA
OG0020745			PBAR_PB20325-RA
OG0020746			PBAR_PB20331-RA
OG0020747			PBAR_PB20344-RA
OG0020748			PBAR_PB26814-RA
OG0020749			PBAR_PB20351-RA
OG0020750			PBAR_PB26541-RA
OG0020751			PBAR_PB15517-RA
OG0020752			PBAR_PB15515-RA
OG0020753			PBAR_PB15516-RA
OG0020754			PBAR_PB15530-RA
OG0020755			PBAR_PB15529-RA
OG0020756			PBAR_PB26542-RA
OG0020757			PBAR_PB15547-RA
OG0020758			PBAR_PB15556-RA
OG0020759			PBAR_PB15557-RA
OG0020760			PBAR_PB15560-RA
OG0020761			PBAR_PB15559-RA
OG0020762			PBAR_PB26209-RA
OG0020763			PBAR_PB10828-RA
OG0020764			PBAR_PB10838-RA
OG0020765			PBAR_PB10848-RA
OG0020766			PBAR_PB18182-RA
OG0020767			PBAR_PB18186-RA
OG0020768			PBAR_PB18194-RA
OG0020769			PBAR_PB15483-RA
OG0020770			PBAR_PB15484-RA
OG0020771			PBAR_PB15482-RA
OG0020772			PBAR_PB13928-RA
OG0020773			PBAR_PB13923-RA
OG0020774			PBAR_PB13937-RA
OG0020775			PBAR_PB13958-RA
OG0020776			PBAR_PB13944-RA
OG0020777			PBAR_PB13952-RA
OG0020778			PBAR_PB13951-RA
OG0020779			PBAR_PB13949-RA
OG0020780			PBAR_PB13953-RA
OG0020781			PBAR_PB13960-RA
OG0020782			PBAR_PB14348-RA
OG0020783			PBAR_PB14344-RA
OG0020784			PBAR_PB14345-RA
OG0020785			PBAR_PB10420-RA
OG0020786			PBAR_PB11503-RA
OG0020787			PBAR_PB26314-RA
OG0020788			PBAR_PB13853-RA
OG0020789			PBAR_PB26436-RA
OG0020790			PBAR_PB13854-RA
OG0020791			PBAR_PB13851-RA
OG0020792			PBAR_PB13855-RA
OG0020793			PBAR_PB13858-RA
OG0020794			PBAR_PB15617-RA
OG0020795			PBAR_PB10212-RA
OG0020796			PBAR_PB10211-RA
OG0020797			PBAR_PB13442-RA
OG0020798			PBAR_PB13443-RA
OG0020799			PBAR_PB13446-RA
OG0020800			PBAR_PB10179-RA
OG0020801			PBAR_PB10184-RA
OG0020802			PBAR_PB10485-RA
OG0020803			PBAR_PB16473-RA
OG0020804			PBAR_PB16472-RA
OG0020805			PBAR_PB15466-RA
OG0020806			PBAR_PB15471-RA
OG0020807			PBAR_PB15474-RA
OG0020808			PBAR_PB10468-RA
OG0020809			PBAR_PB11494-RA
OG0020810			PBAR_PB26313-RA
OG0020811			PBAR_PB11490-RA
OG0020812			PBAR_PB11616-RA
OG0020813			PBAR_PB18671-RA
OG0020814			PBAR_PB18670-RA
OG0020815			PBAR_PB18672-RA
OG0020816			PBAR_PB18673-RA
OG0020817			PBAR_PB18687-RA
OG0020818			PBAR_PB26725-RA
OG0020819			PBAR_PB18688-RA
OG0020820			PBAR_PB18694-RA
OG0020821			PBAR_PB18698-RA
OG0020822			PBAR_PB18699-RA
OG0020823			PBAR_PB18702-RA
OG0020824			PBAR_PB18701-RA
OG0020825			PBAR_PB18703-RA
OG0020826			PBAR_PB16876-RA
OG0020827			PBAR_PB16864-RA
OG0020828			PBAR_PB16875-RA
OG0020829			PBAR_PB16873-RA
OG0020830			PBAR_PB16866-RA
OG0020831			PBAR_PB16878-RA
OG0020832			PBAR_PB16883-RA
OG0020833			PBAR_PB16920-RA
OG0020834			PBAR_PB16922-RA
OG0020835			PBAR_PB16924-RA
OG0020836			PBAR_PB16926-RA
OG0020837			PBAR_PB16921-RA
OG0020838			PBAR_PB16925-RA
OG0020839			PBAR_PB16929-RA
OG0020840			PBAR_PB16933-RA
OG0020841			PBAR_PB16935-RA
OG0020842			PBAR_PB16934-RA
OG0020843			PBAR_PB16943-RA
OG0020844			PBAR_PB16942-RA
OG0020845			PBAR_PB16945-RA
OG0020846			PBAR_PB16956-RA
OG0020847			PBAR_PB26618-RA
OG0020848			PBAR_PB16957-RA
OG0020849			PBAR_PB16954-RA
OG0020850			PBAR_PB16959-RA
OG0020851			PBAR_PB16958-RA
OG0020852			PBAR_PB16960-RA
OG0020853			PBAR_PB10881-RA
OG0020854			PBAR_PB14583-RA
OG0020855			PBAR_PB12728-RA
OG0020856			PBAR_PB12724-RA
OG0020857			PBAR_PB12352-RA
OG0020858			PBAR_PB12355-RA
OG0020859			PBAR_PB12369-RA
OG0020860			PBAR_PB12361-RA
OG0020861			PBAR_PB12364-RA
OG0020862			PBAR_PB12370-RA
OG0020863			PBAR_PB12371-RA
OG0020864			PBAR_PB12379-RA
OG0020865			PBAR_PB12375-RB
OG0020866			PBAR_PB12401-RA
OG0020867			PBAR_PB12395-RA
OG0020868			PBAR_PB12407-RA
OG0020869			PBAR_PB12406-RA
OG0020870			PBAR_PB12405-RA
OG0020871			PBAR_PB12402-RA
OG0020872			PBAR_PB12403-RA
OG0020873			PBAR_PB12416-RA
OG0020874			PBAR_PB26358-RA
OG0020875			PBAR_PB12420-RA
OG0020876			PBAR_PB26359-RA
OG0020877			PBAR_PB12425-RA
OG0020878			PBAR_PB12418-RA
OG0020879			PBAR_PB12424-RA
OG0020880			PBAR_PB10338-RA
OG0020881			PBAR_PB10476-RA
OG0020882			PBAR_PB10695-RA
OG0020883			PBAR_PB15129-RA
OG0020884			PBAR_PB15135-RA
OG0020885			PBAR_PB15132-RA
OG0020886			PBAR_PB15134-RA
OG0020887			PBAR_PB10542-RA
OG0020888			PBAR_PB26727-RA
OG0020889			PBAR_PB18730-RA
OG0020890			PBAR_PB18732-RA
OG0020891			PBAR_PB26728-RA
OG0020892			PBAR_PB18735-RA
OG0020893			PBAR_PB18733-RA
OG0020894			PBAR_PB18737-RA
OG0020895			PBAR_PB18749-RA
OG0020896			PBAR_PB18750-RA
OG0020897			PBAR_PB10934-RA
OG0020898			PBAR_PB10935-RA
OG0020899			PBAR_PB10940-RA
OG0020900			PBAR_PB14715-RA
OG0020901			PBAR_PB14721-RA
OG0020902			PBAR_PB14711-RA
OG0020903			PBAR_PB14714-RA
OG0020904			PBAR_PB14716-RA
OG0020905			PBAR_PB12804-RA
OG0020906			PBAR_PB12813-RA
OG0020907			PBAR_PB12803-RA
OG0020908			PBAR_PB12812-RA
OG0020909			PBAR_PB26219-RA
OG0020910			PBAR_PB14909-RA
OG0020911			PBAR_PB14910-RA
OG0020912			PBAR_PB14911-RA
OG0020913			PBAR_PB14912-RA
OG0020914			PBAR_PB14933-RA
OG0020915			PBAR_PB14922-RA
OG0020916			PBAR_PB14932-RA
OG0020917			PBAR_PB14949-RA
OG0020918			PBAR_PB14948-RA
OG0020919			PBAR_PB26228-RA
OG0020920			PBAR_PB11128-RA
OG0020921			PBAR_PB19193-RA
OG0020922			PBAR_PB19196-RA
OG0020923			PBAR_PB19208-RA
OG0020924			PBAR_PB19202-RA
OG0020925			PBAR_PB19201-RA
OG0020926			PBAR_PB19209-RA
OG0020927			PBAR_PB19210-RA
OG0020928			PBAR_PB19211-RA
OG0020929			PBAR_PB19212-RA
OG0020930			PBAR_PB19215-RA
OG0020931			PBAR_PB19216-RA
OG0020932			PBAR_PB19217-RA
OG0020933			PBAR_PB10016-RA
OG0020934			PBAR_PB14395-RA
OG0020935			PBAR_PB10518-RA
OG0020936			PBAR_PB18241-RA
OG0020937			PBAR_PB18255-RA
OG0020938			PBAR_PB18246-RA
OG0020939			PBAR_PB18244-RA
OG0020940			PBAR_PB18254-RA
OG0020941			PBAR_PB18247-RA
OG0020942			PBAR_PB18272-RA
OG0020943			PBAR_PB18264-RA
OG0020944			PBAR_PB18274-RA
OG0020945			PBAR_PB18277-RA
OG0020946			PBAR_PB18275-RA
OG0020947			PBAR_PB18279-RA
OG0020948			PBAR_PB18276-RA
OG0020949			PBAR_PB18278-RA
OG0020950			PBAR_PB12990-RA
OG0020951			PBAR_PB12992-RA
OG0020952			PBAR_PB12994-RA
OG0020953			PBAR_PB12995-RA
OG0020954			PBAR_PB12986-RA
OG0020955			PBAR_PB12993-RA
OG0020956			PBAR_PB12999-RA
OG0020957			PBAR_PB26393-RA
OG0020958			PBAR_PB13005-RA
OG0020959			PBAR_PB13011-RA
OG0020960			PBAR_PB13013-RA
OG0020961			PBAR_PB13014-RA
OG0020962			PBAR_PB13027-RA
OG0020963			PBAR_PB13024-RA
OG0020964			PBAR_PB13026-RA
OG0020965			PBAR_PB13046-RA
OG0020966			PBAR_PB13045-RA
OG0020967			PBAR_PB12713-RA
OG0020968			PBAR_PB12714-RA
OG0020969			PBAR_PB12716-RA
OG0020970			PBAR_PB26260-RA
OG0020971			PBAR_PB10414-RA
OG0020972			PBAR_PB27049-RA
OG0020973			PBAR_PB23965-RA
OG0020974			PBAR_PB23968-RA
OG0020975			PBAR_PB23977-RA
OG0020976			PBAR_PB27051-RA
OG0020977			PBAR_PB23981-RA
OG0020978			PBAR_PB27052-RA
OG0020979			PBAR_PB14678-RA
OG0020980			PBAR_PB14677-RA
OG0020981			PBAR_PB26498-RA
OG0020982			PBAR_PB14693-RA
OG0020983			PBAR_PB14692-RA
OG0020984			PBAR_PB14775-RA
OG0020985			PBAR_PB14774-RA
OG0020986			PBAR_PB22419-RA
OG0020987			PBAR_PB22422-RA
OG0020988			PBAR_PB22425-RA
OG0020989			PBAR_PB22424-RA
OG0020990			PBAR_PB22427-RA
OG0020991			PBAR_PB22432-RA
OG0020992			PBAR_PB22450-RA
OG0020993			PBAR_PB22434-RA
OG0020994			PBAR_PB22436-RA
OG0020995			PBAR_PB22437-RA
OG0020996			PBAR_PB22433-RA
OG0020997			PBAR_PB22441-RA
OG0020998			PBAR_PB22454-RA
OG0020999			PBAR_PB22471-RA
OG0021000			PBAR_PB22452-RA
OG0021001			PBAR_PB22498-RA
OG0021002			PBAR_PB22493-RA
OG0021003			PBAR_PBAR_04309118
OG0021004			PBAR_PB26981-RA
OG0021005			PBAR_PB22506-RA
OG0021006			PBAR_PB22508-RA
OG0021007			PBAR_PB22512-RA
OG0021008			PBAR_PB22520-RA
OG0021009			PBAR_PB22522-RA
OG0021010			PBAR_PB22544-RA
OG0021011			PBAR_PB22542-RA
OG0021012			PBAR_PB22554-RA
OG0021013			PBAR_PB22559-RA
OG0021014			PBAR_PB22563-RA
OG0021015			PBAR_PB22196-RA
OG0021016			PBAR_PB22198-RA
OG0021017			PBAR_PB22197-RA
OG0021018			PBAR_PB22199-RA
OG0021019			PBAR_PB22208-RA
OG0021020			PBAR_PB22209-RA
OG0021021			PBAR_PB22203-RA
OG0021022			PBAR_PB22218-RA
OG0021023			PBAR_PB22211-RA
OG0021024			PBAR_PB22219-RA
OG0021025			PBAR_PB22220-RA
OG0021026			PBAR_PB22221-RA
OG0021027			PBAR_PB22228-RA
OG0021028			PBAR_PB22235-RA
OG0021029			PBAR_PB22239-RA
OG0021030			PBAR_PB22237-RA
OG0021031			PBAR_PB22243-RA
OG0021032			PBAR_PB22253-RA
OG0021033			PBAR_PB22247-RA
OG0021034			PBAR_PB22248-RA
OG0021035			PBAR_PB22260-RA
OG0021036			PBAR_PB22270-RA
OG0021037			PBAR_PB22269-RA
OG0021038			PBAR_PB22284-RA
OG0021039			PBAR_PB22287-RA
OG0021040			PBAR_PB22308-RA
OG0021041			PBAR_PB10126-RA
OG0021042			PBAR_PB11342-RA
OG0021043			PBAR_PB11341-RA
OG0021044			PBAR_PB11346-RA
OG0021045			PBAR_PB11339-RA
OG0021046			PBAR_PB11343-RA
OG0021047			PBAR_PB11340-RA
OG0021048			PBAR_PB11347-RA
OG0021049			PBAR_PB11350-RA
OG0021050			PBAR_PB10891-RA
OG0021051			PBAR_PB10890-RA
OG0021052			PBAR_PB10895-RA
OG0021053			PBAR_PB10896-RA
OG0021054			PBAR_PB10897-RA
OG0021055			PBAR_PB13824-RA
OG0021056			PBAR_PB13828-RA
OG0021057			PBAR_PB13831-RA
OG0021058			PBAR_PB13830-RA
OG0021059			PBAR_PB13827-RA
OG0021060			PBAR_PB13837-RA
OG0021061			PBAR_PB26435-RA
OG0021062			PBAR_PB13711-RA
OG0021063			PBAR_PB13713-RA
OG0021064			PBAR_PB18990-RA
OG0021065			PBAR_PB18993-RA
OG0021066			PBAR_PB12520-RA
OG0021067			PBAR_PB12532-RA
OG0021068			PBAR_PB12535-RA
OG0021069			PBAR_PB12549-RA
OG0021070			PBAR_PB26365-RA
OG0021071			PBAR_PB12566-RA
OG0021072			PBAR_PB12586-RA
OG0021073			PBAR_PB12589-RA
OG0021074			PBAR_PB12581-RB
OG0021075			PBAR_PB12578-RA
OG0021076			PBAR_PB12590-RA
OG0021077			PBAR_PB12584-RA
OG0021078			PBAR_PB12587-RA
OG0021079			PBAR_PB12588-RA
OG0021080			PBAR_PB12604-RA
OG0021081			PBAR_PB26368-RA
OG0021082			PBAR_PB12608-RA
OG0021083			PBAR_PB12598-RA
OG0021084			PBAR_PB12606-RA
OG0021085			PBAR_PB12625-RA
OG0021086			PBAR_PB12616-RA
OG0021087			PBAR_PB12617-RA
OG0021088			PBAR_PB12612-RA
OG0021089			PBAR_PB26369-RA
OG0021090			PBAR_PB12618-RA
OG0021091			PBAR_PB12631-RA
OG0021092			PBAR_PB12645-RA
OG0021093			PBAR_PB12656-RA
OG0021094			PBAR_PB12646-RA
OG0021095			PBAR_PB12638-RA
OG0021096			PBAR_PB12658-RA
OG0021097			PBAR_PB12644-RA
OG0021098			PBAR_PB12660-RA
OG0021099			PBAR_PB26370-RA
OG0021100			PBAR_PB12670-RA
OG0021101			PBAR_PB12671-RA
OG0021102			PBAR_PB12672-RA
OG0021103			PBAR_PB12669-RA
OG0021104			PBAR_PB14387-RA
OG0021105			PBAR_PB14394-RA
OG0021106			PBAR_PB10309-RA
OG0021107			PBAR_PB15618-RA
OG0021108			PBAR_PB10455-RA
OG0021109			PBAR_PB13050-RA
OG0021110			PBAR_PB13053-RA
OG0021111			PBAR_PB26394-RA
OG0021112			PBAR_PB13066-RA
OG0021113			PBAR_PB13057-RA
OG0021114			PBAR_PB13077-RA
OG0021115			PBAR_PB13076-RA
OG0021116			PBAR_PB13085-RA
OG0021117			PBAR_PB13078-RA
OG0021118			PBAR_PB13073-RA
OG0021119			PBAR_PB13069-RA
OG0021120			PBAR_PB10262-RA
OG0021121			PBAR_PB10438-RA
OG0021122			PBAR_PB17160-RA
OG0021123			PBAR_PB17152-RA
OG0021124			PBAR_PB17165-RB
OG0021125			PBAR_PB17165-RA
OG0021126			PBAR_PB26627-RA
OG0021127			PBAR_PB17185-RA
OG0021128			PBAR_PB19219-RA
OG0021129			PBAR_PB19221-RA
OG0021130			PBAR_PB19224-RA
OG0021131			PBAR_PB19222-RA
OG0021132			PBAR_PB10303-RA
OG0021133			PBAR_PB14700-RA
OG0021134			PBAR_PB26518-RA
OG0021135			PBAR_PB14951-RA
OG0021136			PBAR_PB10153-RA
OG0021137			PBAR_PB10224-RA
OG0021138			PBAR_PB10225-RA
OG0021139			PBAR_PB18068-RA
OG0021140			PBAR_PB18069-RA
OG0021141			PBAR_PB18080-RA
OG0021142			PBAR_PB18081-RA
OG0021143			PBAR_PB18078-RA
OG0021144			PBAR_PB18091-RA
OG0021145			PBAR_PB18098-RA
OG0021146			PBAR_PB18100-RA
OG0021147			PBAR_PB26686-RA
OG0021148			PBAR_PB18109-RA
OG0021149			PBAR_PB18108-RA
OG0021150			PBAR_PB18110-RA
OG0021151			PBAR_PB18111-RA
OG0021152			PBAR_PB18130-RA
OG0021153			PBAR_PB18147-RA
OG0021154			PBAR_PB18177-RA
OG0021155			PBAR_PB18178-RA
OG0021156			PBAR_PB18176-RA
OG0021157			PBAR_PB18174-RA
OG0021158			PBAR_PB19651-RA
OG0021159			PBAR_PB19666-RA
OG0021160			PBAR_PB19667-RA
OG0021161			PBAR_PB19678-RA
OG0021162			PBAR_PB19683-RA
OG0021163			PBAR_PB19681-RA
OG0021164			PBAR_PB19680-RA
OG0021165			PBAR_PB19684-RA
OG0021166			PBAR_PB19685-RA
OG0021167			PBAR_PB19686-RA
OG0021168			PBAR_PB19692-RA
OG0021169			PBAR_PB19695-RA
OG0021170			PBAR_PB19691-RA
OG0021171			PBAR_PB19697-RA
OG0021172			PBAR_PB19698-RA
OG0021173			PBAR_PB19699-RA
OG0021174			PBAR_PB19706-RA
OG0021175			PBAR_PB19714-RA
OG0021176			PBAR_PB19724-RA
OG0021177			PBAR_PB19716-RA
OG0021178			PBAR_PB19715-RA
OG0021179			PBAR_PB19725-RA
OG0021180			PBAR_PB19741-RA
OG0021181			PBAR_PB15137-RA
OG0021182			PBAR_PB15500-RA
OG0021183			PBAR_PB10574-RA
OG0021184			PBAR_PB10488-RA
OG0021185			PBAR_PB10490-RA
OG0021186			PBAR_PBAR_05049974
OG0021187			PBAR_PB22755-RA
OG0021188			PBAR_PB22762-RA
OG0021189			PBAR_PB22761-RA
OG0021190			PBAR_PB26989-RA
OG0021191			PBAR_PB22778-RA
OG0021192			PBAR_PB22765-RA
OG0021193			PBAR_PB22764-RA
OG0021194			PBAR_PB22779-RA
OG0021195			PBAR_PB22799-RA
OG0021196			PBAR_PB22813-RA
OG0021197			PBAR_PB22821-RA
OG0021198			PBAR_PB22822-RA
OG0021199			PBAR_PB22830-RA
OG0021200			PBAR_PB22820-RA
OG0021201			PBAR_PB22819-RA
OG0021202			PBAR_PB22842-RA
OG0021203			PBAR_PB22849-RA
OG0021204			PBAR_PB22838-RA
OG0021205			PBAR_PB22848-RA
OG0021206			PBAR_PB22852-RA
OG0021207			PBAR_PB22859-RA
OG0021208			PBAR_PB22868-RA
OG0021209			PBAR_PB22865-RA
OG0021210			PBAR_PB22869-RA
OG0021211			PBAR_PB22861-RA
OG0021212			PBAR_PB22878-RA
OG0021213			PBAR_PB22905-RA
OG0021214			PBAR_PB22903-RA
OG0021215			PBAR_PB22883-RA
OG0021216			PBAR_PB26993-RA
OG0021217			PBAR_PB26992-RA
OG0021218			PBAR_PB22923-RA
OG0021219			PBAR_PB22917-RA
OG0021220			PBAR_PB22924-RA
OG0021221			PBAR_PB22921-RA
OG0021222			PBAR_PB22911-RA
OG0021223			PBAR_PB22925-RA
OG0021224			PBAR_PB22929-RA
OG0021225			PBAR_PB22930-RA
OG0021226			PBAR_PB22939-RA
OG0021227			PBAR_PB22938-RA
OG0021228			PBAR_PB26995-RA
OG0021229			PBAR_PB22936-RA
OG0021230			PBAR_PB22934-RA
OG0021231			PBAR_PB22942-RA
OG0021232			PBAR_PB22952-RA
OG0021233			PBAR_PB22956-RA
OG0021234			PBAR_PB22949-RA
OG0021235			PBAR_PB22975-RA
OG0021236			PBAR_PB22974-RA
OG0021237			PBAR_PB22965-RA
OG0021238			PBAR_PB22962-RA
OG0021239			PBAR_PB23000-RA
OG0021240			PBAR_PB23006-RA
OG0021241			PBAR_PB23007-RA
OG0021242			PBAR_PB23002-RA
OG0021243			PBAR_PB23005-RA
OG0021244			PBAR_PB23003-RA
OG0021245			PBAR_PB23008-RA
OG0021246			PBAR_PB23012-RA
OG0021247			PBAR_PB23010-RA
OG0021248			PBAR_PB23011-RA
OG0021249			PBAR_PB23009-RA
OG0021250			PBAR_PB26996-RA
OG0021251			PBAR_PB23017-RA
OG0021252			PBAR_PB26997-RA
OG0021253			PBAR_PB23037-RA
OG0021254			PBAR_PB23036-RA
OG0021255			PBAR_PB23033-RA
OG0021256			PBAR_PB10099-RA
OG0021257			PBAR_PB26273-RA
OG0021258			PBAR_PB11728-RA
OG0021259			PBAR_PB11732-RA
OG0021260			PBAR_PB11753-RA
OG0021261			PBAR_PB11767-RA
OG0021262			PBAR_PB11762-RA
OG0021263			PBAR_PB11778-RA
OG0021264			PBAR_PB11789-RA
OG0021265			PBAR_PB10548-RA
OG0021266			PBAR_PB26227-RA
OG0021267			PBAR_PB24901-RA
OG0021268			PBAR_PB24900-RA
OG0021269			PBAR_PB24892-RA
OG0021270			PBAR_PB24893-RA
OG0021271			PBAR_PB24907-RA
OG0021272			PBAR_PB24916-RA
OG0021273			PBAR_PB24917-RA
OG0021274			PBAR_PB24925-RA
OG0021275			PBAR_PB24921-RA
OG0021276			PBAR_PB24937-RA
OG0021277			PBAR_PB27104-RA
OG0021278			PBAR_PB24923-RA
OG0021279			PBAR_PB27105-RA
OG0021280			PBAR_PB27106-RA
OG0021281			PBAR_PB27107-RA
OG0021282			PBAR_PB24953-RA
OG0021283			PBAR_PB24959-RA
OG0021284			PBAR_PB24970-RA
OG0021285			PBAR_PB24964-RA
OG0021286			PBAR_PB24965-RA
OG0021287			PBAR_PB24971-RA
OG0021288			PBAR_PB24972-RA
OG0021289			PBAR_PB24975-RA
OG0021290			PBAR_PB24992-RA
OG0021291			PBAR_PB10053-RA
OG0021292			PBAR_PB10054-RA
OG0021293			PBAR_PB14812-RA
OG0021294			PBAR_PB14811-RA
OG0021295			PBAR_PB26517-RA
OG0021296			PBAR_PB14815-RA
OG0021297			PBAR_PB14821-RA
OG0021298			PBAR_PB14819-RA
OG0021299			PBAR_PB14817-RA
OG0021300			PBAR_PB18402-RA
OG0021301			PBAR_PB18403-RA
OG0021302			PBAR_PB10522-RA
OG0021303			PBAR_PB11052-RA
OG0021304			PBAR_PB11066-RA
OG0021305			PBAR_PB11065-RA
OG0021306			PBAR_PB11068-RA
OG0021307			PBAR_PB11067-RA
OG0021308			PBAR_PB11061-RA
OG0021309			PBAR_PB11074-RA
OG0021310			PBAR_PB11073-RA
OG0021311			PBAR_PB11075-RA
OG0021312			PBAR_PB26126-RA
OG0021313			PBAR_PB26724-RA
OG0021314			PBAR_PB18642-RA
OG0021315			PBAR_PB18649-RA
OG0021316			PBAR_PB18643-RA
OG0021317			PBAR_PB18645-RA
OG0021318			PBAR_PB18647-RA
OG0021319			PBAR_PB11172-RA
OG0021320			PBAR_PB11170-RA
OG0021321			PBAR_PB12248-RA
OG0021322			PBAR_PB12247-RA
OG0021323			PBAR_PB12246-RA
OG0021324			PBAR_PB12249-RA
OG0021325			PBAR_PB11245-RA
OG0021326			PBAR_PB11237-RA
OG0021327			PBAR_PB11250-RA
OG0021328			PBAR_PB25602-RA
OG0021329			PBAR_PB25624-RA
OG0021330			PBAR_PB25614-RA
OG0021331			PBAR_PB25625-RA
OG0021332			PBAR_PB25636-RA
OG0021333			PBAR_PB25646-RA
OG0021334			PBAR_PB25643-RA
OG0021335			PBAR_PB25658-RA
OG0021336			PBAR_CG_02546781
OG0021337			PBAR_PB25682-RA
OG0021338			PBAR_PB27157-RA
OG0021339			PBAR_PB25706-RA
OG0021340			PBAR_PB25697-RA
OG0021341			PBAR_PB25692-RA
OG0021342			PBAR_PB25694-RA
OG0021343			PBAR_PB10626-RA
OG0021344			PBAR_PB10619-RA
OG0021345			PBAR_PB10245-RA
OG0021346			PBAR_PB26254-RA
OG0021347			PBAR_PB13861-RA
OG0021348			PBAR_PB13862-RA
OG0021349			PBAR_PB13865-RA
OG0021350			PBAR_PB13864-RA
OG0021351			PBAR_PB26604-RA
OG0021352			PBAR_PB16690-RA
OG0021353			PBAR_PB16691-RA
OG0021354			PBAR_PB16694-RA
OG0021355			PBAR_PB16696-RA
OG0021356			PBAR_PB20984-RA
OG0021357			PBAR_PB26852-RA
OG0021358			PBAR_PB26853-RA
OG0021359			PBAR_PB20991-RA
OG0021360			PBAR_PB21008-RA
OG0021361			PBAR_PB21002-RA
OG0021362			PBAR_PB26855-RA
OG0021363			PBAR_PB21017-RA
OG0021364			PBAR_PB21028-RA
OG0021365			PBAR_PB21022-RA
OG0021366			PBAR_PB21033-RA
OG0021367			PBAR_PB21037-RA
OG0021368			PBAR_PB21041-RA
OG0021369			PBAR_PB21043-RA
OG0021370			PBAR_PB21040-RA
OG0021371			PBAR_PB26858-RA
OG0021372			PBAR_PB21082-RA
OG0021373			PBAR_PB21079-RA
OG0021374			PBAR_PB21091-RA
OG0021375			PBAR_PB26861-RA
OG0021376			PBAR_PB26863-RA
OG0021377			PBAR_PB21128-RA
OG0021378			PBAR_PB21129-RA
OG0021379			PBAR_PB21138-RA
OG0021380			PBAR_PB21140-RA
OG0021381			PBAR_PB21146-RA
OG0021382			PBAR_PB21148-RA
OG0021383			PBAR_PB21162-RA
OG0021384			PBAR_PB21157-RA
OG0021385			PBAR_PB21165-RA
OG0021386			PBAR_PB26865-RA
OG0021387			PBAR_PB21179-RA
OG0021388			PBAR_PB21184-RA
OG0021389			PBAR_PB21185-RA
OG0021390			PBAR_PB26866-RA
OG0021391			PBAR_PB21192-RA
OG0021392			PBAR_PB21188-RA
OG0021393			PBAR_PB21191-RA
OG0021394			PBAR_PB21195-RA
OG0021395			PBAR_PB26266-RA
OG0021396			PBAR_PB13873-RA
OG0021397			PBAR_PB13875-RA
OG0021398			PBAR_PB13879-RA
OG0021399			PBAR_PB13876-RA
OG0021400			PBAR_PB13880-RA
OG0021401			PBAR_PB13878-RA
OG0021402			PBAR_PB13877-RA
OG0021403			PBAR_PB15852-RA
OG0021404			PBAR_PB15851-RA
OG0021405			PBAR_PB15874-RA
OG0021406			PBAR_PB15872-RA
OG0021407			PBAR_PB15875-RA
OG0021408			PBAR_PB15869-RA
OG0021409			PBAR_PB15868-RA
OG0021410			PBAR_PB15877-RA
OG0021411			PBAR_PB15886-RA
OG0021412			PBAR_PB15879-RA
OG0021413			PBAR_PB26562-RA
OG0021414			PBAR_PB15895-RA
OG0021415			PBAR_PB15064-RA
OG0021416			PBAR_PB15065-RA
OG0021417			PBAR_PB26525-RA
OG0021418			PBAR_PB26526-RA
OG0021419			PBAR_PB15081-RA
OG0021420			PBAR_PB15094-RA
OG0021421			PBAR_PB15095-RA
OG0021422			PBAR_PB14957-RA
OG0021423			PBAR_PB14955-RA
OG0021424			PBAR_PB14956-RA
OG0021425			PBAR_PB14959-RA
OG0021426			PBAR_PB19869-RA
OG0021427			PBAR_PB19868-RA
OG0021428			PBAR_PB19880-RA
OG0021429			PBAR_PB19881-RA
OG0021430			PBAR_PB19895-RA
OG0021431			PBAR_PB19894-RA
OG0021432			PBAR_PB19893-RA
OG0021433			PBAR_PB19897-RA
OG0021434			PBAR_PB19901-RA
OG0021435			PBAR_PB19898-RA
OG0021436			PBAR_PB19900-RA
OG0021437			PBAR_PB19902-RA
OG0021438			PBAR_PB19903-RA
OG0021439			PBAR_PB19904-RA
OG0021440			PBAR_PB19906-RA
OG0021441			PBAR_PB19909-RA
OG0021442			PBAR_PB10322-RA
OG0021443			PBAR_PB11077-RA
OG0021444			PBAR_PB26298-RA
OG0021445			PBAR_PB11081-RA
OG0021446			PBAR_PB15681-RA
OG0021447			PBAR_PB15680-RA
OG0021448			PBAR_PB15682-RA
OG0021449			PBAR_PB15683-RA
OG0021450			PBAR_PB15687-RA
OG0021451			PBAR_PB15690-RA
OG0021452			PBAR_snap_masked-pbar_scf7180000350174-abinit-gene-4.16-mRNA-1
OG0021453			PBAR_PB26554-RA
OG0021454			PBAR_snap_masked-pbar_scf7180000350174-abinit-gene-3.18-mRNA-1
