Orthogroup	acep_genome.OGS.1.2.maker.proteins	lhum_genome.OGS.1.2.maker.proteins	pbar_genome.OGS.1.2.maker.proteins
OG0008010	ACEP_ACEP_00008641-RA	LHUM_LH13527-RA	PBAR_PB16747-RA
OG0008011	ACEP_ACEP_00008639-RA	LHUM_LH13521-RA	PBAR_PB16743-RA
OG0008012	ACEP_ACEP_00008644-RA	LHUM_LH13540-RA	PBAR_PB16746-RA
OG0008013	ACEP_ACEP_00008640-RA	LHUM_LH13528-RA	PBAR_PB16748-RA
OG0008014	ACEP_ACEP_00008645-RA	LHUM_LH13542-RA	PBAR_PB16760-RA
OG0008015	ACEP_ACEP_00008647-RA	LHUM_LH13541-RA	PBAR_PB16763-RA
OG0008016	ACEP_ACEP_00008634-RA	LHUM_LH23020-RA	PBAR_PB16754-RA
OG0008017	ACEP_ACEP_00008633-RA	LHUM_LH24417-RA	PBAR_PB16753-RA
OG0008018	ACEP_ACEP_00008632-RA	LHUM_LH24424-RA	PBAR_PB16757-RA
OG0008019	ACEP_ACEP_00008631-RA	LHUM_LH24408-RA	PBAR_PB16744-RA
OG0008020	ACEP_ACEP_00008637-RA	LHUM_LH23011-RA	PBAR_Pbar_Ndufa12_like-1
OG0008021	ACEP_ACEP_00008638-RA	LHUM_LH23018-RA	PBAR_PB16751-RA
OG0008022	ACEP_ACEP_00008624-RA	LHUM_LH23007-RA	PBAR_PB16730-RA
OG0008023	ACEP_ACEP_00008622-RA	LHUM_LH23005-RA	PBAR_PB16733-RA
OG0008024	ACEP_ACEP_00008613-RA	LHUM_LH21547-RA	PBAR_PB16720-RA
OG0008025	ACEP_ACEP_00008612-RA	LHUM_LH21546-RA	PBAR_PB16722-RA
OG0008026	ACEP_ACEP_00008611-RA	LHUM_LH21545-RA	PBAR_PB16718-RA
OG0008027	ACEP_ACEP_00008616-RA	LHUM_LH24370-RA	PBAR_PB16726-RA
OG0008028	ACEP_ACEP_00008615-RA	LHUM_LH24372-RA	PBAR_PB16727-RA
OG0008029	ACEP_ACEP_00008614-RA	LHUM_LH24376-RA	PBAR_PB16721-RA
OG0008030	ACEP_ACEP_00008617-RA	LHUM_LH24380-RA	PBAR_PB10608-RA
OG0008031	ACEP_ACEP_00008618-RA	LHUM_LH24374-RA	PBAR_PB16725-RA
OG0008032	ACEP_ACEP_00008619-RA	LHUM_LH19936-RA	PBAR_PB16731-RA
OG0008033	ACEP_ACEP_00008620-RA	LHUM_LH19938-RA	PBAR_Pbar_Atp5d_like-1
OG0008034	ACEP_ACEP_00008608-RA	LHUM_LH21553-RA	PBAR_PB16719-RA
OG0008035	ACEP_ACEP_00008605-RA	LHUM_LH21557-RA	PBAR_PB16709-RA
OG0008036	ACEP_ACEP_00008600-RA	LHUM_LH21551-RA	PBAR_PB16713-RA
OG0008037	ACEP_ACEP_00008602-RA	LHUM_LH21554-RA	PBAR_PB16707-RB
OG0008038	ACEP_ACEP_00008599-RA	LHUM_LH21559-RA	PBAR_PB16708-RA
OG0008039	ACEP_ACEP_00008604-RA	LHUM_LH21558-RA	PBAR_PB16711-RA
OG0008040	ACEP_ACEP_00008606-RA	LHUM_LH21550-RA	PBAR_PB16728-RA
OG0008041	ACEP_ACEP_00008590-RA	LHUM_LH21445-RA	PBAR_PB16702-RA
OG0008042	ACEP_ACEP_00008588-RA	LHUM_LH21444-RA	PBAR_PB16701-RA
OG0008043	ACEP_ACEP_00008594-RA	LHUM_LH21448-RA	PBAR_PB16706-RA
OG0008044	ACEP_ACEP_00008595-RA	LHUM_LH21564-RA	PBAR_PB16698-RA
OG0008045	ACEP_ACEP_00008593-RA	LHUM_LH21443-RA	PBAR_PB16697-RA
OG0008046	ACEP_ACEP_00008597-RA	LHUM_LH21562-RA	PBAR_PB16714-RA
OG0008047	ACEP_ACEP_00008591-RA	LHUM_LH21447-RA	PBAR_PB16703-RA
OG0008048	ACEP_ACEP_00008584-RA	LHUM_LH13742-RA	PBAR_PB18540-RA
OG0008049	ACEP_ACEP_00008585-RA	LHUM_LH13745-RA	PBAR_PB18539-RA
OG0008050	ACEP_ACEP_00008583-RA	LHUM_LH13743-RA	PBAR_PB18541-RA
OG0008051	ACEP_ACEP_00008578-RA	LHUM_LH13729-RA	PBAR_PB18554-RA
OG0008052	ACEP_ACEP_00008570-RA	LHUM_LH13724-RA	PBAR_PB18550-RA
OG0008053	ACEP_ACEP_00008576-RA	LHUM_LH13725-RA	PBAR_PB18557-RA
OG0008054	ACEP_ACEP_00008574-RA	LHUM_LH13732-RA	PBAR_PB18549-RA
OG0008055	ACEP_ACEP_00008567-RA	LHUM_LH13722-RA	PBAR_PB18552-RA
OG0008056	ACEP_ACEP_00008571-RA	LHUM_LH13733-RA	PBAR_PB18546-RA
OG0008057	ACEP_ACEP_00008568-RA	LHUM_LH13737-RA	PBAR_PB18556-RA
OG0008058	ACEP_ACEP_00008565-RA	LHUM_LH13726-RA	PBAR_PB18553-RA
OG0008059	ACEP_ACEP_00008566-RA	LHUM_LH13727-RA	PBAR_PB18558-RA
OG0008060	ACEP_ACEP_00008573-RA	LHUM_LH18988-RA	PBAR_PB13367-RA
OG0008061	ACEP_ACEP_00008569-RA	LHUM_LH13738-RA	PBAR_PB18559-RA
OG0008062	ACEP_ACEP_00008577-RA	LHUM_LH13731-RA	PBAR_PB18547-RA
OG0008063	ACEP_ACEP_00008563-RA	LHUM_LH13720-RA	PBAR_PB18562-RA
OG0008064	ACEP_ACEP_00008564-RA	LHUM_LH13719-RA	PBAR_PB18555-RA
OG0008065	ACEP_ACEP_00008558-RA	LHUM_LH13718-RA	PBAR_PB18561-RA
OG0008066	ACEP_ACEP_00008560-RA	LHUM_LH13716-RA	PBAR_PB18560-RA
OG0008067	ACEP_ACEP_00008562-RA	LHUM_LH13721-RA	PBAR_PB18563-RA
OG0008068	ACEP_ACEP_00008550-RA	LHUM_LH13177-RA	PBAR_PB13119-RA
OG0008069	ACEP_ACEP_00008548-RA	LHUM_LH13176-RA	PBAR_PB10298-RA
OG0008070	ACEP_ACEP_00008542-RA	LHUM_LH13165-RA	PBAR_PB10296-RA
OG0008071	ACEP_ACEP_00008546-RA	LHUM_LH13174-RA	PBAR_PB10297-RA
OG0008072	ACEP_ACEP_00008541-RA	LHUM_LH13168-RA	PBAR_PB23943-RA
OG0008073	ACEP_ACEP_00008538-RA	LHUM_LH13173-RA	PBAR_PB23945-RA
OG0008074	ACEP_ACEP_00008535-RA	LHUM_LH25164-RA	PBAR_PB23932-RA
OG0008075	ACEP_ACEP_00008537-RA	LHUM_LH13166-RA	PBAR_PB23942-RA
OG0008076	ACEP_ACEP_00008534-RA	LHUM_LH25163-RA	PBAR_PB23933-RA
OG0008077	ACEP_ACEP_00008536-RA	LHUM_LH25167-RA	PBAR_PB23931-RA
OG0008078	ACEP_ACEP_00008531-RA	LHUM_LH25166-RA	PBAR_PB23938-RA
OG0008079	ACEP_ACEP_00008530-RA	LHUM_LH25162-RA	PBAR_PB23935-RA
OG0008080	ACEP_ACEP_00008532-RA	LHUM_LH25161-RA	PBAR_PB23940-RA
OG0008081	ACEP_ACEP_00008529-RA	LHUM_LH25160-RA	PBAR_PB23934-RA
OG0008082	ACEP_ACEP_00008526-RA	LHUM_LH25156-RA	PBAR_PB10983-RA
OG0008083	ACEP_ACEP_00008525-RA	LHUM_LH25158-RA	PBAR_PB10986-RA
OG0008084	ACEP_ACEP_00008527-RA	LHUM_LH25157-RA	PBAR_PB10985-RA
OG0008085	ACEP_ACEP_00008523-RA	LHUM_LH25154-RA	PBAR_PB10976-RA
OG0008086	ACEP_ACEP_00008524-RA	LHUM_LH25155-RA	PBAR_PB10982-RA
OG0008087	ACEP_ACEP_00008522-RA	LHUM_LH25153-RA	PBAR_PB11502-RA
OG0008088	ACEP_ACEP_00008515-RA	LHUM_LH25147-RA	PBAR_pbar_star-1
OG0008089	ACEP_ACEP_00008521-RA	LHUM_LH25150-RA	PBAR_PB11504-RA
OG0008090	ACEP_ACEP_00008511-RA	LHUM_LH25145-RA	PBAR_PB22310-RA
OG0008091	ACEP_ACEP_00008508-RA	LHUM_LH25135-RA	PBAR_PB22304-RA
OG0008092	ACEP_ACEP_00008502-RA	LHUM_LH25131-RA	PBAR_PB22302-RA
OG0008093	ACEP_ACEP_00008510-RA	LHUM_LH25136-RA	PBAR_PB22305-RA
OG0008094	ACEP_ACEP_00008504-RA	LHUM_LH25134-RA	PBAR_PB22306-RA
OG0008095	ACEP_ACEP_00008506-RA	LHUM_LH25138-RA	PBAR_PB22309-RA
OG0008096	ACEP_ACEP_00008512-RA	LHUM_LH25132-RA	PBAR_PB10656-RA
OG0008097	ACEP_ACEP_00008513-RA	LHUM_LH25151-RA	PBAR_PB11505-RA
OG0008098	ACEP_ACEP_00016437-RA	LHUM_LH15971-RA	PBAR_PB20764-RA
OG0008099	ACEP_ACEP_00016375-RA	LHUM_LH21955-RA	PBAR_PB20051-RA
OG0008100	ACEP_ACEP_00013501-RA	LHUM_LH19666-RA	PBAR_PB10854-RA
OG0008101	ACEP_ACEP_00018058-RA	LHUM_LH25778-RA	PBAR_PB26290-RA
OG0008102	ACEP_ACEP_00018050-RA	LHUM_LH25793-RA	PBAR_PB10862-RA
OG0008103	ACEP_ACEP_00018057-RA	LHUM_LH25776-RA	PBAR_PB26289-RA
OG0008104	ACEP_ACEP_00018056-RA	LHUM_LH25775-RA	PBAR_PB10863-RA
OG0008105	ACEP_ACEP_00013498-RA	LHUM_LH19667-RA	PBAR_PB10855-RA
OG0008106	ACEP_ACEP_00018055-RA	LHUM_LH25791-RA	PBAR_PB26288-RA
OG0008107	ACEP_ACEP_00013499-RA	LHUM_LH19668-RA	PBAR_PB10858-RA
OG0008108	ACEP_ACEP_00013497-RA	LHUM_LH19670-RA	PBAR_PB10860-RA
OG0008109	ACEP_ACEP_00018061-RA	LHUM_LH19674-RA	PBAR_PB26285-RA
OG0008110	ACEP_ACEP_00013494-RA	LHUM_LH19675-RA	PBAR_PB10112-RA
OG0008111	ACEP_ACEP_00013496-RA	LHUM_LH19676-RA	PBAR_PB10111-RA
OG0008112	ACEP_ACEP_00013495-RA	LHUM_LH19677-RA	PBAR_PB10113-RA
OG0008113	ACEP_ACEP_00013489-RA	LHUM_LH19680-RA	PBAR_PB23244-RA
OG0008114	ACEP_ACEP_00013490-RA	LHUM_LH19678-RA	PBAR_PB23245-RA
OG0008115	ACEP_ACEP_00013475-RA	LHUM_LH24822-RA	PBAR_PB25714-RA
OG0008116	ACEP_ACEP_00013476-RA	LHUM_LH19697-RA	PBAR_PB23227-RA
OG0008117	ACEP_ACEP_00013477-RA	LHUM_LH19695-RA	PBAR_PB23232-RA
OG0008118	ACEP_ACEP_00013478-RA	LHUM_LH19689-RA	PBAR_PB23231-RA
OG0008119	ACEP_ACEP_00013468-RA	LHUM_LH24818-RA	PBAR_PB25735-RA
OG0008120	ACEP_ACEP_00013470-RA	LHUM_LH24810-RA	PBAR_PB25722-RA
OG0008121	ACEP_ACEP_00013469-RA	LHUM_LH24805-RA	PBAR_PB25723-RA
OG0008122	ACEP_ACEP_00013471-RA	LHUM_LH24804-RA	PBAR_PB25721-RA
OG0008123	ACEP_ACEP_00013459-RA	LHUM_LH24813-RA	PBAR_PB16452-RA
OG0008124	ACEP_ACEP_00013460-RA	LHUM_LH24812-RA	PBAR_pbar_RpS29-1
OG0008125	ACEP_ACEP_00013463-RA	LHUM_LH24815-RA	PBAR_PB16454-RA
OG0008126	ACEP_ACEP_00013458-RA	LHUM_LH24803-RA	PBAR_PB16459-RA
OG0008127	ACEP_ACEP_00013457-RA	LHUM_LH24809-RA	PBAR_PB16465-RA
OG0008128	ACEP_ACEP_00013466-RA	LHUM_LH24814-RA	PBAR_PB25728-RA
OG0008129	ACEP_ACEP_00013465-RA	LHUM_LH24806-RA	PBAR_PB25745-RA
OG0008130	ACEP_ACEP_00013456-RA	LHUM_LH24816-RA	PBAR_PB16453-RA
OG0008131	ACEP_ACEP_00013461-RA	LHUM_LH24800-RA	PBAR_PB16463-RA
OG0008132	ACEP_ACEP_00013464-RA	LHUM_LH24817-RA	PBAR_PB25734-RA
OG0008133	ACEP_ACEP_00013467-RA	LHUM_LH24802-RA	PBAR_pbar_gry-RA
OG0008134	ACEP_ACEP_00013455-RA	LHUM_LH24795-RA	PBAR_PB10887-RA
OG0008135	ACEP_ACEP_00013454-RA	LHUM_LH24798-RA	PBAR_PB10888-RA
OG0008136	ACEP_ACEP_00013453-RA	LHUM_LH24796-RA	PBAR_PB10886-RA
OG0008137	ACEP_ACEP_00013452-RA	LHUM_LH24797-RA	PBAR_PB10889-RA
OG0008138	ACEP_ACEP_00013449-RA	LHUM_LH24792-RA	PBAR_PB10892-RA
OG0008139	ACEP_ACEP_00013448-RA	LHUM_LH24793-RA	PBAR_PB10893-RA
OG0008140	ACEP_ACEP_00013446-RA	LHUM_LH24790-RA	PBAR_PB14157-RA
OG0008141	ACEP_ACEP_00013440-RA	LHUM_LH24787-RA	PBAR_Pbar-slp2-like-1
OG0008142	ACEP_ACEP_00013441-RA	LHUM_LH24789-RA	PBAR_PB14156-RA
OG0008143	ACEP_ACEP_00016738-RA	LHUM_LH21871-RA	PBAR_pbar_Traf6-RA
OG0008144	ACEP_ACEP_00016722-RA	LHUM_LH18681-RA	PBAR_PB23837-RA
OG0008145	ACEP_ACEP_00016427-RA	LHUM_LH18972-RA	PBAR_PB13679-RA
OG0008146	ACEP_ACEP_00015637-RA	LHUM_LH12767-RA	PBAR_PB20894-RA
OG0008147	ACEP_ACEP_00015636-RA	LHUM_LH12772-RA	PBAR_PB20882-RA
OG0008148	ACEP_ACEP_00015639-RA	LHUM_LH12773-RA	PBAR_PB20886-RA
OG0008149	ACEP_ACEP_00015638-RA	LHUM_LH12769-RA	PBAR_PB20902-RA
OG0008150	ACEP_ACEP_00015635-RA	LHUM_LH11193-RA	PBAR_PB17184-RA
OG0008151	ACEP_ACEP_00015633-RA	LHUM_LH11192-RA	PBAR_PB17186-RA
OG0008152	ACEP_ACEP_00015629-RA	LHUM_LH16985-RA	PBAR_PB17183-RA
OG0008153	ACEP_ACEP_00015618-RA	LHUM_LH16969-RA	PBAR_PB15917-RA
OG0008154	ACEP_ACEP_00016288-RA	LHUM_LH20253-RA	PBAR_PB21271-RA
OG0008155	ACEP_ACEP_00016284-RA	LHUM_LH20258-RA	PBAR_PB21275-RA
OG0008156	ACEP_ACEP_00016283-RA	LHUM_LH20261-RA	PBAR_PB21280-RA
OG0008157	ACEP_ACEP_00016281-RA	LHUM_LH20256-RA	PBAR_PB21273-RA
OG0008158	ACEP_ACEP_00016277-RA	LHUM_LH21779-RA	PBAR_PB21293-RA
OG0008159	ACEP_ACEP_00016273-RA	LHUM_LH21777-RA	PBAR_PB21292-RA
OG0008160	ACEP_ACEP_00016275-RA	LHUM_LH21784-RA	PBAR_PB21296-RA
OG0008161	ACEP_ACEP_00016279-RA	LHUM_LH21771-RA	PBAR_PB21286-RA
OG0008162	ACEP_ACEP_00016280-RA	LHUM_LH21775-RA	PBAR_PB21291-RA
OG0008163	ACEP_ACEP_00016699-RA	LHUM_LH21003-RA	PBAR_PB17842-RA
OG0008164	ACEP_ACEP_00016688-RA	LHUM_LH18171-RA	PBAR_PB10149-RA
OG0008165	ACEP_ACEP_00002190-RA	LHUM_LH11454-RA	PBAR_pbar_dredd-RC
OG0008166	ACEP_ACEP_00002183-RA	LHUM_LH14176-RA	PBAR_PB15069-RA
OG0008167	ACEP_ACEP_00002186-RA	LHUM_LH11468-RA	PBAR_PB18441-RA
OG0008168	ACEP_ACEP_00002185-RA	LHUM_LH19181-RA	PBAR_PB18430-RA
OG0008169	ACEP_ACEP_00002181-RA	LHUM_LH14166-RA	PBAR_PB15071-RA
OG0008170	ACEP_ACEP_00002188-RA	LHUM_LH11467-RA	PBAR_pbar_trafficjam-1
OG0008171	ACEP_ACEP_00002175-RA	LHUM_LH19347-RA	PBAR_PB10223-RA
OG0008172	ACEP_ACEP_00002172-RA	LHUM_LH19346-RA	PBAR_PB24538-RA
OG0008173	ACEP_ACEP_00002173-RA	LHUM_LH19351-RA	PBAR_PB10222-RA
OG0008174	ACEP_ACEP_00002174-RA	LHUM_LH19348-RA	PBAR_PB10221-RA
OG0008175	ACEP_ACEP_00002178-RA	LHUM_LH14121-RA	PBAR_PB15082-RA
OG0008176	ACEP_ACEP_00002180-RA	LHUM_LH14168-RA	PBAR_PB23790-RA
OG0008177	ACEP_ACEP_00002166-RA	LHUM_LH19715-RA	PBAR_PB20941-RA
OG0008178	ACEP_ACEP_00002161-RA	LHUM_LH19718-RA	PBAR_PB20939-RA
OG0008179	ACEP_ACEP_00002159-RA	LHUM_LH20805-RA	PBAR_PB24541-RA
OG0008180	ACEP_ACEP_00002164-RA	LHUM_LH19710-RA	PBAR_PB20935-RA
OG0008181	ACEP_ACEP_00002167-RA	LHUM_LH19716-RA	PBAR_pbar_RpL12-1
OG0008182	ACEP_ACEP_00002162-RA	LHUM_LH19721-RA	PBAR_PB20931-RA
OG0008183	ACEP_ACEP_00002158-RA	LHUM_LH20809-RA	PBAR_PB24549-RA
OG0008184	ACEP_ACEP_00002160-RA	LHUM_LH19711-RA	PBAR_PB20924-RA
OG0008185	ACEP_ACEP_00002163-RA	LHUM_LH19709-RA	PBAR_pbar_RpLP1-1
OG0008186	ACEP_ACEP_00002168-RA	LHUM_LH19712-RA	PBAR_PB20940-RA
OG0008187	ACEP_ACEP_00002171-RA	LHUM_LH19352-RA	PBAR_PB24544-RA
OG0008188	ACEP_ACEP_00002151-RA	LHUM_LH14115-RA	PBAR_PB10227-RA
OG0008189	ACEP_ACEP_00002145-RA	LHUM_LH19708-RA	PBAR_Pbar_Ndufs6_like-1
OG0008190	ACEP_ACEP_00002141-RA	LHUM_LH14171-RA	PBAR_PB24550-RA
OG0008191	ACEP_ACEP_00002142-RA	LHUM_LH19344-RA	PBAR_maker-pbar_scf7180000350332-augustus-gene-1.6-mRNA-1
OG0008192	ACEP_ACEP_00002140-RA	LHUM_LH18820-RA	PBAR_PB11636-RA
OG0008193	ACEP_ACEP_00002144-RA	LHUM_LH19720-RA	PBAR_PB20928-RA
OG0008194	ACEP_ACEP_00002149-RA	LHUM_LH24697-RA	PBAR_PB15089-RA
OG0008195	ACEP_ACEP_00002147-RA	LHUM_LH24698-RA	PBAR_PB15092-RA
OG0008196	ACEP_ACEP_00002146-RA	LHUM_LH24691-RA	PBAR_PB15083-RA
OG0008197	ACEP_ACEP_00002134-RA	LHUM_LH18808-RA	PBAR_PB11651-RA
OG0008198	ACEP_ACEP_00002135-RA	LHUM_LH19353-RA	PBAR_maker-pbar_scf7180000350332-augustus-gene-3.15-mRNA-1
OG0008199	ACEP_ACEP_00002133-RA	LHUM_LH18801-RA	PBAR_PB11641-RA
OG0008200	ACEP_ACEP_00002132-RA	LHUM_LH18814-RA	PBAR_PB11657-RA
OG0008201	ACEP_ACEP_00002127-RA	LHUM_LH18811-RA	PBAR_PB11627-RA
OG0008202	ACEP_ACEP_00002125-RA	LHUM_LH18810-RA	PBAR_PB11640-RA
OG0008203	ACEP_ACEP_00002129-RA	LHUM_LH18797-RA	PBAR_PB11642-RA
OG0008204	ACEP_ACEP_00002131-RA	LHUM_LH18799-RA	PBAR_PB11655-RA
OG0008205	ACEP_ACEP_00002139-RA	LHUM_LH18819-RA	PBAR_PB11635-RA
OG0008206	ACEP_ACEP_00002137-RA	LHUM_LH19355-RA	PBAR_PB22397-RA
OG0008207	ACEP_ACEP_00002136-RA	LHUM_LH19354-RA	PBAR_maker-pbar_scf7180000350332-augustus-gene-3.14-mRNA-1
OG0008208	ACEP_ACEP_00002124-RA	LHUM_LH18813-RA	PBAR_PB11646-RA
OG0008209	ACEP_ACEP_00002114-RA	LHUM_LH18823-RA	PBAR_PB12611-RA
OG0008210	ACEP_ACEP_00002120-RA	LHUM_LH18812-RA	PBAR_PB11647-RA
OG0008211	ACEP_ACEP_00002123-RA	LHUM_LH18821-RA	PBAR_PB11643-RA
OG0008212	ACEP_ACEP_00002122-RA	LHUM_LH18816-RA	PBAR_PB11652-RA
OG0008213	ACEP_ACEP_00002119-RA	LHUM_LH18817-RA	PBAR_PB11650-RA
OG0008214	ACEP_ACEP_00002113-RA	LHUM_LH18830-RA	PBAR_PB12624-RA
OG0008215	ACEP_ACEP_00002116-RA	LHUM_LH18828-RA	PBAR_PB12615-RA
OG0008216	ACEP_ACEP_00002100-RA	LHUM_LH16226-RA	PBAR_PB12550-RA
OG0008217	ACEP_ACEP_00002099-RA	LHUM_LH18779-RA	PBAR_PB12596-RA
OG0008218	ACEP_ACEP_00017047-RA	LHUM_LH16222-RA	PBAR_PB26366-RA
OG0008219	ACEP_ACEP_00002102-RA	LHUM_LH18919-RA	PBAR_PB14170-RA
OG0008220	ACEP_ACEP_00002107-RA	LHUM_LH16215-RA	PBAR_PB15485-RA
OG0008221	ACEP_ACEP_00002110-RA	LHUM_LH18822-RA	PBAR_PB13121-RA
OG0008222	ACEP_ACEP_00002106-RA	LHUM_LH16245-RA	PBAR_PB15481-RA
OG0008223	ACEP_ACEP_00002101-RA	LHUM_LH18918-RA	PBAR_PB14166-RA
OG0008224	ACEP_ACEP_00002104-RA	LHUM_LH16246-RA	PBAR_pbar_RpSA-1
OG0008225	ACEP_ACEP_00002092-RA	LHUM_LH18777-RA	PBAR_PB12595-RA
OG0008226	ACEP_ACEP_00002095-RA	LHUM_LH18787-RA	PBAR_PB12602-RA
OG0008227	ACEP_ACEP_00002093-RA	LHUM_LH18773-RA	PBAR_PB12591-RA
OG0008228	ACEP_ACEP_00002089-RA	LHUM_LH14891-RA	PBAR_PB14244-RA
OG0008229	ACEP_ACEP_00002091-RA	LHUM_LH18805-RA	PBAR_PB12601-RA
OG0008230	ACEP_ACEP_00002094-RA	LHUM_LH18786-RA	PBAR_pbar_Rpn3-1
OG0008231	ACEP_ACEP_00002088-RA	LHUM_LH14896-RA	PBAR_PB14249-RA
OG0008232	ACEP_ACEP_00002096-RA	LHUM_LH18775-RA	PBAR_PB12593-RA
OG0008233	ACEP_ACEP_00002083-RA	LHUM_LH18798-RA	PBAR_Pbar_Pink-1
OG0008234	ACEP_ACEP_00002076-RA	LHUM_LH14902-RA	PBAR_PB16317-RA
OG0008235	ACEP_ACEP_00002084-RA	LHUM_LH18807-RA	PBAR_PB12605-RA
OG0008236	ACEP_ACEP_00002074-RA	LHUM_LH14913-RA	PBAR_PB14251-RA
OG0008237	ACEP_ACEP_00002085-RA	LHUM_LH14897-RA	PBAR_PB25639-RA
OG0008238	ACEP_ACEP_00002066-RA	LHUM_LH14895-RA	PBAR_PB14255-RA
OG0008239	ACEP_ACEP_00002070-RA	LHUM_LH14916-RA	PBAR_PB11726-RA
OG0008240	ACEP_ACEP_00002069-RA	LHUM_LH14901-RA	PBAR_PB11731-RA
OG0008241	ACEP_ACEP_00002072-RA	LHUM_LH14905-RA	PBAR_PB11733-RA
OG0008242	ACEP_ACEP_00002071-RA	LHUM_LH14912-RA	PBAR_PB11725-RA
OG0008243	ACEP_ACEP_00002062-RA	LHUM_LH16227-RA	PBAR_PB12560-RA
OG0008244	ACEP_ACEP_00002053-RA	LHUM_LH19245-RA	PBAR_PB18412-RA
OG0008245	ACEP_ACEP_00002060-RA	LHUM_LH23899-RA	PBAR_maker-pbar_scf7180000350332-snap-gene-1.13-mRNA-1
OG0008246	ACEP_ACEP_00002055-RA	LHUM_LH10617-RA	PBAR_PB24163-RA
OG0008247	ACEP_ACEP_00002059-RA	LHUM_LH11463-RA	PBAR_PB24144-RA
OG0008248	ACEP_ACEP_00002061-RA	LHUM_LH11465-RA	PBAR_PB14750-RA
OG0008249	ACEP_ACEP_00002065-RA	LHUM_LH14893-RA	PBAR_PB14248-RA
OG0008250	ACEP_ACEP_00002049-RA	LHUM_LH19948-RA	PBAR_PB18427-RA
OG0008251	ACEP_ACEP_00002044-RA	LHUM_LH19165-RA	PBAR_Pbar_Emb-like-1
OG0008252	ACEP_ACEP_00002042-RA	LHUM_LH13830-RA	PBAR_Pbar_Cht5-1
OG0008253	ACEP_ACEP_00002045-RA	LHUM_LH19022-RA	PBAR_PB18422-RA
OG0008254	ACEP_ACEP_00002043-RA	LHUM_LH13829-RA	PBAR_PB15706-RA
OG0008255	ACEP_ACEP_00002052-RA	LHUM_LH19242-RA	PBAR_PB18408-RA
OG0008256	ACEP_ACEP_00002051-RA	LHUM_LH19247-RA	PBAR_PB18428-RA
OG0008257	ACEP_ACEP_00002037-RA	LHUM_LH13818-RA	PBAR_PB15692-RA
OG0008258	ACEP_ACEP_00002040-RA	LHUM_LH13817-RA	PBAR_PB15693-RA
OG0008259	ACEP_ACEP_00002039-RA	LHUM_LH25857-RA	PBAR_PB26897-RA
OG0008260	ACEP_ACEP_00002033-RA	LHUM_Lhum_mastermind-RA	PBAR_Pbar_mastermind-half1-RA
OG0008261	ACEP_ACEP_00002018-RA	LHUM_LH19965-RA	PBAR_PB14318-RA
OG0008262	ACEP_ACEP_00002021-RA	LHUM_LH19952-RA	PBAR_PB14322-RA
OG0008263	ACEP_ACEP_00002025-RA	LHUM_LH19957-RA	PBAR_PB11376-RA
OG0008264	ACEP_ACEP_00002020-RA	LHUM_LH19964-RA	PBAR_PB14320-RA
OG0008265	ACEP_ACEP_00002027-RA	LHUM_LH19956-RA	PBAR_PB11377-RA
OG0008266	ACEP_ACEP_00002029-RA	LHUM_LH18927-RA	PBAR_PB11373-RA
OG0008267	ACEP_ACEP_00002014-RA	LHUM_LH19963-RA	PBAR_PB14319-RA
OG0008268	ACEP_ACEP_00002011-RA	LHUM_LH19968-RA	PBAR_PB14315-RA
OG0008269	ACEP_ACEP_00002008-RA	LHUM_LH19967-RA	PBAR_PB14313-RA
OG0008270	ACEP_ACEP_00002006-RA	LHUM_LH19229-RA	PBAR_PB14209-RA
OG0008271	ACEP_ACEP_00002010-RA	LHUM_LH19971-RA	PBAR_PB14317-RA
OG0008272	ACEP_ACEP_00002009-RA	LHUM_LH19970-RA	PBAR_PB14314-RA
OG0008273	ACEP_ACEP_00002007-RA	LHUM_LH19972-RA	PBAR_PB14307-RA
OG0008274	ACEP_ACEP_00001999-RA	LHUM_LH19205-RA	PBAR_PB15714-RA
OG0008275	ACEP_ACEP_00002000-RA	LHUM_LH19201-RA	PBAR_PB15715-RA
OG0008276	ACEP_ACEP_00001997-RA	LHUM_LH19193-RA	PBAR_PB15720-RA
OG0008277	ACEP_ACEP_00001994-RA	LHUM_LH19200-RA, LHUM_LH23077-RA	
OG0008278	ACEP_ACEP_00001998-RA	LHUM_LH19204-RA	PBAR_PB15712-RA
OG0008279	ACEP_ACEP_00001995-RA	LHUM_LH19197-RA	PBAR_PB15717-RA
OG0008280	ACEP_ACEP_00001996-RA	LHUM_LH19194-RA	PBAR_PB15719-RA
OG0008281	ACEP_ACEP_00002004-RA	LHUM_LH19195-RA	PBAR_PB15718-RA
OG0008282	ACEP_ACEP_00002002-RA	LHUM_LH19203-RA	PBAR_PB15713-RA
OG0008283	ACEP_ACEP_00001980-RA	LHUM_LH19208-RA	PBAR_PB15705-RA
OG0008284	ACEP_ACEP_00001990-RA	LHUM_LH19220-RA	PBAR_PB15707-RA
OG0008285	ACEP_ACEP_00001985-RA	LHUM_LH19219-RA	PBAR_PB15708-RA
OG0008286	ACEP_ACEP_00001982-RA	LHUM_LH19215-RA	PBAR_PB15710-RA
OG0008287	ACEP_ACEP_00001989-RA	LHUM_LH19209-RA	PBAR_PB15702-RA
OG0008288	ACEP_ACEP_00001977-RA	LHUM_LH19218-RA	PBAR_PB18425-RA
OG0008289	ACEP_ACEP_00001984-RA	LHUM_LH19192-RA	PBAR_PB15700-RA
