Orthogroup	acep_genome.OGS.1.2.maker.proteins	pbar_genome.OGS.1.2.maker.proteins
OG0008171	ACEP_ACEP_00002175-RA	PBAR_PB10223-RA
OG0008172	ACEP_ACEP_00002172-RA	PBAR_PB24538-RA
OG0008173	ACEP_ACEP_00002173-RA	PBAR_PB10222-RA
OG0008174	ACEP_ACEP_00002174-RA	PBAR_PB10221-RA
OG0008175	ACEP_ACEP_00002178-RA	PBAR_PB15082-RA
OG0008176	ACEP_ACEP_00002180-RA	PBAR_PB23790-RA
OG0008177	ACEP_ACEP_00002166-RA	PBAR_PB20941-RA
OG0008178	ACEP_ACEP_00002161-RA	PBAR_PB20939-RA
OG0008179	ACEP_ACEP_00002159-RA	PBAR_PB24541-RA
OG0008180	ACEP_ACEP_00002164-RA	PBAR_PB20935-RA
OG0008181	ACEP_ACEP_00002167-RA	PBAR_pbar_RpL12-1
OG0008182	ACEP_ACEP_00002162-RA	PBAR_PB20931-RA
OG0008183	ACEP_ACEP_00002158-RA	PBAR_PB24549-RA
OG0008184	ACEP_ACEP_00002160-RA	PBAR_PB20924-RA
OG0008185	ACEP_ACEP_00002163-RA	PBAR_pbar_RpLP1-1
OG0008186	ACEP_ACEP_00002168-RA	PBAR_PB20940-RA
OG0008187	ACEP_ACEP_00002171-RA	PBAR_PB24544-RA
OG0008188	ACEP_ACEP_00002151-RA	PBAR_PB10227-RA
OG0008189	ACEP_ACEP_00002145-RA	PBAR_Pbar_Ndufs6_like-1
OG0008190	ACEP_ACEP_00002141-RA	PBAR_PB24550-RA
OG0008191	ACEP_ACEP_00002142-RA	PBAR_maker-pbar_scf7180000350332-augustus-gene-1.6-mRNA-1
OG0008192	ACEP_ACEP_00002140-RA	PBAR_PB11636-RA
OG0008193	ACEP_ACEP_00002144-RA	PBAR_PB20928-RA
OG0008194	ACEP_ACEP_00002149-RA	PBAR_PB15089-RA
OG0008195	ACEP_ACEP_00002147-RA	PBAR_PB15092-RA
OG0008196	ACEP_ACEP_00002146-RA	PBAR_PB15083-RA
OG0008197	ACEP_ACEP_00002134-RA	PBAR_PB11651-RA
OG0008198	ACEP_ACEP_00002135-RA	PBAR_maker-pbar_scf7180000350332-augustus-gene-3.15-mRNA-1
OG0008199	ACEP_ACEP_00002133-RA	PBAR_PB11641-RA
OG0008200	ACEP_ACEP_00002132-RA	PBAR_PB11657-RA
OG0008201	ACEP_ACEP_00002127-RA	PBAR_PB11627-RA
OG0008202	ACEP_ACEP_00002125-RA	PBAR_PB11640-RA
OG0008203	ACEP_ACEP_00002129-RA	PBAR_PB11642-RA
OG0008204	ACEP_ACEP_00002131-RA	PBAR_PB11655-RA
OG0008205	ACEP_ACEP_00002139-RA	PBAR_PB11635-RA
OG0008206	ACEP_ACEP_00002137-RA	PBAR_PB22397-RA
OG0008207	ACEP_ACEP_00002136-RA	PBAR_maker-pbar_scf7180000350332-augustus-gene-3.14-mRNA-1
OG0008208	ACEP_ACEP_00002124-RA	PBAR_PB11646-RA
OG0008209	ACEP_ACEP_00002114-RA	PBAR_PB12611-RA
OG0008210	ACEP_ACEP_00002120-RA	PBAR_PB11647-RA
OG0008211	ACEP_ACEP_00002123-RA	PBAR_PB11643-RA
OG0008212	ACEP_ACEP_00002122-RA	PBAR_PB11652-RA
OG0008213	ACEP_ACEP_00002119-RA	PBAR_PB11650-RA
OG0008214	ACEP_ACEP_00002113-RA	PBAR_PB12624-RA
OG0008215	ACEP_ACEP_00002116-RA	PBAR_PB12615-RA
OG0008216	ACEP_ACEP_00002100-RA	PBAR_PB12550-RA
OG0008217	ACEP_ACEP_00002099-RA	PBAR_PB12596-RA
OG0008218	ACEP_ACEP_00017047-RA	PBAR_PB26366-RA
OG0008219	ACEP_ACEP_00002102-RA	PBAR_PB14170-RA
OG0008220	ACEP_ACEP_00002107-RA	PBAR_PB15485-RA
OG0008221	ACEP_ACEP_00002110-RA	PBAR_PB13121-RA
OG0008222	ACEP_ACEP_00002106-RA	PBAR_PB15481-RA
OG0008223	ACEP_ACEP_00002101-RA	PBAR_PB14166-RA
OG0008224	ACEP_ACEP_00002104-RA	PBAR_pbar_RpSA-1
OG0008225	ACEP_ACEP_00002092-RA	PBAR_PB12595-RA
OG0008226	ACEP_ACEP_00002095-RA	PBAR_PB12602-RA
OG0008227	ACEP_ACEP_00002093-RA	PBAR_PB12591-RA
OG0008228	ACEP_ACEP_00002089-RA	PBAR_PB14244-RA
OG0008229	ACEP_ACEP_00002091-RA	PBAR_PB12601-RA
OG0008230	ACEP_ACEP_00002094-RA	PBAR_pbar_Rpn3-1
OG0008231	ACEP_ACEP_00002088-RA	PBAR_PB14249-RA
OG0008232	ACEP_ACEP_00002096-RA	PBAR_PB12593-RA
OG0008233	ACEP_ACEP_00002083-RA	PBAR_Pbar_Pink-1
OG0008234	ACEP_ACEP_00002076-RA	PBAR_PB16317-RA
OG0008235	ACEP_ACEP_00002084-RA	PBAR_PB12605-RA
OG0008236	ACEP_ACEP_00002074-RA	PBAR_PB14251-RA
OG0008237	ACEP_ACEP_00002085-RA	PBAR_PB25639-RA
OG0008238	ACEP_ACEP_00002066-RA	PBAR_PB14255-RA
OG0008239	ACEP_ACEP_00002070-RA	PBAR_PB11726-RA
OG0008240	ACEP_ACEP_00002069-RA	PBAR_PB11731-RA
OG0008241	ACEP_ACEP_00002072-RA	PBAR_PB11733-RA
OG0008242	ACEP_ACEP_00002071-RA	PBAR_PB11725-RA
OG0008243	ACEP_ACEP_00002062-RA	PBAR_PB12560-RA
OG0008244	ACEP_ACEP_00002053-RA	PBAR_PB18412-RA
OG0008245	ACEP_ACEP_00002060-RA	PBAR_maker-pbar_scf7180000350332-snap-gene-1.13-mRNA-1
OG0008246	ACEP_ACEP_00002055-RA	PBAR_PB24163-RA
OG0008247	ACEP_ACEP_00002059-RA	PBAR_PB24144-RA
OG0008248	ACEP_ACEP_00002061-RA	PBAR_PB14750-RA
OG0008249	ACEP_ACEP_00002065-RA	PBAR_PB14248-RA
OG0008250	ACEP_ACEP_00002049-RA	PBAR_PB18427-RA
OG0008251	ACEP_ACEP_00002044-RA	PBAR_Pbar_Emb-like-1
OG0008252	ACEP_ACEP_00002042-RA	PBAR_Pbar_Cht5-1
OG0008253	ACEP_ACEP_00002045-RA	PBAR_PB18422-RA
OG0008254	ACEP_ACEP_00002043-RA	PBAR_PB15706-RA
OG0008255	ACEP_ACEP_00002052-RA	PBAR_PB18408-RA
OG0008256	ACEP_ACEP_00002051-RA	PBAR_PB18428-RA
OG0008257	ACEP_ACEP_00002037-RA	PBAR_PB15692-RA
OG0008258	ACEP_ACEP_00002040-RA	PBAR_PB15693-RA
OG0008259	ACEP_ACEP_00002039-RA	PBAR_PB26897-RA
OG0008260	ACEP_ACEP_00002033-RA	PBAR_Pbar_mastermind-half1-RA
OG0008261	ACEP_ACEP_00002018-RA	PBAR_PB14318-RA
OG0008262	ACEP_ACEP_00002021-RA	PBAR_PB14322-RA
OG0008263	ACEP_ACEP_00002025-RA	PBAR_PB11376-RA
OG0008264	ACEP_ACEP_00002020-RA	PBAR_PB14320-RA
OG0008265	ACEP_ACEP_00002027-RA	PBAR_PB11377-RA
OG0008266	ACEP_ACEP_00002029-RA	PBAR_PB11373-RA
OG0008267	ACEP_ACEP_00002014-RA	PBAR_PB14319-RA
OG0008268	ACEP_ACEP_00002011-RA	PBAR_PB14315-RA
OG0008269	ACEP_ACEP_00002008-RA	PBAR_PB14313-RA
OG0008270	ACEP_ACEP_00002006-RA	PBAR_PB14209-RA
OG0008271	ACEP_ACEP_00002010-RA	PBAR_PB14317-RA
OG0008272	ACEP_ACEP_00002009-RA	PBAR_PB14314-RA
OG0008273	ACEP_ACEP_00002007-RA	PBAR_PB14307-RA
OG0008274	ACEP_ACEP_00001999-RA	PBAR_PB15714-RA
OG0008275	ACEP_ACEP_00002000-RA	PBAR_PB15715-RA
OG0008276	ACEP_ACEP_00001997-RA	PBAR_PB15720-RA
OG0008278	ACEP_ACEP_00001998-RA	PBAR_PB15712-RA
OG0008279	ACEP_ACEP_00001995-RA	PBAR_PB15717-RA
OG0008280	ACEP_ACEP_00001996-RA	PBAR_PB15719-RA
OG0008281	ACEP_ACEP_00002004-RA	PBAR_PB15718-RA
OG0008282	ACEP_ACEP_00002002-RA	PBAR_PB15713-RA
OG0008283	ACEP_ACEP_00001980-RA	PBAR_PB15705-RA
OG0008284	ACEP_ACEP_00001990-RA	PBAR_PB15707-RA
OG0008285	ACEP_ACEP_00001985-RA	PBAR_PB15708-RA
OG0008286	ACEP_ACEP_00001982-RA	PBAR_PB15710-RA
OG0008287	ACEP_ACEP_00001989-RA	PBAR_PB15702-RA
OG0008288	ACEP_ACEP_00001977-RA	PBAR_PB18425-RA
OG0008289	ACEP_ACEP_00001984-RA	PBAR_PB15700-RA
OG0008290	ACEP_ACEP_00001971-RA	PBAR_PB18451-RA
OG0008291	ACEP_ACEP_00001973-RA	PBAR_PB18438-RA
OG0008292	ACEP_ACEP_00001970-RA	PBAR_PB18454-RA
OG0008293	ACEP_ACEP_00001969-RA	PBAR_PB18453-RA
OG0008294	ACEP_ACEP_00001972-RA	PBAR_PB18448-RA
OG0008295	ACEP_ACEP_00001964-RA	PBAR_PB18450-RA
OG0008296	ACEP_ACEP_00001959-RA	PBAR_PB18455-RA
OG0008297	ACEP_ACEP_00001953-RA	PBAR_PB22122-RA
OG0008298	ACEP_ACEP_00001954-RA	PBAR_PB22126-RA
OG0008299	ACEP_ACEP_00001955-RA	PBAR_PB22125-RA
OG0008300	ACEP_ACEP_00001949-RA	PBAR_PB14179-RA
OG0008301	ACEP_ACEP_00001945-RA	PBAR_PB14189-RA
OG0008302	ACEP_ACEP_00001944-RA	PBAR_PB14186-RA
OG0008303	ACEP_ACEP_00001943-RA	PBAR_PB14187-RA
OG0008304	ACEP_ACEP_00001936-RA	PBAR_Pbar_Pi3k68D-RA
OG0008305	ACEP_ACEP_00001937-RA	PBAR_PB14192-RA
OG0008306	ACEP_ACEP_00001934-RA	PBAR_PB14196-RA
OG0008307	ACEP_ACEP_00001931-RA	PBAR_PB14204-RA
OG0008308	ACEP_ACEP_00001924-RA	PBAR_PB14205-RA
OG0008309	ACEP_ACEP_00001918-RA	PBAR_PB14213-RA
OG0008310	ACEP_ACEP_00001919-RA	PBAR_PB14214-RA
OG0008311	ACEP_ACEP_00001914-RA	PBAR_PB14216-RA
OG0008312	ACEP_ACEP_00001913-RA	PBAR_PB14211-RA
OG0008313	ACEP_ACEP_00001909-RA	PBAR_PB18437-RA
OG0008314	ACEP_ACEP_00001911-RA	PBAR_PB18421-RA
OG0008315	ACEP_ACEP_00001903-RA	PBAR_PB26504-RA
OG0008316	ACEP_ACEP_00001900-RA	PBAR_PB22046-RA
OG0008317	ACEP_ACEP_00001906-RA	PBAR_PB26506-RA
OG0008318	ACEP_ACEP_00001907-RA	PBAR_PB14749-RA
OG0008319	ACEP_ACEP_00001901-RA	PBAR_PB22050-RA
OG0008320	ACEP_ACEP_00017054-RA	PBAR_PB26503-RA
OG0008321	ACEP_ACEP_00001908-RA	PBAR_PB14748-RA
OG0008322	ACEP_ACEP_00001898-RA	PBAR_PB22041-RA
OG0008323	ACEP_ACEP_00001892-RA	PBAR_PB25458-RA
OG0008324	ACEP_ACEP_00001895-RA	PBAR_PB10204-RA
OG0008325	ACEP_ACEP_00001893-RA	PBAR_PB25456-RA
OG0008326	ACEP_ACEP_00001897-RA	PBAR_PB22042-RA
OG0008327	ACEP_ACEP_00001886-RA	PBAR_PB25462-RA
OG0008328	ACEP_ACEP_00001885-RA	PBAR_pbar_RpL24-like-1
OG0008329	ACEP_ACEP_00001884-RA	PBAR_PB25465-RA
OG0008330	ACEP_ACEP_00001882-RA	PBAR_PB25464-RA
OG0008331	ACEP_ACEP_00001878-RA	PBAR_PB25463-RA
OG0008332	ACEP_ACEP_00001883-RA	PBAR_PB25466-RA
OG0008333	ACEP_ACEP_00001881-RA	PBAR_PB25467-RA
OG0008334	ACEP_ACEP_00001880-RA	PBAR_PB25471-RA
OG0008335	ACEP_ACEP_00001871-RA, ACEP_ACEP_00001872-RA	PBAR_PB25475-RA
OG0008336	ACEP_ACEP_00001870-RA	PBAR_PB25477-RA
OG0008337	ACEP_ACEP_00001868-RA	PBAR_PB25479-RA
OG0008338	ACEP_ACEP_00001866-RA	PBAR_PB25480-RA
OG0008339	ACEP_ACEP_00001861-RA	PBAR_PB25482-RA
OG0008340	ACEP_ACEP_00001860-RA	PBAR_PB25486-RA
OG0008341	ACEP_ACEP_00001858-RA	PBAR_PB25487-RA
OG0008342	ACEP_ACEP_00001859-RA	PBAR_PB25485-RA
OG0008343	ACEP_ACEP_00001862-RA	PBAR_PB25483-RA
OG0008344	ACEP_ACEP_00001856-RA	PBAR_PB25484-RA
OG0008345	ACEP_ACEP_00001847-RA	PBAR_PB25490-RA
OG0008346	ACEP_ACEP_00001850-RA	PBAR_PB25503-RA
OG0008347	ACEP_ACEP_00001845-RA	PBAR_PB25492-RA
OG0008348	ACEP_ACEP_00001848-RA	PBAR_PB25498-RA
OG0008349	ACEP_ACEP_00001846-RA	PBAR_Pbar_Ilp1-RB
OG0008350	ACEP_ACEP_00001852-RA	PBAR_PB25499-RA
OG0008351	ACEP_ACEP_00001853-RA	PBAR_PB25504-RA
OG0008352	ACEP_ACEP_00001838-RA	PBAR_PB25506-RA
OG0008353	ACEP_ACEP_00001839-RA	PBAR_PB25491-RA
OG0008354	ACEP_ACEP_00001825-RA	PBAR_PB25515-RA
OG0008355	ACEP_ACEP_00001828-RA	PBAR_PB25521-RA
OG0008356	ACEP_ACEP_00001824-RA	PBAR_PB25522-RA
OG0008357	ACEP_ACEP_00001827-RA	PBAR_PB25520-RA
OG0008358	ACEP_ACEP_00001829-RA	PBAR_PB25512-RA
OG0008359	ACEP_ACEP_00001820-RA	PBAR_PB25519-RA
OG0008360	ACEP_ACEP_00001814-RA	PBAR_PB25525-RA
OG0008361	ACEP_ACEP_00001821-RA	PBAR_PB25514-RA
OG0008362	ACEP_ACEP_00001813-RA	PBAR_PB25526-RA
OG0008363	ACEP_ACEP_00001804-RA	PBAR_PB25535-RA
OG0008364	ACEP_ACEP_00001805-RA	PBAR_PB25532-RA
OG0008365	ACEP_ACEP_00001807-RA	PBAR_PB25538-RA
OG0008366	ACEP_ACEP_00001802-RA	PBAR_PB25539-RA
OG0008367	ACEP_ACEP_00001803-RA	PBAR_PB25537-RA
OG0008368	ACEP_ACEP_00001793-RA	PBAR_PB25546-RA
OG0008369	ACEP_ACEP_00001794-RA	PBAR_PB25547-RA
OG0008370	ACEP_ACEP_00001798-RA	PBAR_PB27154-RA
OG0008371	ACEP_ACEP_00001796-RA	PBAR_PB25549-RA
OG0008372	ACEP_ACEP_00001783-RA	PBAR_PB25552-RA
OG0008373	ACEP_ACEP_00001786-RA	PBAR_PB25554-RA
OG0008374	ACEP_ACEP_00001788-RA	PBAR_PB25548-RA
OG0008375	ACEP_ACEP_00001773-RA	PBAR_PB25560-RA
OG0008376	ACEP_ACEP_00001774-RA	PBAR_PB25551-RA
OG0008377	ACEP_ACEP_00001766-RA	PBAR_PB25562-RA
OG0008378	ACEP_ACEP_00001767-RA	PBAR_PB25558-RA
OG0008379	ACEP_ACEP_00001757-RA	PBAR_PB25568-RA
OG0008380	ACEP_ACEP_00001758-RA	PBAR_PB25567-RA
OG0008381	ACEP_ACEP_00001754-RA, ACEP_ACEP_00008369-RA	PBAR_PB25573-RA
OG0008382	ACEP_ACEP_00001735-RA	PBAR_PB17081-RA
OG0008383	ACEP_ACEP_00001732-RA	PBAR_PB15027-RA
OG0008384	ACEP_ACEP_00001733-RA	PBAR_PB15028-RA
OG0008385	ACEP_ACEP_00001726-RA	PBAR_PB10664-RA
OG0008386	ACEP_ACEP_00001728-RA	PBAR_PB16479-RA
OG0008387	ACEP_ACEP_00001723-RA	PBAR_PB11511-RA
OG0008388	ACEP_ACEP_00001721-RA	PBAR_PB11514-RA
OG0008389	ACEP_ACEP_00001722-RA	PBAR_PB11510-RA
OG0008391	ACEP_ACEP_00001715-RA	PBAR_PB12127-RA
OG0008392	ACEP_ACEP_00001720-RA	PBAR_PB19165-RA
OG0008393	ACEP_ACEP_00001706-RA	PBAR_PB12120-RA
OG0008394	ACEP_ACEP_00001709-RA	PBAR_PB12123-RA
OG0008395	ACEP_ACEP_00001707-RA	PBAR_PB12126-RA
OG0008396	ACEP_ACEP_00001708-RA	PBAR_PB12125-RA
OG0008397	ACEP_ACEP_00001712-RA	PBAR_PB12119-RA
OG0008398	ACEP_ACEP_00001702-RA	PBAR_PB11121-RA
OG0008399	ACEP_ACEP_00001701-RA	PBAR_PB11125-RA
OG0008400	ACEP_ACEP_00001704-RA	PBAR_PB11122-RA
OG0008401	ACEP_ACEP_00001705-RA	PBAR_PB11126-RA
OG0008402	ACEP_ACEP_00001693-RA	PBAR_PB17018-RA
OG0008403	ACEP_ACEP_00001696-RA	PBAR_PB17001-RA
OG0008404	ACEP_ACEP_00001690-RA	PBAR_PB17017-RA
OG0008405	ACEP_ACEP_00001694-RA	PBAR_PB17019-RA
OG0008406	ACEP_ACEP_00001688-RA	PBAR_PB17156-RA
OG0008407	ACEP_ACEP_00001680-RA	PBAR_PB15025-RA
OG0008408	ACEP_ACEP_00001679-RA	PBAR_PB15024-RA
OG0008409	ACEP_ACEP_00001678-RA	PBAR_PB15017-RA
OG0008410	ACEP_ACEP_00001682-RA	PBAR_PB15018-RA
OG0008411	ACEP_ACEP_00001674-RA	PBAR_PB12145-RA
OG0008412	ACEP_ACEP_00001669-RA	PBAR_pbar_RpL36A_5'end-1
OG0008413	ACEP_ACEP_00001671-RA	PBAR_PB12131-RA
OG0008414	ACEP_ACEP_00001670-RA	PBAR_PB12139-RA
OG0008415	ACEP_ACEP_00001667-RA	PBAR_PB12142-RA
OG0008416	ACEP_ACEP_00001661-RA	PBAR_PB12140-RA
OG0008417	ACEP_ACEP_00001658-RA	PBAR_PB12138-RA
OG0008418	ACEP_ACEP_00001660-RA	PBAR_PB12132-RA
OG0008419	ACEP_ACEP_00001656-RA	PBAR_PB12129-RA
OG0008420	ACEP_ACEP_00001654-RA	PBAR_Pbar_Fak56D-1
OG0008421	ACEP_ACEP_00001652-RA	PBAR_PB17006-RA
OG0008422	ACEP_ACEP_00001653-RA	PBAR_PB12121-RA
OG0008423	ACEP_ACEP_00001646-RA	PBAR_PB17060-RA
OG0008424	ACEP_ACEP_00001644-RA	PBAR_PB17062-RA
OG0008425	ACEP_ACEP_00001639-RA	PBAR_PB17043-RA
OG0008426	ACEP_ACEP_00001642-RA	PBAR_PB17038-RA
OG0008427	ACEP_ACEP_00001641-RA	PBAR_PB17044-RA
OG0008428	ACEP_ACEP_00001643-RA	PBAR_PB17066-RA
OG0008429	ACEP_ACEP_00001634-RA	PBAR_PB17158-RA
OG0008430	ACEP_ACEP_00001632-RA	PBAR_PB17150-RA
OG0008431	ACEP_ACEP_00001635-RA	PBAR_PB17054-RA
OG0008432	ACEP_ACEP_00001638-RA	PBAR_PB12726-RA
OG0008433	ACEP_ACEP_00001629-RA	PBAR_PB17151-RA
OG0008434	ACEP_ACEP_00001628-RA	PBAR_PB17153-RA
OG0008435	ACEP_ACEP_00001630-RA	PBAR_PB17159-RA
OG0008436	ACEP_ACEP_00001626-RA	PBAR_PB17154-RA
OG0008437	ACEP_ACEP_00001625-RA	PBAR_PB24248-RA
OG0008438	ACEP_ACEP_00001624-RA	PBAR_PB17164-RA
OG0008439	ACEP_ACEP_00001627-RA	PBAR_PB17149-RA
OG0008440	ACEP_ACEP_00001618-RA	PBAR_PB17168-RA
OG0008441	ACEP_ACEP_00001609-RA	PBAR_PB17169-RA
OG0008442	ACEP_ACEP_00001610-RA	PBAR_PB17161-RA
OG0008443	ACEP_ACEP_00001611-RA	PBAR_PB17167-RA
OG0008444	ACEP_ACEP_00001608-RA	PBAR_PB11353-RA
OG0008445	ACEP_ACEP_00001596-RA	PBAR_PB22389-RA
OG0008446	ACEP_ACEP_00001598-RA	PBAR_augustus-pbar_scf7180000350332-abinit-gene-3.209-mRNA-1
OG0008447	ACEP_ACEP_00001595-RA	PBAR_augustus_masked-pbar_scf7180000350332-abinit-gene-3.105-mRNA-1
OG0008448	ACEP_ACEP_00001602-RA, ACEP_ACEP_00001599-RA	PBAR_PB11351-RA
OG0008449	ACEP_ACEP_00001585-RA	PBAR_PB10936-RA
OG0008450	ACEP_ACEP_00001590-RA	PBAR_PB10045-RA
OG0008451	ACEP_ACEP_00001591-RA	PBAR_PB10937-RA
OG0008452	ACEP_ACEP_00001589-RA	PBAR_PB18286-RA
OG0008453	ACEP_ACEP_00001593-RA	PBAR_PB22403-RA
OG0008454	ACEP_ACEP_00001594-RA	PBAR_augustus-pbar_scf7180000350332-abinit-gene-3.205-mRNA-1
OG0008455	ACEP_ACEP_00001592-RA	PBAR_genemark-pbar_scf7180000350332-abinit-gene-3.222-mRNA-1
OG0008456	ACEP_ACEP_00001576-RA	PBAR_PB26698-RA
OG0008457	ACEP_ACEP_00014781-RA	PBAR_pbar_blue_opsin-1
OG0008458	ACEP_ACEP_00014773-RA	PBAR_pbar_zuc-1
OG0008459	ACEP_ACEP_00014776-RA	PBAR_PB16165-RA
OG0008460	ACEP_ACEP_00014777-RA	PBAR_PB16155-RA
OG0008461	ACEP_ACEP_00014767-RA	PBAR_CG_02544636
OG0008462	ACEP_ACEP_00014770-RA	PBAR_PB16163-RA
OG0008463	ACEP_ACEP_00014769-RA	PBAR_PB16162-RA
OG0008464	ACEP_ACEP_00014772-RA	PBAR_CG_02546581
OG0008465	ACEP_ACEP_00014764-RA	PBAR_PB16154-RA
OG0008466	ACEP_ACEP_00014763-RA	PBAR_PB16153-RA
OG0008467	ACEP_ACEP_00014760-RA	PBAR_PB16149-RA
OG0008468	ACEP_ACEP_00014761-RA	PBAR_PB16148-RA
OG0008469	ACEP_ACEP_00014759-RA	PBAR_PB16150-RA
OG0008470	ACEP_ACEP_00014757-RA	PBAR_PB16144-RA
OG0008471	ACEP_ACEP_00014762-RA	PBAR_PB16143-RA
OG0008472	ACEP_ACEP_00006672-RA	PBAR_PB14101-RA
OG0008473	ACEP_ACEP_00006671-RA	PBAR_PB14099-RA
OG0008474	ACEP_ACEP_00006664-RA	PBAR_PB14092-RA
OG0008475	ACEP_ACEP_00006665-RA	PBAR_PB14093-RA
OG0008476	ACEP_ACEP_00006660-RA	PBAR_PB14091-RA
OG0008477	ACEP_ACEP_00006661-RA	PBAR_PB14090-RA
OG0008478	ACEP_ACEP_00006659-RA	PBAR_PB14087-RA
OG0008479	ACEP_ACEP_00006663-RA	PBAR_PB14089-RA
OG0008480	ACEP_ACEP_00006662-RA	PBAR_pbar_bazooka-1
OG0008481	ACEP_ACEP_00006653-RA	PBAR_PB14080-RA
OG0008482	ACEP_ACEP_00006652-RA	PBAR_PB14079-RA
OG0008483	ACEP_ACEP_00006649-RA	PBAR_PB14083-RA
OG0008484	ACEP_ACEP_00006657-RA	PBAR_Pbar_distal-less-RA
OG0008485	ACEP_ACEP_00006641-RA	PBAR_PB14069-RA
OG0008486	ACEP_ACEP_00006638-RA	PBAR_PB14066-RA
OG0008487	ACEP_ACEP_00006640-RA	PBAR_PB14075-RA
OG0008488	ACEP_ACEP_00006639-RA	PBAR_PB14074-RA
OG0008489	ACEP_ACEP_00006642-RA	PBAR_PB14077-RA
OG0008490	ACEP_ACEP_00006645-RA	PBAR_PB14076-RA
OG0008491	ACEP_ACEP_00006636-RA	PBAR_PB14067-RA
OG0008492	ACEP_ACEP_00006633-RA	PBAR_PB14065-RA
OG0008493	ACEP_ACEP_00006632-RA	PBAR_PB14063-RA
OG0008494	ACEP_ACEP_00006635-RA	PBAR_PB14064-RA
OG0008495	ACEP_ACEP_00006629-RA	PBAR_PB14058-RA
OG0008496	ACEP_ACEP_00006619-RA	PBAR_PB14055-RA
OG0008497	ACEP_ACEP_00006620-RA	PBAR_PB14053-RA
OG0008498	ACEP_ACEP_00006628-RA	PBAR_PB14060-RA
OG0008499	ACEP_ACEP_00006612-RA	PBAR_PB14048-RA
OG0008500	ACEP_ACEP_00006611-RA	PBAR_PB14043-RA
OG0008501	ACEP_ACEP_00006614-RA	PBAR_PB14050-RA
OG0008502	ACEP_ACEP_00006616-RA	PBAR_PB14044-RA
OG0008503	ACEP_ACEP_00006607-RA	PBAR_PB13194-RA
OG0008504	ACEP_ACEP_00006606-RA	PBAR_PB13197-RA
OG0008505	ACEP_ACEP_00006608-RA	PBAR_PB13191-RA
OG0008506	ACEP_ACEP_00006604-RA	PBAR_PB13195-RA
OG0008507	ACEP_ACEP_00006600-RA	PBAR_PB13216-RA
OG0008508	ACEP_ACEP_00006602-RA	PBAR_PB13201-RA
OG0008509	ACEP_ACEP_00006601-RA	PBAR_PB13200-RA
OG0008510	ACEP_ACEP_00006590-RA	PBAR_PB13207-RA
OG0008511	ACEP_ACEP_00006586-RA	PBAR_PB13204-RA
OG0008512	ACEP_ACEP_00006580-RA	PBAR_PB13211-RA
OG0008513	ACEP_ACEP_00006589-RA	PBAR_PB13218-RA
OG0008514	ACEP_ACEP_00006584-RA	PBAR_PB13205-RA
OG0008515	ACEP_ACEP_00006583-RA	PBAR_PB13213-RA
OG0008516	ACEP_ACEP_00006585-RA	PBAR_PB13217-RA
OG0008517	ACEP_ACEP_00006598-RA	PBAR_CG_02549890
OG0008518	ACEP_ACEP_00006597-RA	PBAR_PB13214-RA
OG0008519	ACEP_ACEP_00006596-RA	PBAR_PB13209-RA
OG0008520	ACEP_ACEP_00006599-RA	PBAR_PB13215-RA
OG0008521	ACEP_ACEP_00006569-RA	PBAR_PB10729-RA
OG0008522	ACEP_ACEP_00006563-RA	PBAR_PB11097-RA
OG0008523	ACEP_ACEP_00006559-RA	PBAR_PB11102-RA
OG0008524	ACEP_ACEP_00006560-RA	PBAR_PB11100-RA
OG0008525	ACEP_ACEP_00006565-RA	PBAR_PB11098-RA
OG0008526	ACEP_ACEP_00006564-RA	PBAR_PB11099-RA
OG0008527	ACEP_ACEP_00006558-RA	PBAR_PB11101-RA
OG0008528	ACEP_ACEP_00006553-RA	PBAR_PB11110-RA
OG0008529	ACEP_ACEP_00006552-RA	PBAR_PB11112-RA
OG0008530	ACEP_ACEP_00006554-RA	PBAR_PB11111-RA
OG0008531	ACEP_ACEP_00006548-RA	PBAR_PB19916-RA
OG0008532	ACEP_ACEP_00006544-RA	PBAR_PB15030-RA
OG0008533	ACEP_ACEP_00006546-RA	PBAR_PB10191-RA
OG0008534	ACEP_ACEP_00006545-RA	PBAR_PB10193-RA
OG0008535	ACEP_ACEP_00006547-RA	PBAR_PB10192-RA
OG0008536	ACEP_ACEP_00006543-RA	PBAR_PB15031-RA
OG0008537	ACEP_ACEP_00006541-RA	PBAR_pbar_cytochrome-P450-like-1
OG0008538	ACEP_ACEP_00006542-RA	PBAR_PB15033-RA
OG0008539	ACEP_ACEP_00006538-RA	PBAR_PB15034-RA
OG0008540	ACEP_ACEP_00006531-RA	PBAR_PB15047-RA
OG0008541	ACEP_ACEP_00006532-RA	PBAR_PB15044-RA
OG0008542	ACEP_ACEP_00006526-RA	PBAR_PB15053-RA
OG0008543	ACEP_ACEP_00006527-RA	PBAR_PB15050-RA
OG0008544	ACEP_ACEP_00006519-RA	PBAR_PB10489-RA
OG0008545	ACEP_ACEP_00006521-RA	PBAR_PB10404-RA
OG0008546	ACEP_ACEP_00006523-RA	PBAR_PB10403-RA
OG0008547	ACEP_ACEP_00006520-RA	PBAR_PB10408-RA
OG0008548	ACEP_ACEP_00006525-RA	PBAR_Pbar_armadillo-half1-1
OG0008549	ACEP_ACEP_00006509-RA	PBAR_PB25864-RA
