Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0001385	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_17681-RA	pbar_annotation_PBAR_17685-RA
OG0001386	lhum_annotation	n1	1.0	Terminal	lhum_annotation_LHUM_13952-RA	lhum_annotation_LHUM_11411-RA
OG0001387	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00013597-RA	acep_annotation_ACEP_00013598-RA
OG0001388	lhum_annotation	n1	1.0	Terminal	lhum_annotation_LHUM_11401-RA	lhum_annotation_LHUM_23359-RA
OG0001389	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_10189-RA	lhum_annotation_LHUM_10190-RA
OG0001390	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_13884-RA	pbar_annotation_PBAR_17145-RA
OG0001391	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_21429-RA	pbar_annotation_PBAR_ar_mol-RB
OG0001392	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00018214-RA	acep_annotation_ACEP_00005514-RA
OG0001393	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00016439-RA	acep_annotation_ACEP_00015057-RA
OG0001394	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_22456-RA	pbar_annotation_PBAR_10581-RA
OG0001395	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00003190-RA	acep_annotation_ACEP_00003191-RA
OG0001396	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_ar_Hex-C-RB	pbar_annotation_PBAR_ar_Hex-C-1
OG0001397	acep_annotation	n0	1.0	Terminal	acep_annotation_ACEP_00003148-RA	acep_annotation_ACEP_00016533-RA, acep_annotation_ACEP_00003153-RA, acep_annotation_ACEP_00003154-RA
OG0001397	acep_annotation	n1	1.0	Terminal	acep_annotation_ACEP_00016533-RA, acep_annotation_ACEP_00003153-RA	acep_annotation_ACEP_00003154-RA
OG0001397	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00016533-RA	acep_annotation_ACEP_00003153-RA
OG0001398	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_19282-RA	pbar_annotation_PBAR_19281-RA
OG0001399	lhum_annotation	n1	1.0	Terminal	lhum_annotation_LHUM_14988-RA	lhum_annotation_LHUM_11334-RA
OG0001400	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_14459-RA	lhum_annotation_LHUM_14458-RA
OG0001401	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00004384-RA	acep_annotation_ACEP_00003049-RA
OG0001402	N1	n0	1.0	Non-Terminal	acep_annotation_ACEP_00003023-RA, pbar_annotation_PBAR_11557-RA	pbar_annotation_PBAR_27062-RA, acep_annotation_ACEP_00002813-RA
OG0001403	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_11588-RA	pbar_annotation_PBAR_11586-RA
OG0001404	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_11773-RA	pbar_annotation_PBAR_11769-RA
OG0001405	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_11353-RA	lhum_annotation_LHUM_14445-RA
OG0001406	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_13065-RA	lhum_annotation_LHUM_13080-RA
OG0001407	pbar_annotation	n2	1.0	Terminal	pbar_annotation_augustus_masked-pbar_scf7180000349975-abinit-gene-2.58-mRNA-1	pbar_annotation_PBAR_ar_visgun-like-RA
OG0001408	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00012413-RA	acep_annotation_ACEP_00002874-RA
OG0001409	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_10428-RA	pbar_annotation_PBAR_26221-RA
OG0001410	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_14290-RA	pbar_annotation_PBAR_14292-RA
OG0001411	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_14288-RB	pbar_annotation_PBAR_14288-RA
OG0001412	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_21725-RA	pbar_annotation_PBAR_21720-RA
OG0001413	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_10260-RA	pbar_annotation_PBAR_19567-RA
OG0001414	lhum_annotation	n1	1.0	Terminal	lhum_annotation_LHUM_19980-RA	lhum_annotation_LHUM_um_desat_frag3-RA, lhum_annotation_LHUM_um_CG8630_b-RA
OG0001414	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_um_desat_frag3-RA	lhum_annotation_LHUM_um_CG8630_b-RA
OG0001415	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_15874-RA	lhum_annotation_LHUM_15875-RA
OG0001416	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00007000-RA	acep_annotation_ACEP_00015125-RA
OG0001417	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00015100-RA	acep_annotation_ACEP_00001877-RA
OG0001418	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00016230-RA	acep_annotation_ACEP_00003829-RA
OG0001419	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_24321-RA	pbar_annotation_PBAR_24317-RA
OG0001420	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00015483-RA	acep_annotation_ACEP_00015482-RA
OG0001421	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00015479-RA	acep_annotation_ACEP_00004203-RA
OG0001422	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_19903-RA	lhum_annotation_LHUM_25811-RA
OG0001423	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00016512-RA	acep_annotation_ACEP_00016301-RA
OG0001424	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00012147-RA	acep_annotation_ACEP_00005605-RA
OG0001425	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_21370-RA	pbar_annotation_PBAR_21369-RA
OG0001426	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_21334-RA	pbar_annotation_PBAR_21335-RA
OG0001427	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_17175-RA	lhum_annotation_LHUM_17177-RA
OG0001428	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_21318-RA	pbar_annotation_PBAR_21317-RA
OG0001429	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_21313-RA	pbar_annotation_PBAR_21311-RA
OG0001430	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_21789-RA	lhum_annotation_LHUM_10023-RA
OG0001431	acep_annotation	n1	1.0	Terminal	acep_annotation_ACEP_00017820-RA	acep_annotation_ACEP_00018124-RA, acep_annotation_ACEP_00012024-RA
OG0001431	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00018124-RA	acep_annotation_ACEP_00012024-RA
OG0001432	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00012016-RA	acep_annotation_ACEP_00012015-RA
OG0001433	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_24027-RA	pbar_annotation_PBAR_22369-RA
OG0001434	lhum_annotation	n1	1.0	Terminal	lhum_annotation_LHUM_17116-RA	lhum_annotation_LHUM_24549-RA
OG0001435	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_18929-RA	pbar_annotation_PBAR_25750-RA
OG0001436	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00005464-RA	acep_annotation_ACEP_00016781-RA
OG0001437	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_13929-RA	lhum_annotation_LHUM_14402-RA
OG0001438	lhum_annotation	n1	1.0	Terminal	lhum_annotation_LHUM_24455-RA	lhum_annotation_LHUM_24453-RA
OG0001439	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_17618-RA	pbar_annotation_PBAR_24976-RA
OG0001440	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_17094-RA	lhum_annotation_LHUM_16821-RA
OG0001441	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_23593-RA	pbar_annotation_PBAR_24932-RA
OG0001442	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_20391-RB	pbar_annotation_PBAR_20391-RA
OG0001443	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00007308-RA	acep_annotation_ACEP_00007304-RA
OG0001444	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_20787-RA	lhum_annotation_LHUM_25342-RA
OG0001445	lhum_annotation	n1	1.0	Terminal	lhum_annotation_LHUM_23678-RA	lhum_annotation_LHUM_23679-RA
OG0001446	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_10100-RA	lhum_annotation_LHUM_23683-RA
OG0001447	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00007212-RA	acep_annotation_ACEP_00000234-RA
OG0001448	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00012559-RA	acep_annotation_ACEP_00007190-RA
OG0001449	lhum_annotation	n1	1.0	Terminal	lhum_annotation_LHUM_18570-RA	lhum_annotation_LHUM_10008-RA
OG0001450	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00007076-RA	acep_annotation_ACEP_00004218-RA
OG0001451	lhum_annotation	n1	1.0	Terminal	lhum_annotation_LHUM_23234-RA	lhum_annotation_LHUM_18305-RA
OG0001452	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00007005-RA	acep_annotation_ACEP_00007006-RA
OG0001453	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_18234-RA	pbar_annotation_PBAR_18237-RA
OG0001454	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_26703-RA	pbar_annotation_PBAR_26702-RA
OG0001455	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00014148-RA	acep_annotation_ACEP_00014149-RA
OG0001456	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_22617-RA	lhum_annotation_LHUM_15027-RA
OG0001457	pbar_annotation	n2	1.0	Terminal	pbar_annotation_CG_02547729	pbar_annotation_genemark-pbar_scf7180000350188-abinit-gene-2.173-mRNA-1
OG0001458	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00005460-RA	acep_annotation_ACEP_00016392-RA
OG0001459	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00006407-RA	acep_annotation_ACEP_00016330-RA
OG0001460	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00009790-RA	acep_annotation_ACEP_00009791-RA
OG0001461	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_19156-RA	lhum_annotation_LHUM_19157-RA
OG0001462	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00009714-RA	acep_annotation_ACEP_00009712-RA
OG0001463	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_15847-RA	pbar_annotation_PBAR_11017-RA
OG0001464	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_13939-RA	pbar_annotation_PBAR_18644-RA
OG0001465	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_um_dpp-RB	lhum_annotation_LHUM_um_dpp-1
OG0001466	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_10817-RA	lhum_annotation_LHUM_10803-RA
OG0001467	lhum_annotation	n1	1.0	Terminal	lhum_annotation_LHUM_10812-RA	lhum_annotation_LHUM_10822-RA
OG0001468	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_19735-RA	pbar_annotation_PBAR_19735-RB
OG0001469	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_25306-RA	lhum_annotation_LHUM_10818-RA
OG0001470	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_12350-RA	lhum_annotation_LHUM_12391-RA
OG0001471	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00004093-RA	acep_annotation_ACEP_00003318-RA
OG0001472	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00018065-RA	acep_annotation_ACEP_00004052-RA
OG0001473	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00004012-RA	acep_annotation_ACEP_00004011-RA
OG0001474	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_15192-RA	pbar_annotation_PBAR_17252-RA
OG0001475	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_23330-RA	lhum_annotation_LHUM_23334-RA
OG0001476	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_ar_alphaPS4-like-RA	pbar_annotation_PBAR_ar_scab-like-RA
OG0001477	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00008621-RA	acep_annotation_ACEP_00003952-RA
OG0001478	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_19410-RA	lhum_annotation_LHUM_13450-RA
OG0001479	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_25086-RA	pbar_annotation_PBAR_18854-RA
OG0001480	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_10994-RA	lhum_annotation_LHUM_10995-RA
OG0001481	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_16118-RB	pbar_annotation_PBAR_16118-RA
OG0001482	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_16111-RA	pbar_annotation_PBAR_16111-RB
OG0001483	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_22004-RA	lhum_annotation_LHUM_22002-RA
OG0001484	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_10398-RA	pbar_annotation_PBAR_13595-RA
OG0001485	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00003862-RA	acep_annotation_ACEP_00003861-RA
OG0001486	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_18896-RA	pbar_annotation_PBAR_18898-RA
OG0001487	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_ar_EGFR-1	pbar_annotation_PBAR_ar_torpedo-RB
OG0001488	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_25339-RA	pbar_annotation_PBAR_26859-RA
OG0001489	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_25093-RA	pbar_annotation_PBAR_25091-RA
OG0001490	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00005256-RA	acep_annotation_ACEP_00015674-RA
OG0001491	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00012338-RA	acep_annotation_ACEP_00012339-RA
OG0001492	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_12616-RA	lhum_annotation_LHUM_17420-RA
OG0001493	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_26102-RA	pbar_annotation_PBAR_23773-RA
OG0001494	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_23787-RA	pbar_annotation_PBAR_13572-RA
OG0001495	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_10478-RA	lhum_annotation_LHUM_12858-RA
OG0001496	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_26948-RA	pbar_annotation_PBAR_26947-RA
OG0001497	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00012267-RA	acep_annotation_ACEP_00012268-RA
OG0001498	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_21655-RA	pbar_annotation_PBAR_21654-RA
OG0001499	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_10110-RA	pbar_annotation_PBAR_21653-RA
OG0001500	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00016708-RA	acep_annotation_ACEP_00011373-RA
OG0001501	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_14363-RA	lhum_annotation_LHUM_16323-RA
OG0001502	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_17576-RA	pbar_annotation_PBAR_17573-RA
OG0001503	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_20832-RA	pbar_annotation_PBAR_10240-RA
OG0001504	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_26720-RA	pbar_annotation_PBAR_18610-RA
OG0001505	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_18615-RA	pbar_annotation_PBAR_18612-RA
OG0001506	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_24789-RA	pbar_annotation_PBAR_21309-RA
OG0001507	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_24777-RA	pbar_annotation_PBAR_19001-RA
OG0001508	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_20641-RA	pbar_annotation_PBAR_26832-RA
OG0001509	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_12604-RA	lhum_annotation_LHUM_15800-RA
OG0001510	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_11405-RA	lhum_annotation_LHUM_15804-RA
OG0001511	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_10970-RA	pbar_annotation_PBAR_10971-RA
OG0001512	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00004987-RA	acep_annotation_ACEP_00004985-RA
OG0001513	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_22773-RA	lhum_annotation_LHUM_23823-RA
OG0001514	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00016269-RA	acep_annotation_ACEP_00016268-RA
OG0001515	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_13105-RA	lhum_annotation_LHUM_23309-RA
OG0001516	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_12959-RA	lhum_annotation_LHUM_12963-RA
OG0001517	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_17955-RA	pbar_annotation_PBAR_17953-RA
OG0001518	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_17973-RA	pbar_annotation_PBAR_17974-RA
OG0001519	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_17960-RA	pbar_annotation_PBAR_17957-RA
OG0001520	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_19505-RA	pbar_annotation_PBAR_19506-RB
OG0001521	acep_annotation	n0	1.0	Terminal	acep_annotation_ACEP_00012402-RA	acep_annotation_ACEP_00001619-RA, acep_annotation_ACEP_00005495-RA, acep_annotation_ACEP_00005503-RA
OG0001521	acep_annotation	n1	1.0	Terminal	acep_annotation_ACEP_00001619-RA	acep_annotation_ACEP_00005495-RA, acep_annotation_ACEP_00005503-RA
OG0001521	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00005495-RA	acep_annotation_ACEP_00005503-RA
OG0001522	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00012391-RA	acep_annotation_ACEP_00012388-RA
OG0001523	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_16305-RA	pbar_annotation_PBAR_16306-RA
OG0001524	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_20737-RA	pbar_annotation_PBAR_20729-RA
OG0001525	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_14307-RA	lhum_annotation_LHUM_13926-RA
OG0001526	lhum_annotation	n1	1.0	Terminal	lhum_annotation_LHUM_12644-RA	lhum_annotation_LHUM_12254-RA
OG0001527	lhum_annotation	n1	1.0	Terminal	lhum_annotation_LHUM_12214-RA	lhum_annotation_LHUM_12211-RA
OG0001528	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00016404-RA	acep_annotation_ACEP_00016406-RA
OG0001529	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_13128-RA	pbar_annotation_PBAR_13129-RA
OG0001530	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_14810-RA	pbar_annotation_PBAR_13874-RA
OG0001531	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00004511-RA	acep_annotation_ACEP_00004512-RA
OG0001532	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00004412-RA	acep_annotation_ACEP_00004411-RA
OG0001533	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_22818-RA	lhum_annotation_LHUM_22810-RA
OG0001534	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_13292-RA	lhum_annotation_LHUM_14183-RA
OG0001535	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00000761-RA	acep_annotation_ACEP_00000762-RA
OG0001536	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00000713-RA	acep_annotation_ACEP_00000715-RA
OG0001537	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00000698-RA	acep_annotation_ACEP_00000694-RA
OG0001538	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_19024-RA	lhum_annotation_LHUM_18206-RA
OG0001539	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00000673-RA	acep_annotation_ACEP_00000672-RA
OG0001540	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_21539-RA	pbar_annotation_PBAR_25372-RA
OG0001541	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_18285-RA	lhum_annotation_LHUM_18283-RA
OG0001542	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00000458-RA	acep_annotation_ACEP_00000457-RA
OG0001543	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_15577-RA	pbar_annotation_PBAR_16613-RA
OG0001544	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_26585-RA	pbar_annotation_PBAR_16252-RA
OG0001545	lhum_annotation	n1	1.0	Terminal	lhum_annotation_LHUM_UM_05104333	lhum_annotation_LHUM_um_SP49b-RA
OG0001546	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_22541-RA	pbar_annotation_PBAR_22543-RA
OG0001547	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00000346-RA	acep_annotation_ACEP_00000345-RA
OG0001548	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_26178-RA	pbar_annotation_PBAR_26187-RA
OG0001549	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_13448-RA	lhum_annotation_LHUM_13454-RA
OG0001550	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_12333-RA	pbar_annotation_PBAR_25455-RA
OG0001551	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00000142-RA	acep_annotation_ACEP_00000143-RA
OG0001552	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_14935-RA	pbar_annotation_PBAR_12338-RA
OG0001553	N0	n0	0.6666666666666666	Non-Terminal	lhum_annotation_LHUM_18448-RA, acep_annotation_ACEP_00000107-RA	acep_annotation_ACEP_00000106-RA, lhum_annotation_LHUM_14811-RA
OG0001554	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_11476-RA	pbar_annotation_PBAR_27177-RA
OG0001555	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_16799-RA	lhum_annotation_LHUM_16811-RA
OG0001556	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_11468-RA	pbar_annotation_PBAR_11468-RB
OG0001557	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00000073-RA	acep_annotation_ACEP_00016480-RA
OG0001558	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_13439-RA	pbar_annotation_PBAR_13440-RA
OG0001559	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00000001-RA	acep_annotation_ACEP_00000002-RA
OG0001560	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00005459-RA	acep_annotation_ACEP_00016742-RA
OG0001561	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00015912-RA	acep_annotation_ACEP_00015913-RA
OG0001562	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_10295-RA	lhum_annotation_LHUM_17716-RA
OG0001563	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00006647-RA	acep_annotation_ACEP_00016547-RA
OG0001564	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00016369-RA	acep_annotation_ACEP_00016370-RA
OG0001565	pbar_annotation	n2	1.0	Terminal	pbar_annotation_CG_02547777	pbar_annotation_snap-pbar_scf7180000350188-abinit-gene-1.94-mRNA-1
OG0001566	pbar_annotation	n2	1.0	Terminal	pbar_annotation_CG_02547737	pbar_annotation_maker-pbar_scf7180000350188-snap-gene-1.30-mRNA-1
OG0001567	pbar_annotation	n2	1.0	Terminal	pbar_annotation_maker-pbar_scf7180000350188-augustus-gene-2.10-mRNA-1	pbar_annotation_CG_02547713
OG0001568	lhum_annotation	n1	1.0	Terminal	lhum_annotation_LHUM_10038-RA	lhum_annotation_LHUM_20968-RA
OG0001569	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_16560-RA	pbar_annotation_PBAR_16561-RA
OG0001570	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_10733-RA	pbar_annotation_PBAR_13990-RA
OG0001571	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_16564-RB	pbar_annotation_PBAR_16564-RA
OG0001572	lhum_annotation	n1	1.0	Terminal	lhum_annotation_LHUM_12896-RA	lhum_annotation_LHUM_12896-RB
OG0001573	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00008688-RA	acep_annotation_ACEP_00008687-RA
OG0001574	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_25412-RA	lhum_annotation_LHUM_25413-RA
OG0001575	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_24402-RA	lhum_annotation_LHUM_24418-RA
OG0001576	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_ar_RpS4-1	pbar_annotation_PBAR_14930-RA
OG0001577	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00006762-RA	acep_annotation_ACEP_00008630-RA
OG0001578	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_23021-RA	lhum_annotation_LHUM_23021-RB
OG0001579	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_18567-RA	pbar_annotation_PBAR_18566-RA
OG0001580	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00017535-RA	acep_annotation_ACEP_00008555-RA
OG0001581	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00008507-RA	acep_annotation_ACEP_00004711-RA
OG0001582	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_25527-RA	lhum_annotation_LHUM_26119-RA
