Orthogroup	lhum_genome.OGS.1.2.maker.proteins	pbar_genome.OGS.1.2.maker.proteins
OG0007812	LHUM_LH24491-RA	PBAR_PB11450-RA
OG0007813	LHUM_LH18616-RA	PBAR_PB11447-RA
OG0007814	LHUM_LH17001-RA	PBAR_PB11457-RA
OG0007815	LHUM_LH17002-RA	PBAR_PB11456-RA
OG0007816	LHUM_LH24465-RA	PBAR_PB11435-RA
OG0007817	LHUM_LH18619-RA	PBAR_PB11438-RA
OG0007818	LHUM_LH24475-RA	PBAR_PB11449-RA
OG0007819	LHUM_LH18622-RA	PBAR_PB11437-RA
OG0007820	LHUM_LH18629-RA	PBAR_PB13436-RA
OG0007821	LHUM_LH18632-RA	PBAR_PB11436-RA
OG0007822	LHUM_LH18627-RA	PBAR_PB13437-RA
OG0007823	LHUM_LH18637-RA	PBAR_PB13438-RA
OG0007824	LHUM_LH18628-RA	PBAR_PB13435-RA
OG0007825	LHUM_LH18633-RA	PBAR_PB13434-RA
OG0007826	LHUM_LH18636-RA	PBAR_PB13441-RA
OG0007827	LHUM_LH18642-RA	PBAR_PB13445-RA
OG0007828	LHUM_LH18647-RA	PBAR_PB13447-RA
OG0007829	LHUM_LH18641-RA	PBAR_PB24890-RA
OG0007830	LHUM_LH18652-RA	PBAR_PB10176-RA
OG0007831	LHUM_LH18649-RA	PBAR_PB24889-RA
OG0007832	LHUM_LH18643-RA	PBAR_PB13444-RA
OG0007833	LHUM_LH18645-RA	PBAR_PB24898-RA
OG0007834	LHUM_LH18640-RA	PBAR_PB13448-RA
OG0007835	LHUM_LH18650-RA	PBAR_PB24896-RA
OG0007836	LHUM_LH18646-RA	PBAR_PB24895-RA
OG0007837	LHUM_LH18644-RA	PBAR_PB24899-RA
OG0007838	LHUM_LH18648-RA	PBAR_PB13449-RA
OG0007839	LHUM_LH18663-RA	PBAR_PB18658-RA
OG0007840	LHUM_LH18661-RA	PBAR_PB24911-RA
OG0007841	LHUM_LH18654-RA	PBAR_PB24902-RA
OG0007842	LHUM_LH18659-RA	PBAR_PB24912-RA
OG0007843	LHUM_LH18655-RA	PBAR_PB18659-RA
OG0007844	LHUM_LH18653-RA	PBAR_PB24891-RA
OG0007845	LHUM_LH18662-RA	PBAR_PB24894-RA
OG0007846	LHUM_LH18660-RA	PBAR_PB24897-RA
OG0007847	LHUM_LH18656-RA	PBAR_PB23641-RA
OG0007848	LHUM_LH18657-RA	PBAR_PB18656-RA
OG0007849	LHUM_LH16862-RA	PBAR_PB23618-RA
OG0007850	LHUM_LH16861-RA	PBAR_PB23623-RA
OG0007851	LHUM_LH16855-RA	PBAR_PB23625-RA
OG0007852	LHUM_LH16878-RA	PBAR_PB23613-RA
OG0007853	LHUM_LH16874-RA	PBAR_PB23617-RA
OG0007854	LHUM_LH16871-RA	PBAR_PB23615-RA
OG0007855	LHUM_LH16877-RA	PBAR_PB23610-RA
OG0007856	LHUM_LH16872-RA	PBAR_PB23614-RA
OG0007857	LHUM_LH16412-RA	PBAR_PB19517-RA
OG0007858	LHUM_LH19671-RA	PBAR_PB10859-RA
OG0007859	LHUM_LH21953-RA	PBAR_PB20052-RA
OG0007860	LHUM_LH10391-RA	PBAR_PB12652-RA
OG0007861	LHUM_LH22472-RA	PBAR_PB20537-RA
OG0007862	LHUM_LH16654-RA	PBAR_PB17367-RA
OG0007863	LHUM_LH16656-RA	PBAR_PB17379-RA
OG0007864	LHUM_LH16653-RA	PBAR_PB17368-RA
OG0007865	LHUM_LH10302-RA	PBAR_PB17369-RA
OG0007866	LHUM_LH10297-RA	PBAR_PB17362-RA
OG0007867	LHUM_LH17714-RA	PBAR_PB17358-RA
OG0007868	LHUM_LH10298-RA	PBAR_PB17364-RA
OG0007869	LHUM_LH16860-RA	PBAR_PB12345-RA
OG0007870	LHUM_LH16242-RA	PBAR_PB20153-RA
OG0007871	LHUM_LH19325-RA	PBAR_PB16293-RA
OG0007872	LHUM_LH20359-RA	PBAR_PB11988-RA
OG0007873	LHUM_LH19538-RA	PBAR_PB17918-RA
OG0007874	LHUM_LH21446-RA	PBAR_PB16705-RA
OG0007875	LHUM_LH11765-RA	PBAR_PB12762-RA
OG0007876	LHUM_LH21330-RA	PBAR_pbar_NOS-1
OG0007877	LHUM_LH11655-RA	PBAR_PB16002-RA
OG0007878	LHUM_LH11644-RA	PBAR_PB15988-RA
OG0007879	LHUM_LH11647-RA	PBAR_PB15992-RA
OG0007880	LHUM_LH11659-RA	PBAR_PB15999-RA
OG0007881	LHUM_LH11660-RA	PBAR_PB16001-RA
OG0007882	LHUM_LH11646-RA	PBAR_PB15989-RA
OG0007883	LHUM_LH25346-RA	PBAR_Pbar_Cht3-1
OG0007884	LHUM_LH11678-RA	PBAR_PB16022-RA
OG0007885	LHUM_LH11676-RA	PBAR_PB16008-RA
OG0007886	LHUM_LH20964-RA	PBAR_PB16177-RA
OG0007887	LHUM_LH12670-RA	PBAR_PB16185-RA
OG0007888	LHUM_LH12681-RA	PBAR_PB16180-RA
OG0007889	LHUM_LH11663-RA	PBAR_Pbar_Tor-RA
OG0007890	LHUM_LH11674-RA	PBAR_PB16006-RA
OG0007891	LHUM_LH12674-RA	PBAR_pbar_galectin2-1
OG0007892	LHUM_LH12680-RA	PBAR_PB16181-RA
OG0007893	LHUM_LH12668-RA	PBAR_PB16186-RA
OG0007894	LHUM_LH11665-RA	PBAR_PB16017-RA
OG0007895	LHUM_LH20967-RA	PBAR_PB16187-RA
OG0007896	LHUM_LH20947-RA	PBAR_PB16174-RA
OG0007897	LHUM_LH20951-RA	PBAR_PB16179-RA
OG0007898	LHUM_LH23752-RA	PBAR_PB13905-RA
OG0007899	LHUM_LH23747-RA	PBAR_PB13904-RA
OG0007900	LHUM_LH20956-RA	PBAR_PB16184-RA
OG0007901	LHUM_LH20965-RA	PBAR_PB16178-RA
OG0007902	LHUM_LH11040-RA	PBAR_PB13082-RA
OG0007903	LHUM_LH11614-RA	PBAR_PB13083-RA
OG0007904	LHUM_LH11042-RA	PBAR_PB13080-RA
OG0007905	LHUM_LH17425-RA	PBAR_PB12835-RA
OG0007906	LHUM_LH24313-RA	PBAR_pbar_TEPA-1
OG0007907	LHUM_LH17412-RA	PBAR_PB12842-RA
OG0007908	LHUM_LH17408-RA	PBAR_PB12841-RA
OG0007909	LHUM_LH17422-RA	PBAR_PB12836-RA
OG0007910	LHUM_LH17409-RA	PBAR_PB12849-RA
OG0007911	LHUM_LH17414-RA	PBAR_PB12843-RA
OG0007912	LHUM_LH24322-RA	PBAR_PB12846-RA
OG0007913	LHUM_LH25668-RA	PBAR_PB26384-RA
OG0007914	LHUM_LH21475-RA	PBAR_PB12838-RA
OG0007915	LHUM_LH21476-RA	PBAR_PB12840-RA
OG0007916	LHUM_LH21469-RA	PBAR_PB12845-RA
OG0007917	LHUM_LH21474-RA	PBAR_PB12839-RA
OG0007918	LHUM_LH21456-RA	PBAR_PB16807-RA
OG0007919	LHUM_LH21460-RA	PBAR_PB12856-RA
OG0007920	LHUM_LH21480-RA	PBAR_PB12854-RA
OG0007921	LHUM_LH24425-RA	PBAR_PB16815-RA
OG0007922	LHUM_LH21463-RA	PBAR_PB16804-RA
OG0007923	LHUM_LH24419-RA	PBAR_PB16816-RA
OG0007924	LHUM_LH24392-RA	PBAR_pbar_pumilio-1
OG0007925	LHUM_LH21458-RA	PBAR_PB16808-RA
OG0007926	LHUM_LH21462-RA	PBAR_PB16806-RA
OG0007927	LHUM_LH21464-RA	PBAR_PB16812-RA
OG0007928	LHUM_LH24352-RA	PBAR_pbar_Serpin-4-1
OG0007929	LHUM_LH24388-RA	PBAR_PB16827-RA
OG0007930	LHUM_LH24348-RA	PBAR_PB16830-RA
OG0007931	LHUM_LH24347-RA	PBAR_PB16829-RA
OG0007932	LHUM_LH24393-RA	PBAR_PB16819-RA
OG0007933	LHUM_LH24349-RA	PBAR_PB16825-RA
OG0007934	LHUM_LH24351-RA	PBAR_PB16828-RA
OG0007935	LHUM_LH24394-RA	PBAR_PB16822-RA
OG0007936	LHUM_LH24390-RA	PBAR_PB16818-RA
OG0007937	LHUM_LH24346-RA	PBAR_PB16833-RA
OG0007938	LHUM_LH24337-RA	PBAR_PB25152-RA
OG0007939	LHUM_LH24335-RA	PBAR_PB25153-RA
OG0007940	LHUM_LH24339-RA	PBAR_PB25149-RA
OG0007941	LHUM_LH24338-RA	PBAR_PB25148-RA
OG0007942	LHUM_LH24344-RA	PBAR_PB25150-RA
OG0007943	LHUM_LH24341-RA	PBAR_PB25163-RA
OG0007944	LHUM_LH24331-RA	PBAR_PB25159-RA
OG0007945	LHUM_LH24315-RA	PBAR_PB13985-RA
OG0007946	LHUM_LH24330-RA	PBAR_PB13981-RA
OG0007947	LHUM_LH24323-RA	PBAR_PB13994-RA
OG0007948	LHUM_LH24316-RA	PBAR_PB13987-RA
OG0007949	LHUM_LH24332-RA	PBAR_PB10632-RA
OG0007950	LHUM_LH24324-RA	PBAR_PB17688-RA
OG0007951	LHUM_LH24328-RA	PBAR_PB17686-RA
OG0007952	LHUM_LH24325-RA	PBAR_PB25167-RA
OG0007953	LHUM_LH24329-RA	PBAR_PB25157-RA
OG0007954	LHUM_LH24389-RA	PBAR_PB16559-RA
OG0007955	LHUM_LH24369-RA	PBAR_PB16574-RA
OG0007956	LHUM_LH24391-RA	PBAR_PB16545-RA
OG0007957	LHUM_LH21471-RA	PBAR_Pbar_Rab5-1
OG0007958	LHUM_LH24317-RA	PBAR_PB13996-RA
OG0007959	LHUM_LH21481-RA	PBAR_PB16558-RA
OG0007960	LHUM_LH21477-RA	PBAR_PB13999-RA
OG0007961	LHUM_LH24318-RA	PBAR_PB13993-RA
OG0007962	LHUM_LH24366-RA	PBAR_PB16568-RA
OG0007963	LHUM_LH24314-RA	PBAR_PB13997-RA
OG0007964	LHUM_LH24320-RA	PBAR_PB13992-RA
OG0007965	LHUM_LH16977-RA	PBAR_PB13256-RA
OG0007966	LHUM_LH16986-RA	PBAR_PB13247-RA
OG0007967	LHUM_LH24506-RA	PBAR_PB13266-RA
OG0007968	LHUM_LH16982-RA	PBAR_PB13260-RA
OG0007969	LHUM_LH24350-RA	PBAR_PB16566-RA
OG0007970	LHUM_LH13343-RA	PBAR_PB13252-RA
OG0007971	LHUM_LH16988-RA	PBAR_PB13255-RA
OG0007972	LHUM_LH16981-RA	PBAR_PB13253-RA
OG0007973	LHUM_LH24354-RA	PBAR_Pbar_4ebp-1
OG0007974	LHUM_LH16980-RA	PBAR_PB13258-RA
OG0007975	LHUM_LH24357-RA	PBAR_PB16571-RA
OG0007976	LHUM_LH12891-RA	PBAR_PB13270-RA
OG0007977	LHUM_LH12886-RA	PBAR_PB13262-RA
OG0007978	LHUM_LH12890-RA	PBAR_PB13267-RA
OG0007979	LHUM_LH12885-RA	PBAR_PB13263-RA
OG0007980	LHUM_LH12892-RA	PBAR_PB13269-RA
OG0007981	LHUM_LH12887-RA	PBAR_PB13261-RA
OG0007982	LHUM_LH12889-RA	PBAR_PB13268-RA
OG0007983	LHUM_LH12897-RA	PBAR_PB26405-RA
OG0007984	LHUM_LH24509-RA	PBAR_PB13265-RA
OG0007985	LHUM_LH25411-RA	PBAR_PB24593-RA
OG0007986	LHUM_LH12902-RA	PBAR_PB24597-RA
OG0007987	LHUM_LH12904-RA	PBAR_PB24598-RA
OG0007988	LHUM_LH12901-RA	PBAR_PB24600-RA
OG0007989	LHUM_LH12905-RA	PBAR_PB24602-RA
OG0007990	LHUM_LH13556-RA	PBAR_PB16774-RA
OG0007991	LHUM_LH12880-RA	PBAR_Pbar_MBD-R2-1
OG0007992	LHUM_LH12895-RA	PBAR_PB24608-RA
OG0007993	LHUM_LH12893-RA	PBAR_PB16775-RA
OG0007994	LHUM_LH13548-RA	PBAR_PB16767-RA
OG0007995	LHUM_LH12898-RA	PBAR_PB16785-RA
OG0007996	LHUM_LH12894-RA	PBAR_PB24606-RA
OG0007997	LHUM_LH12888-RA	PBAR_PB24611-RA
OG0007998	LHUM_LH24397-RA	PBAR_pbar_RpL27-1
OG0007999	LHUM_LH13561-RA	PBAR_PB16782-RA
OG0008000	LHUM_LH13560-RA	PBAR_PB16780-RA
OG0008001	LHUM_LH13552-RA	PBAR_PB16771-RA
OG0008002	LHUM_LH13545-RA	PBAR_PB16765-RA
OG0008003	LHUM_LH13547-RA	PBAR_PB16762-RA
OG0008004	LHUM_LH13562-RA	PBAR_PB16761-RA
OG0008005	LHUM_LH13563-RA	PBAR_PB16759-RA
OG0008006	LHUM_LH12874-RA	PBAR_PB16581-RA
OG0008007	LHUM_LH13558-RA	PBAR_PB16781-RA
OG0008008	LHUM_LH13559-RA	PBAR_PB16777-RA
OG0008009	LHUM_LH13549-RA	PBAR_PB16770-RA
OG0008010	LHUM_LH13527-RA	PBAR_PB16747-RA
OG0008011	LHUM_LH13521-RA	PBAR_PB16743-RA
OG0008012	LHUM_LH13540-RA	PBAR_PB16746-RA
OG0008013	LHUM_LH13528-RA	PBAR_PB16748-RA
OG0008014	LHUM_LH13542-RA	PBAR_PB16760-RA
OG0008015	LHUM_LH13541-RA	PBAR_PB16763-RA
OG0008016	LHUM_LH23020-RA	PBAR_PB16754-RA
OG0008017	LHUM_LH24417-RA	PBAR_PB16753-RA
OG0008018	LHUM_LH24424-RA	PBAR_PB16757-RA
OG0008019	LHUM_LH24408-RA	PBAR_PB16744-RA
OG0008020	LHUM_LH23011-RA	PBAR_Pbar_Ndufa12_like-1
OG0008021	LHUM_LH23018-RA	PBAR_PB16751-RA
OG0008022	LHUM_LH23007-RA	PBAR_PB16730-RA
OG0008023	LHUM_LH23005-RA	PBAR_PB16733-RA
OG0008024	LHUM_LH21547-RA	PBAR_PB16720-RA
OG0008025	LHUM_LH21546-RA	PBAR_PB16722-RA
OG0008026	LHUM_LH21545-RA	PBAR_PB16718-RA
OG0008027	LHUM_LH24370-RA	PBAR_PB16726-RA
OG0008028	LHUM_LH24372-RA	PBAR_PB16727-RA
OG0008029	LHUM_LH24376-RA	PBAR_PB16721-RA
OG0008030	LHUM_LH24380-RA	PBAR_PB10608-RA
OG0008031	LHUM_LH24374-RA	PBAR_PB16725-RA
OG0008032	LHUM_LH19936-RA	PBAR_PB16731-RA
OG0008033	LHUM_LH19938-RA	PBAR_Pbar_Atp5d_like-1
OG0008034	LHUM_LH21553-RA	PBAR_PB16719-RA
OG0008035	LHUM_LH21557-RA	PBAR_PB16709-RA
OG0008036	LHUM_LH21551-RA	PBAR_PB16713-RA
OG0008037	LHUM_LH21554-RA	PBAR_PB16707-RB
OG0008038	LHUM_LH21559-RA	PBAR_PB16708-RA
OG0008039	LHUM_LH21558-RA	PBAR_PB16711-RA
OG0008040	LHUM_LH21550-RA	PBAR_PB16728-RA
OG0008041	LHUM_LH21445-RA	PBAR_PB16702-RA
OG0008042	LHUM_LH21444-RA	PBAR_PB16701-RA
OG0008043	LHUM_LH21448-RA	PBAR_PB16706-RA
OG0008044	LHUM_LH21564-RA	PBAR_PB16698-RA
OG0008045	LHUM_LH21443-RA	PBAR_PB16697-RA
OG0008046	LHUM_LH21562-RA	PBAR_PB16714-RA
OG0008047	LHUM_LH21447-RA	PBAR_PB16703-RA
OG0008048	LHUM_LH13742-RA	PBAR_PB18540-RA
OG0008049	LHUM_LH13745-RA	PBAR_PB18539-RA
OG0008050	LHUM_LH13743-RA	PBAR_PB18541-RA
OG0008051	LHUM_LH13729-RA	PBAR_PB18554-RA
OG0008052	LHUM_LH13724-RA	PBAR_PB18550-RA
OG0008053	LHUM_LH13725-RA	PBAR_PB18557-RA
OG0008054	LHUM_LH13732-RA	PBAR_PB18549-RA
OG0008055	LHUM_LH13722-RA	PBAR_PB18552-RA
OG0008056	LHUM_LH13733-RA	PBAR_PB18546-RA
OG0008057	LHUM_LH13737-RA	PBAR_PB18556-RA
OG0008058	LHUM_LH13726-RA	PBAR_PB18553-RA
OG0008059	LHUM_LH13727-RA	PBAR_PB18558-RA
OG0008060	LHUM_LH18988-RA	PBAR_PB13367-RA
OG0008061	LHUM_LH13738-RA	PBAR_PB18559-RA
OG0008062	LHUM_LH13731-RA	PBAR_PB18547-RA
OG0008063	LHUM_LH13720-RA	PBAR_PB18562-RA
OG0008064	LHUM_LH13719-RA	PBAR_PB18555-RA
OG0008065	LHUM_LH13718-RA	PBAR_PB18561-RA
OG0008066	LHUM_LH13716-RA	PBAR_PB18560-RA
OG0008067	LHUM_LH13721-RA	PBAR_PB18563-RA
OG0008068	LHUM_LH13177-RA	PBAR_PB13119-RA
OG0008069	LHUM_LH13176-RA	PBAR_PB10298-RA
OG0008070	LHUM_LH13165-RA	PBAR_PB10296-RA
OG0008071	LHUM_LH13174-RA	PBAR_PB10297-RA
OG0008072	LHUM_LH13168-RA	PBAR_PB23943-RA
OG0008073	LHUM_LH13173-RA	PBAR_PB23945-RA
OG0008074	LHUM_LH25164-RA	PBAR_PB23932-RA
OG0008075	LHUM_LH13166-RA	PBAR_PB23942-RA
OG0008076	LHUM_LH25163-RA	PBAR_PB23933-RA
OG0008077	LHUM_LH25167-RA	PBAR_PB23931-RA
OG0008078	LHUM_LH25166-RA	PBAR_PB23938-RA
OG0008079	LHUM_LH25162-RA	PBAR_PB23935-RA
OG0008080	LHUM_LH25161-RA	PBAR_PB23940-RA
OG0008081	LHUM_LH25160-RA	PBAR_PB23934-RA
OG0008082	LHUM_LH25156-RA	PBAR_PB10983-RA
OG0008083	LHUM_LH25158-RA	PBAR_PB10986-RA
OG0008084	LHUM_LH25157-RA	PBAR_PB10985-RA
OG0008085	LHUM_LH25154-RA	PBAR_PB10976-RA
OG0008086	LHUM_LH25155-RA	PBAR_PB10982-RA
OG0008087	LHUM_LH25153-RA	PBAR_PB11502-RA
OG0008088	LHUM_LH25147-RA	PBAR_pbar_star-1
OG0008089	LHUM_LH25150-RA	PBAR_PB11504-RA
OG0008090	LHUM_LH25145-RA	PBAR_PB22310-RA
OG0008091	LHUM_LH25135-RA	PBAR_PB22304-RA
OG0008092	LHUM_LH25131-RA	PBAR_PB22302-RA
OG0008093	LHUM_LH25136-RA	PBAR_PB22305-RA
OG0008094	LHUM_LH25134-RA	PBAR_PB22306-RA
OG0008095	LHUM_LH25138-RA	PBAR_PB22309-RA
OG0008096	LHUM_LH25132-RA	PBAR_PB10656-RA
OG0008097	LHUM_LH25151-RA	PBAR_PB11505-RA
OG0008098	LHUM_LH15971-RA	PBAR_PB20764-RA
OG0008099	LHUM_LH21955-RA	PBAR_PB20051-RA
OG0008100	LHUM_LH19666-RA	PBAR_PB10854-RA
OG0008101	LHUM_LH25778-RA	PBAR_PB26290-RA
OG0008102	LHUM_LH25793-RA	PBAR_PB10862-RA
OG0008103	LHUM_LH25776-RA	PBAR_PB26289-RA
OG0008104	LHUM_LH25775-RA	PBAR_PB10863-RA
OG0008105	LHUM_LH19667-RA	PBAR_PB10855-RA
OG0008106	LHUM_LH25791-RA	PBAR_PB26288-RA
OG0008107	LHUM_LH19668-RA	PBAR_PB10858-RA
OG0008108	LHUM_LH19670-RA	PBAR_PB10860-RA
OG0008109	LHUM_LH19674-RA	PBAR_PB26285-RA
OG0008110	LHUM_LH19675-RA	PBAR_PB10112-RA
OG0008111	LHUM_LH19676-RA	PBAR_PB10111-RA
OG0008112	LHUM_LH19677-RA	PBAR_PB10113-RA
OG0008113	LHUM_LH19680-RA	PBAR_PB23244-RA
OG0008114	LHUM_LH19678-RA	PBAR_PB23245-RA
OG0008115	LHUM_LH24822-RA	PBAR_PB25714-RA
OG0008116	LHUM_LH19697-RA	PBAR_PB23227-RA
OG0008117	LHUM_LH19695-RA	PBAR_PB23232-RA
OG0008118	LHUM_LH19689-RA	PBAR_PB23231-RA
OG0008119	LHUM_LH24818-RA	PBAR_PB25735-RA
OG0008120	LHUM_LH24810-RA	PBAR_PB25722-RA
OG0008121	LHUM_LH24805-RA	PBAR_PB25723-RA
OG0008122	LHUM_LH24804-RA	PBAR_PB25721-RA
OG0008123	LHUM_LH24813-RA	PBAR_PB16452-RA
OG0008124	LHUM_LH24812-RA	PBAR_pbar_RpS29-1
OG0008125	LHUM_LH24815-RA	PBAR_PB16454-RA
OG0008126	LHUM_LH24803-RA	PBAR_PB16459-RA
OG0008127	LHUM_LH24809-RA	PBAR_PB16465-RA
OG0008128	LHUM_LH24814-RA	PBAR_PB25728-RA
OG0008129	LHUM_LH24806-RA	PBAR_PB25745-RA
OG0008130	LHUM_LH24816-RA	PBAR_PB16453-RA
OG0008131	LHUM_LH24800-RA	PBAR_PB16463-RA
OG0008132	LHUM_LH24817-RA	PBAR_PB25734-RA
OG0008133	LHUM_LH24802-RA	PBAR_pbar_gry-RA
OG0008134	LHUM_LH24795-RA	PBAR_PB10887-RA
OG0008135	LHUM_LH24798-RA	PBAR_PB10888-RA
OG0008136	LHUM_LH24796-RA	PBAR_PB10886-RA
OG0008137	LHUM_LH24797-RA	PBAR_PB10889-RA
OG0008138	LHUM_LH24792-RA	PBAR_PB10892-RA
OG0008139	LHUM_LH24793-RA	PBAR_PB10893-RA
OG0008140	LHUM_LH24790-RA	PBAR_PB14157-RA
OG0008141	LHUM_LH24787-RA	PBAR_Pbar-slp2-like-1
OG0008142	LHUM_LH24789-RA	PBAR_PB14156-RA
OG0008143	LHUM_LH21871-RA	PBAR_pbar_Traf6-RA
OG0008144	LHUM_LH18681-RA	PBAR_PB23837-RA
OG0008145	LHUM_LH18972-RA	PBAR_PB13679-RA
OG0008146	LHUM_LH12767-RA	PBAR_PB20894-RA
OG0008147	LHUM_LH12772-RA	PBAR_PB20882-RA
OG0008148	LHUM_LH12773-RA	PBAR_PB20886-RA
OG0008149	LHUM_LH12769-RA	PBAR_PB20902-RA
OG0008150	LHUM_LH11193-RA	PBAR_PB17184-RA
OG0008151	LHUM_LH11192-RA	PBAR_PB17186-RA
OG0008152	LHUM_LH16985-RA	PBAR_PB17183-RA
OG0008153	LHUM_LH16969-RA	PBAR_PB15917-RA
OG0008154	LHUM_LH20253-RA	PBAR_PB21271-RA
OG0008155	LHUM_LH20258-RA	PBAR_PB21275-RA
OG0008156	LHUM_LH20261-RA	PBAR_PB21280-RA
OG0008157	LHUM_LH20256-RA	PBAR_PB21273-RA
OG0008158	LHUM_LH21779-RA	PBAR_PB21293-RA
OG0008159	LHUM_LH21777-RA	PBAR_PB21292-RA
OG0008160	LHUM_LH21784-RA	PBAR_PB21296-RA
OG0008161	LHUM_LH21771-RA	PBAR_PB21286-RA
OG0008162	LHUM_LH21775-RA	PBAR_PB21291-RA
OG0008163	LHUM_LH21003-RA	PBAR_PB17842-RA
OG0008164	LHUM_LH18171-RA	PBAR_PB10149-RA
OG0008165	LHUM_LH11454-RA	PBAR_pbar_dredd-RC
OG0008166	LHUM_LH14176-RA	PBAR_PB15069-RA
OG0008167	LHUM_LH11468-RA	PBAR_PB18441-RA
OG0008168	LHUM_LH19181-RA	PBAR_PB18430-RA
OG0008169	LHUM_LH14166-RA	PBAR_PB15071-RA
OG0008170	LHUM_LH11467-RA	PBAR_pbar_trafficjam-1
OG0008171	LHUM_LH19347-RA	PBAR_PB10223-RA
OG0008172	LHUM_LH19346-RA	PBAR_PB24538-RA
OG0008173	LHUM_LH19351-RA	PBAR_PB10222-RA
OG0008174	LHUM_LH19348-RA	PBAR_PB10221-RA
OG0008175	LHUM_LH14121-RA	PBAR_PB15082-RA
OG0008176	LHUM_LH14168-RA	PBAR_PB23790-RA
OG0008177	LHUM_LH19715-RA	PBAR_PB20941-RA
OG0008178	LHUM_LH19718-RA	PBAR_PB20939-RA
OG0008179	LHUM_LH20805-RA	PBAR_PB24541-RA
OG0008180	LHUM_LH19710-RA	PBAR_PB20935-RA
OG0008181	LHUM_LH19716-RA	PBAR_pbar_RpL12-1
OG0008182	LHUM_LH19721-RA	PBAR_PB20931-RA
OG0008183	LHUM_LH20809-RA	PBAR_PB24549-RA
OG0008184	LHUM_LH19711-RA	PBAR_PB20924-RA
OG0008185	LHUM_LH19709-RA	PBAR_pbar_RpLP1-1
OG0008186	LHUM_LH19712-RA	PBAR_PB20940-RA
OG0008187	LHUM_LH19352-RA	PBAR_PB24544-RA
OG0008188	LHUM_LH14115-RA	PBAR_PB10227-RA
OG0008189	LHUM_LH19708-RA	PBAR_Pbar_Ndufs6_like-1
OG0008190	LHUM_LH14171-RA	PBAR_PB24550-RA
OG0008191	LHUM_LH19344-RA	PBAR_maker-pbar_scf7180000350332-augustus-gene-1.6-mRNA-1
OG0008192	LHUM_LH18820-RA	PBAR_PB11636-RA
OG0008193	LHUM_LH19720-RA	PBAR_PB20928-RA
OG0008194	LHUM_LH24697-RA	PBAR_PB15089-RA
OG0008195	LHUM_LH24698-RA	PBAR_PB15092-RA
OG0008196	LHUM_LH24691-RA	PBAR_PB15083-RA
OG0008197	LHUM_LH18808-RA	PBAR_PB11651-RA
OG0008198	LHUM_LH19353-RA	PBAR_maker-pbar_scf7180000350332-augustus-gene-3.15-mRNA-1
OG0008199	LHUM_LH18801-RA	PBAR_PB11641-RA
OG0008200	LHUM_LH18814-RA	PBAR_PB11657-RA
OG0008201	LHUM_LH18811-RA	PBAR_PB11627-RA
OG0008202	LHUM_LH18810-RA	PBAR_PB11640-RA
OG0008203	LHUM_LH18797-RA	PBAR_PB11642-RA
OG0008204	LHUM_LH18799-RA	PBAR_PB11655-RA
OG0008205	LHUM_LH18819-RA	PBAR_PB11635-RA
OG0008206	LHUM_LH19355-RA	PBAR_PB22397-RA
OG0008207	LHUM_LH19354-RA	PBAR_maker-pbar_scf7180000350332-augustus-gene-3.14-mRNA-1
OG0008208	LHUM_LH18813-RA	PBAR_PB11646-RA
OG0008209	LHUM_LH18823-RA	PBAR_PB12611-RA
OG0008210	LHUM_LH18812-RA	PBAR_PB11647-RA
OG0008211	LHUM_LH18821-RA	PBAR_PB11643-RA
OG0008212	LHUM_LH18816-RA	PBAR_PB11652-RA
OG0008213	LHUM_LH18817-RA	PBAR_PB11650-RA
OG0008214	LHUM_LH18830-RA	PBAR_PB12624-RA
OG0008215	LHUM_LH18828-RA	PBAR_PB12615-RA
OG0008216	LHUM_LH16226-RA	PBAR_PB12550-RA
OG0008217	LHUM_LH18779-RA	PBAR_PB12596-RA
OG0008218	LHUM_LH16222-RA	PBAR_PB26366-RA
OG0008219	LHUM_LH18919-RA	PBAR_PB14170-RA
OG0008220	LHUM_LH16215-RA	PBAR_PB15485-RA
OG0008221	LHUM_LH18822-RA	PBAR_PB13121-RA
OG0008222	LHUM_LH16245-RA	PBAR_PB15481-RA
OG0008223	LHUM_LH18918-RA	PBAR_PB14166-RA
OG0008224	LHUM_LH16246-RA	PBAR_pbar_RpSA-1
OG0008225	LHUM_LH18777-RA	PBAR_PB12595-RA
OG0008226	LHUM_LH18787-RA	PBAR_PB12602-RA
OG0008227	LHUM_LH18773-RA	PBAR_PB12591-RA
OG0008228	LHUM_LH14891-RA	PBAR_PB14244-RA
OG0008229	LHUM_LH18805-RA	PBAR_PB12601-RA
OG0008230	LHUM_LH18786-RA	PBAR_pbar_Rpn3-1
OG0008231	LHUM_LH14896-RA	PBAR_PB14249-RA
OG0008232	LHUM_LH18775-RA	PBAR_PB12593-RA
OG0008233	LHUM_LH18798-RA	PBAR_Pbar_Pink-1
OG0008234	LHUM_LH14902-RA	PBAR_PB16317-RA
OG0008235	LHUM_LH18807-RA	PBAR_PB12605-RA
OG0008236	LHUM_LH14913-RA	PBAR_PB14251-RA
OG0008237	LHUM_LH14897-RA	PBAR_PB25639-RA
OG0008238	LHUM_LH14895-RA	PBAR_PB14255-RA
OG0008239	LHUM_LH14916-RA	PBAR_PB11726-RA
OG0008240	LHUM_LH14901-RA	PBAR_PB11731-RA
OG0008241	LHUM_LH14905-RA	PBAR_PB11733-RA
