Orthogroup	acep_annotation	lhum_annotation	pbar_annotation
OG0008357	ACEP_00001827-RA	LHUM_15502-RA	PBAR_25520-RA
OG0008358	ACEP_00001829-RA	LHUM_15505-RA	PBAR_25512-RA
OG0008359	ACEP_00001820-RA	LHUM_15489-RA	PBAR_25519-RA
OG0008360	ACEP_00001814-RA	LHUM_15496-RA	PBAR_25525-RA
OG0008361	ACEP_00001821-RA	LHUM_15493-RA	PBAR_25514-RA
OG0008362	ACEP_00001813-RA	LHUM_15492-RA	PBAR_25526-RA
OG0008363	ACEP_00001804-RA	LHUM_15483-RA	PBAR_25535-RA
OG0008364	ACEP_00001805-RA	LHUM_15482-RA	PBAR_25532-RA
OG0008365	ACEP_00001807-RA	LHUM_15484-RA	PBAR_25538-RA
OG0008366	ACEP_00001802-RA	LHUM_15480-RA	PBAR_25539-RA
OG0008367	ACEP_00001803-RA	LHUM_15479-RA	PBAR_25537-RA
OG0008368	ACEP_00001793-RA	LHUM_15472-RA	PBAR_25546-RA
OG0008369	ACEP_00001794-RA	LHUM_15473-RA	PBAR_25547-RA
OG0008370	ACEP_00001798-RA	LHUM_15476-RA	PBAR_27154-RA
OG0008371	ACEP_00001796-RA	LHUM_15471-RA	PBAR_25549-RA
OG0008372	ACEP_00001783-RA	LHUM_15466-RA	PBAR_25552-RA
OG0008373	ACEP_00001786-RA	LHUM_15464-RA	PBAR_25554-RA
OG0008374	ACEP_00001788-RA	LHUM_15468-RA	PBAR_25548-RA
OG0008375	ACEP_00001773-RA	LHUM_15457-RA	PBAR_25560-RA
OG0008376	ACEP_00001774-RA	LHUM_15461-RA	PBAR_25551-RA
OG0008377	ACEP_00001766-RA	LHUM_15460-RA	PBAR_25562-RA
OG0008378	ACEP_00001767-RA	LHUM_15462-RA	PBAR_25558-RA
OG0008379	ACEP_00001757-RA	LHUM_15451-RA	PBAR_25568-RA
OG0008380	ACEP_00001758-RA	LHUM_15452-RA	PBAR_25567-RA
OG0008381	ACEP_00001754-RA, ACEP_00008369-RA		PBAR_25573-RA
OG0008382	ACEP_00001735-RA	LHUM_13919-RA	PBAR_17081-RA
OG0008383	ACEP_00001732-RA	LHUM_23519-RA	PBAR_15027-RA
OG0008384	ACEP_00001733-RA	LHUM_23514-RA	PBAR_15028-RA
OG0008385	ACEP_00001726-RA	LHUM_11834-RA	PBAR_10664-RA
OG0008386	ACEP_00001728-RA	LHUM_11829-RA	PBAR_16479-RA
OG0008387	ACEP_00001723-RA	LHUM_11836-RA	PBAR_11511-RA
OG0008388	ACEP_00001721-RA	LHUM_11838-RA	PBAR_11514-RA
OG0008389	ACEP_00001722-RA	LHUM_11830-RA	PBAR_11510-RA
OG0008390	ACEP_00001713-RA, ACEP_00001714-RA	LHUM_17860-RA	
OG0008391	ACEP_00001715-RA	LHUM_17859-RA	PBAR_12127-RA
OG0008392	ACEP_00001720-RA	LHUM_11832-RA	PBAR_19165-RA
OG0008393	ACEP_00001706-RA	LHUM_23615-RA	PBAR_12120-RA
OG0008394	ACEP_00001709-RA	LHUM_23625-RA	PBAR_12123-RA
OG0008395	ACEP_00001707-RA	LHUM_23604-RA	PBAR_12126-RA
OG0008396	ACEP_00001708-RA	LHUM_23605-RA	PBAR_12125-RA
OG0008397	ACEP_00001712-RA	LHUM_17852-RA	PBAR_12119-RA
OG0008398	ACEP_00001702-RA	LHUM_23493-RA	PBAR_11121-RA
OG0008399	ACEP_00001701-RA	LHUM_23502-RA	PBAR_11125-RA
OG0008400	ACEP_00001704-RA	LHUM_23627-RA	PBAR_11122-RA
OG0008401	ACEP_00001705-RA	LHUM_23608-RA	PBAR_11126-RA
OG0008402	ACEP_00001693-RA	LHUM_18761-RA	PBAR_17018-RA
OG0008403	ACEP_00001696-RA	LHUM_13980-RA	PBAR_17001-RA
OG0008404	ACEP_00001690-RA	LHUM_18758-RA	PBAR_17017-RA
OG0008405	ACEP_00001694-RA	LHUM_18764-RA	PBAR_17019-RA
OG0008406	ACEP_00001688-RA	LHUM_18768-RA	PBAR_17156-RA
OG0008407	ACEP_00001680-RA	LHUM_23530-RA	PBAR_15025-RA
OG0008408	ACEP_00001679-RA	LHUM_23525-RA	PBAR_15024-RA
OG0008409	ACEP_00001678-RA	LHUM_23535-RA	PBAR_15017-RA
OG0008410	ACEP_00001682-RA	LHUM_23536-RA	PBAR_15018-RA
OG0008411	ACEP_00001674-RA	LHUM_23550-RA	PBAR_12145-RA
OG0008412	ACEP_00001669-RA	LHUM_23561-RA	PBAR_ar_RpL36A_5'end-1
OG0008413	ACEP_00001671-RA	LHUM_23564-RA	PBAR_12131-RA
OG0008414	ACEP_00001670-RA	LHUM_23558-RA	PBAR_12139-RA
OG0008415	ACEP_00001667-RA	LHUM_23556-RA	PBAR_12142-RA
OG0008416	ACEP_00001661-RA	LHUM_23601-RA	PBAR_12140-RA
OG0008417	ACEP_00001658-RA	LHUM_23597-RA	PBAR_12138-RA
OG0008418	ACEP_00001660-RA	LHUM_23595-RA	PBAR_12132-RA
OG0008419	ACEP_00001656-RA	LHUM_23599-RA	PBAR_12129-RA
OG0008420	ACEP_00001654-RA	LHUM_14654-RA	PBAR_ar_Fak56D-1
OG0008421	ACEP_00001652-RA	LHUM_13985-RA	PBAR_17006-RA
OG0008422	ACEP_00001653-RA	LHUM_14661-RA	PBAR_12121-RA
OG0008423	ACEP_00001646-RA	LHUM_13984-RA	PBAR_17060-RA
OG0008424	ACEP_00001644-RA	LHUM_13988-RA	PBAR_17062-RA
OG0008425	ACEP_00001639-RA	LHUM_13989-RA	PBAR_17043-RA
OG0008426	ACEP_00001642-RA	LHUM_13982-RA	PBAR_17038-RA
OG0008427	ACEP_00001641-RA	LHUM_13991-RA	PBAR_17044-RA
OG0008428	ACEP_00001643-RA	LHUM_13981-RA	PBAR_17066-RA
OG0008429	ACEP_00001634-RA	LHUM_18750-RA	PBAR_17158-RA
OG0008430	ACEP_00001632-RA	LHUM_18726-RA	PBAR_17150-RA
OG0008431	ACEP_00001635-RA	LHUM_13986-RA	PBAR_17054-RA
OG0008432	ACEP_00001638-RA	LHUM_13983-RA	PBAR_12726-RA
OG0008433	ACEP_00001629-RA	LHUM_18730-RA	PBAR_17151-RA
OG0008434	ACEP_00001628-RA	LHUM_18723-RA	PBAR_17153-RA
OG0008435	ACEP_00001630-RA	LHUM_18729-RA	PBAR_17159-RA
OG0008436	ACEP_00001626-RA	LHUM_18722-RA	PBAR_17154-RA
OG0008437	ACEP_00001625-RA	LHUM_23594-RA	PBAR_24248-RA
OG0008438	ACEP_00001624-RA	LHUM_18755-RA	PBAR_17164-RA
OG0008439	ACEP_00001627-RA	LHUM_18728-RA	PBAR_17149-RA
OG0008440	ACEP_00001618-RA	LHUM_18770-RA	PBAR_17168-RA
OG0008441	ACEP_00001609-RA	LHUM_18742-RA	PBAR_17169-RA
OG0008442	ACEP_00001610-RA	LHUM_23042-RA	PBAR_17161-RA
OG0008443	ACEP_00001611-RA	LHUM_18746-RA	PBAR_17167-RA
OG0008444	ACEP_00001608-RA	LHUM_18766-RA	PBAR_11353-RA
OG0008445	ACEP_00001596-RA	LHUM_25447-RA	PBAR_22389-RA
OG0008446	ACEP_00001598-RA	LHUM_13284-RA	augustus-pbar_scf7180000350332-abinit-gene-3.209-mRNA-1
OG0008447	ACEP_00001595-RA	LHUM_19505-RA	augustus_masked-pbar_scf7180000350332-abinit-gene-3.105-mRNA-1
OG0008448	ACEP_00001599-RA, ACEP_00001602-RA		PBAR_11351-RA
OG0008449	ACEP_00001585-RA	LHUM_20579-RA	PBAR_10936-RA
OG0008450	ACEP_00001590-RA	LHUM_16163-RA	PBAR_10045-RA
OG0008451	ACEP_00001591-RA	LHUM_16157-RA	PBAR_10937-RA
OG0008452	ACEP_00001589-RA	LHUM_20384-RA	PBAR_18286-RA
OG0008453	ACEP_00001593-RA	LHUM_19506-RA	PBAR_22403-RA
OG0008454	ACEP_00001594-RA	LHUM_19515-RA	augustus-pbar_scf7180000350332-abinit-gene-3.205-mRNA-1
OG0008455	ACEP_00001592-RA	LHUM_19482-RA	genemark-pbar_scf7180000350332-abinit-gene-3.222-mRNA-1
OG0008456	ACEP_00001576-RA	LHUM_20587-RA	PBAR_26698-RA
OG0008457	ACEP_00014781-RA	LHUM_20507-RA	PBAR_ar_blue_opsin-1
OG0008458	ACEP_00014773-RA	LHUM_20516-RA	PBAR_ar_zuc-1
OG0008459	ACEP_00014776-RA	LHUM_20512-RA	PBAR_16165-RA
OG0008460	ACEP_00014777-RA	LHUM_20514-RA	PBAR_16155-RA
OG0008461	ACEP_00014767-RA	LHUM_um_rhomboid-like-RA	CG_02544636
OG0008462	ACEP_00014770-RA	LHUM_20513-RA	PBAR_16163-RA
OG0008463	ACEP_00014769-RA	LHUM_20509-RA	PBAR_16162-RA
OG0008464	ACEP_00014772-RA	LHUM_20510-RA	CG_02546581
OG0008465	ACEP_00014764-RA	LHUM_11285-RA	PBAR_16154-RA
OG0008466	ACEP_00014763-RA	LHUM_11286-RA	PBAR_16153-RA
OG0008467	ACEP_00014760-RA	LHUM_24689-RA	PBAR_16149-RA
OG0008468	ACEP_00014761-RA	LHUM_24688-RA	PBAR_16148-RA
OG0008469	ACEP_00014759-RA	LHUM_24690-RA	PBAR_16150-RA
OG0008470	ACEP_00014757-RA	LHUM_24674-RA	PBAR_16144-RA
OG0008471	ACEP_00014762-RA	LHUM_24682-RA	PBAR_16143-RA
OG0008472	ACEP_00006672-RA	LHUM_22115-RA	PBAR_14101-RA
OG0008473	ACEP_00006671-RA	LHUM_22114-RA	PBAR_14099-RA
OG0008474	ACEP_00006664-RA	LHUM_22107-RA	PBAR_14092-RA
OG0008475	ACEP_00006665-RA	LHUM_22108-RA	PBAR_14093-RA
OG0008476	ACEP_00006660-RA	LHUM_22104-RA	PBAR_14091-RA
OG0008477	ACEP_00006661-RA	LHUM_22101-RA	PBAR_14090-RA
OG0008478	ACEP_00006659-RA	LHUM_22100-RA	PBAR_14087-RA
OG0008479	ACEP_00006663-RA	LHUM_22102-RA	PBAR_14089-RA
OG0008480	ACEP_00006662-RA	LHUM_22099-RA	PBAR_ar_bazooka-1
OG0008481	ACEP_00006653-RA	LHUM_22096-RA	PBAR_14080-RA
OG0008482	ACEP_00006652-RA	LHUM_22097-RA	PBAR_14079-RA
OG0008483	ACEP_00006649-RA	LHUM_22089-RA	PBAR_14083-RA
OG0008484	ACEP_00006657-RA	LHUM_50000-RA	PBAR_ar_distal-less-RA
OG0008485	ACEP_00006641-RA	LHUM_22085-RA	PBAR_14069-RA
OG0008486	ACEP_00006638-RA	LHUM_22083-RA	PBAR_14066-RA
OG0008487	ACEP_00006640-RA	LHUM_22088-RA	PBAR_14075-RA
OG0008488	ACEP_00006639-RA	LHUM_22086-RA	PBAR_14074-RA
OG0008489	ACEP_00006642-RA	LHUM_22093-RA	PBAR_14077-RA
OG0008490	ACEP_00006645-RA	LHUM_22090-RA	PBAR_14076-RA
OG0008491	ACEP_00006636-RA	LHUM_22084-RA	PBAR_14067-RA
OG0008492	ACEP_00006633-RA	LHUM_22082-RA	PBAR_14065-RA
OG0008493	ACEP_00006632-RA	LHUM_22080-RA	PBAR_14063-RA
OG0008494	ACEP_00006635-RA	LHUM_22081-RA	PBAR_14064-RA
OG0008495	ACEP_00006629-RA	LHUM_22074-RA	PBAR_14058-RA
OG0008496	ACEP_00006619-RA	LHUM_22072-RA	PBAR_14055-RA
OG0008497	ACEP_00006620-RA	LHUM_22071-RA	PBAR_14053-RA
OG0008498	ACEP_00006628-RA	LHUM_22075-RA	PBAR_14060-RA
OG0008499	ACEP_00006612-RA	LHUM_22064-RA	PBAR_14048-RA
OG0008500	ACEP_00006611-RA	LHUM_22061-RA	PBAR_14043-RA
OG0008501	ACEP_00006614-RA	LHUM_22063-RA	PBAR_14050-RA
OG0008502	ACEP_00006616-RA	LHUM_22066-RA	PBAR_14044-RA
OG0008503	ACEP_00006607-RA	LHUM_22054-RA	PBAR_13194-RA
OG0008504	ACEP_00006606-RA	LHUM_22052-RA	PBAR_13197-RA
OG0008505	ACEP_00006608-RA	LHUM_22060-RA	PBAR_13191-RA
OG0008506	ACEP_00006604-RA	LHUM_22053-RA	PBAR_13195-RA
OG0008507	ACEP_00006600-RA	LHUM_22035-RA	PBAR_13216-RA
OG0008508	ACEP_00006602-RA	LHUM_22038-RA	PBAR_13201-RA
OG0008509	ACEP_00006601-RA	LHUM_22049-RA	PBAR_13200-RA
OG0008510	ACEP_00006590-RA	LHUM_22050-RA	PBAR_13207-RA
OG0008511	ACEP_00006586-RA	LHUM_21696-RA	PBAR_13204-RA
OG0008512	ACEP_00006580-RA	LHUM_21695-RA	PBAR_13211-RA
OG0008513	ACEP_00006589-RA	LHUM_22040-RA	PBAR_13218-RA
OG0008514	ACEP_00006584-RA	LHUM_21699-RA	PBAR_13205-RA
OG0008515	ACEP_00006583-RA	LHUM_21700-RA	PBAR_13213-RA
OG0008516	ACEP_00006585-RA	LHUM_21702-RA	PBAR_13217-RA
OG0008517	ACEP_00006598-RA	LHUM_22045-RA	CG_02549890
OG0008518	ACEP_00006597-RA	LHUM_22034-RA	PBAR_13214-RA
OG0008519	ACEP_00006596-RA	LHUM_22048-RA	PBAR_13209-RA
OG0008520	ACEP_00006599-RA	LHUM_22039-RA	PBAR_13215-RA
OG0008521	ACEP_00006569-RA	LHUM_21709-RA	PBAR_10729-RA
OG0008522	ACEP_00006563-RA	LHUM_11865-RA	PBAR_11097-RA
OG0008523	ACEP_00006559-RA	LHUM_11305-RA	PBAR_11102-RA
OG0008524	ACEP_00006560-RA	LHUM_11304-RA	PBAR_11100-RA
OG0008525	ACEP_00006565-RA	LHUM_21716-RA	PBAR_11098-RA
OG0008526	ACEP_00006564-RA	LHUM_21715-RA	PBAR_11099-RA
OG0008527	ACEP_00006558-RA	LHUM_11306-RA	PBAR_11101-RA
OG0008528	ACEP_00006553-RA	LHUM_11311-RA	PBAR_11110-RA
OG0008529	ACEP_00006552-RA	LHUM_11314-RA	PBAR_11112-RA
OG0008530	ACEP_00006554-RA	LHUM_11313-RA	PBAR_11111-RA
OG0008531	ACEP_00006548-RA	LHUM_21360-RA	PBAR_19916-RA
OG0008532	ACEP_00006544-RA	LHUM_21357-RA	PBAR_15030-RA
OG0008533	ACEP_00006546-RA	LHUM_21358-RA	PBAR_10191-RA
OG0008534	ACEP_00006545-RA	LHUM_21356-RA	PBAR_10193-RA
OG0008535	ACEP_00006547-RA	LHUM_21359-RA	PBAR_10192-RA
OG0008536	ACEP_00006543-RA	LHUM_21355-RA	PBAR_15031-RA
OG0008537	ACEP_00006541-RA	LHUM_um_cytochrome-P450-like-RA	PBAR_ar_cytochrome-P450-like-1
OG0008538	ACEP_00006542-RA	LHUM_21352-RA	PBAR_15033-RA
OG0008539	ACEP_00006538-RA	LHUM_21347-RA	PBAR_15034-RA
OG0008540	ACEP_00006531-RA	LHUM_21345-RA	PBAR_15047-RA
OG0008541	ACEP_00006532-RA	LHUM_21344-RA	PBAR_15044-RA
OG0008542	ACEP_00006526-RA	LHUM_21343-RA	PBAR_15053-RA
OG0008543	ACEP_00006527-RA	LHUM_21341-RA	PBAR_15050-RA
OG0008544	ACEP_00006519-RA	LHUM_21339-RA	PBAR_10489-RA
OG0008545	ACEP_00006521-RA	LHUM_21336-RA	PBAR_10404-RA
OG0008546	ACEP_00006523-RA	LHUM_21331-RA	PBAR_10403-RA
OG0008547	ACEP_00006520-RA	LHUM_21328-RA	PBAR_10408-RA
OG0008548	ACEP_00006525-RA	LHUM_21342-RA	PBAR_ar_armadillo-half1-1
OG0008549	ACEP_00006509-RA	LHUM_21138-RA	PBAR_25864-RA
OG0008550	ACEP_00006514-RA	LHUM_18330-RA	PBAR_16586-RA
OG0008551	ACEP_00006512-RA	LHUM_21133-RA	PBAR_25880-RA
OG0008552	ACEP_00006515-RA		PBAR_10202-RA, PBAR_16590-RA
OG0008553	ACEP_00006513-RA	LHUM_18328-RA	PBAR_16588-RA
OG0008554	ACEP_00006511-RA	LHUM_21129-RA	PBAR_25882-RA
OG0008555	ACEP_00006517-RA	LHUM_18339-RA	PBAR_13567-RA
OG0008556	ACEP_00006507-RA	LHUM_21099-RA	PBAR_25869-RA
OG0008557	ACEP_00006505-RA	LHUM_21094-RA	PBAR_25865-RA
OG0008558	ACEP_00006499-RA	LHUM_21088-RA	PBAR_25858-RA
OG0008559	ACEP_00006501-RA	LHUM_21092-RA	PBAR_25863-RA
OG0008560	ACEP_00006493-RA	LHUM_21082-RA	PBAR_25849-RA
OG0008561	ACEP_00006496-RA	LHUM_21089-RA	PBAR_25859-RA
OG0008562	ACEP_00006497-RA	LHUM_21091-RA	PBAR_25862-RA
OG0008563	ACEP_00006491-RA	LHUM_21086-RA	PBAR_25845-RA
OG0008564	ACEP_00006489-RA	LHUM_21272-RA	PBAR_16587-RA
OG0008565	ACEP_00006484-RA	LHUM_21273-RA	PBAR_13576-RA
OG0008566	ACEP_00006492-RA	LHUM_21081-RA	PBAR_25843-RA
OG0008567	ACEP_00006486-RA	LHUM_21274-RA	PBAR_13574-RA
OG0008568	ACEP_00006480-RA	LHUM_21266-RA, LHUM_21269-RA	
OG0008569	ACEP_00006479-RA	LHUM_21270-RA	PBAR_14397-RA
OG0008570	ACEP_00006481-RA	LHUM_21268-RA	PBAR_14398-RA
OG0008571	ACEP_00006477-RA	LHUM_21267-RA	PBAR_14396-RA
OG0008572	ACEP_00006476-RA	LHUM_21258-RA	PBAR_24062-RA
OG0008573	ACEP_00006466-RA	LHUM_21207-RA	PBAR_25833-RA
OG0008574	ACEP_00006470-RA	LHUM_21209-RA	PBAR_25834-RA
OG0008575	ACEP_00006472-RA	LHUM_21208-RA	PBAR_25848-RA
OG0008576	ACEP_00006471-RA	LHUM_21205-RA	PBAR_25839-RA
OG0008577	ACEP_00006469-RA	LHUM_21210-RA	PBAR_25835-RA
OG0008578	ACEP_00006473-RA	LHUM_21202-RA	PBAR_25850-RA
OG0008579	ACEP_00006474-RA	LHUM_21261-RA	PBAR_24058-RA
OG0008580	ACEP_00006462-RA	LHUM_21213-RA	PBAR_25828-RA
OG0008581	ACEP_00006459-RA	LHUM_21212-RA	PBAR_25826-RA
OG0008582	ACEP_00006463-RA	LHUM_21200-RA	PBAR_25838-RA
OG0008583	ACEP_00006454-RA	LHUM_21219-RA	PBAR_25831-RA
OG0008584	ACEP_00006450-RA	LHUM_21223-RA	PBAR_25824-RA
OG0008585	ACEP_00006456-RA	LHUM_21217-RA	PBAR_25822-RA
OG0008586	ACEP_00006455-RA	LHUM_21211-RA	PBAR_25825-RA
OG0008587	ACEP_00006449-RA	LHUM_21218-RA	PBAR_25830-RA
OG0008588	ACEP_00006453-RA	LHUM_21222-RA	PBAR_25823-RA
OG0008589	ACEP_00006457-RA	LHUM_21214-RA	PBAR_25829-RA
OG0008590	ACEP_00006446-RA	LHUM_21236-RA	PBAR_25814-RA
OG0008591	ACEP_00006443-RA	LHUM_21235-RA	PBAR_27166-RA
OG0008592	ACEP_00006444-RA	LHUM_21230-RA	PBAR_25817-RA
OG0008593	ACEP_00006445-RA	LHUM_21229-RA	PBAR_25815-RA
OG0008594	ACEP_00006447-RA	LHUM_21227-RA	PBAR_25816-RA
OG0008595	ACEP_00006442-RA	LHUM_21232-RA	PBAR_25813-RA
OG0008596	ACEP_00006435-RA	LHUM_21156-RA	PBAR_25801-RA
OG0008597	ACEP_00006440-RA	LHUM_21228-RA	PBAR_25806-RA
OG0008598	ACEP_00006437-RA	LHUM_21146-RA	PBAR_25807-RA
OG0008599	ACEP_00006438-RA	LHUM_21233-RA	PBAR_ar_p53-RD
OG0008600	ACEP_00006439-RA	LHUM_21224-RA	PBAR_25805-RA
OG0008601	ACEP_00006441-RA	LHUM_21231-RA	PBAR_25809-RA
OG0008602	ACEP_00006429-RA	LHUM_21173-RA	PBAR_25796-RA
OG0008603	ACEP_00006433-RA	LHUM_21157-RA	PBAR_25803-RA
OG0008604	ACEP_00006430-RA	LHUM_21174-RA	PBAR_25795-RA
OG0008605	ACEP_00006431-RA	LHUM_21177-RA	PBAR_25788-RA
OG0008606	ACEP_00006427-RA	LHUM_21167-RA	PBAR_25792-RA
OG0008607	ACEP_00006428-RA	LHUM_21175-RA	PBAR_25794-RA
OG0008608	ACEP_00006432-RA	LHUM_21170-RA	PBAR_25789-RA
OG0008609	ACEP_00006420-RA	LHUM_21166-RA	PBAR_27164-RA
OG0008610	ACEP_00006423-RA	LHUM_21176-RA	PBAR_25799-RA
OG0008611	ACEP_00006416-RA	LHUM_21181-RA	PBAR_25781-RA
OG0008612	ACEP_00017632-RA	LHUM_21178-RA	PBAR_25774-RA
OG0008613	ACEP_00006425-RA	LHUM_21168-RA	PBAR_25798-RA
OG0008614	ACEP_00006412-RA	LHUM_21179-RA	PBAR_25777-RA
OG0008615	ACEP_00006419-RA	LHUM_25922-RA	PBAR_25773-RA
OG0008616	ACEP_00006421-RA	LHUM_21172-RA	PBAR_27165-RA
OG0008617	ACEP_00006413-RA	LHUM_21184-RA	PBAR_25779-RA
OG0008618	ACEP_00017631-RA	LHUM_21165-RA	PBAR_25791-RA
OG0008619	ACEP_00006415-RA	LHUM_21180-RA	PBAR_25782-RA
OG0008620	ACEP_00006422-RA	LHUM_21171-RA	PBAR_25793-RA
OG0008621	ACEP_00006418-RA	LHUM_21186-RA	PBAR_25778-RA
OG0008622	ACEP_00006426-RA	LHUM_21169-RA	PBAR_25790-RA
OG0008623	ACEP_00006409-RA	LHUM_21185-RA	PBAR_25780-RA
OG0008624	ACEP_00006405-RA	LHUM_21187-RA	PBAR_ar_18208-RA
OG0008625	ACEP_00006406-RA	LHUM_21190-RA	PBAR_13051-RA
OG0008626	ACEP_00006403-RA	LHUM_21197-RA	PBAR_13055-RA
OG0008627	ACEP_00006402-RA	LHUM_21196-RA	PBAR_13056-RA
OG0008628	ACEP_00006397-RA	LHUM_21071-RA	PBAR_13065-RA
OG0008629	ACEP_00006395-RA	LHUM_21067-RA	PBAR_10234-RA
OG0008630	ACEP_00006393-RA	LHUM_21070-RA	PBAR_13072-RA
OG0008631	ACEP_00006394-RA	LHUM_21076-RA	PBAR_13070-RA
OG0008632	ACEP_00006392-RA	LHUM_21075-RA	PBAR_13068-RA
OG0008633	ACEP_00006400-RA	LHUM_21084-RA	PBAR_13054-RA
OG0008634	ACEP_00006398-RA	LHUM_21063-RA	PBAR_13064-RA
OG0008635	ACEP_00006388-RA	LHUM_18337-RA	PBAR_13067-RA
OG0008636	ACEP_00006389-RA	LHUM_21061-RA	PBAR_13074-RA
OG0008637	ACEP_00018216-RA	LHUM_21745-RA	PBAR_10142-RA
OG0008638	ACEP_00016602-RA	LHUM_23143-RA	PBAR_22550-RA
OG0008639	ACEP_00016932-RA	LHUM_18630-RA	PBAR_11439-RA
OG0008640	ACEP_00008500-RA	LHUM_23971-RA	PBAR_13335-RA
OG0008641	ACEP_00008492-RA	LHUM_23976-RA	PBAR_13341-RA
OG0008642	ACEP_00008486-RA	LHUM_16759-RA	PBAR_13345-RA
OG0008643	ACEP_00008485-RA	LHUM_16758-RA	PBAR_13344-RA
OG0008644	ACEP_00008487-RA	LHUM_11754-RA	PBAR_13343-RA
OG0008645	ACEP_00008482-RA	LHUM_16754-RA	PBAR_13347-RA
OG0008646	ACEP_00008484-RA	LHUM_16760-RA	PBAR_13349-RA
OG0008647	ACEP_00008478-RA	LHUM_20987-RA	PBAR_15011-RA
OG0008648	ACEP_00008473-RA	LHUM_10209-RA	PBAR_15004-RA
OG0008649	ACEP_00008472-RA	LHUM_23916-RA	PBAR_15002-RA
OG0008650	ACEP_00008474-RA	LHUM_10210-RA	PBAR_15007-RA
OG0008651	ACEP_00008475-RA	LHUM_20990-RA	PBAR_15005-RA
OG0008652	ACEP_00008466-RA	LHUM_23923-RA	PBAR_14997-RA
OG0008653	ACEP_00008467-RA	LHUM_23925-RA	PBAR_14998-RA
OG0008654	ACEP_00008471-RA	LHUM_23917-RA	PBAR_14996-RA
OG0008655	ACEP_00008461-RA	LHUM_23922-RA	PBAR_14986-RA
OG0008656	ACEP_00008464-RA	LHUM_23924-RA	PBAR_14987-RA
OG0008657	ACEP_00017663-RA	LHUM_23920-RA	PBAR_14991-RA
OG0008658	ACEP_00008458-RA	LHUM_23929-RA	PBAR_10598-RA
OG0008659	ACEP_00008459-RA	LHUM_23927-RA	PBAR_14985-RA
OG0008660	ACEP_00008456-RA	LHUM_23932-RA	PBAR_14983-RA
OG0008661	ACEP_00008454-RA	LHUM_23933-RA	PBAR_14971-RA
OG0008662	ACEP_00008453-RA	LHUM_23937-RA	PBAR_14972-RA
OG0008663	ACEP_00008452-RA	LHUM_23935-RA	PBAR_14968-RA
OG0008664	ACEP_00008447-RA	LHUM_23941-RA	PBAR_14966-RA
OG0008665	ACEP_00008444-RA	LHUM_23944-RA	PBAR_14965-RA
OG0008666	ACEP_00008439-RA	LHUM_23949-RA	PBAR_22749-RA
OG0008667	ACEP_00008437-RA	LHUM_23953-RA	PBAR_22741-RA
OG0008668	ACEP_00008431-RA	LHUM_23957-RA	PBAR_22745-RA
OG0008669	ACEP_00008429-RA	LHUM_23956-RA	PBAR_22742-RA
OG0008670	ACEP_00008432-RA	LHUM_23958-RA	PBAR_22739-RA
OG0008671	ACEP_00008433-RA	LHUM_23952-RA	PBAR_22738-RA
OG0008672	ACEP_00008434-RA	LHUM_23948-RA	PBAR_22746-RA
OG0008673	ACEP_00008427-RA	LHUM_23963-RA	PBAR_22736-RA
OG0008674	ACEP_00008426-RA	LHUM_23969-RA	PBAR_22733-RA
OG0008675	ACEP_00008424-RA	LHUM_23970-RA	PBAR_22732-RA
OG0008676	ACEP_00008425-RA	LHUM_23968-RA	PBAR_22734-RA
OG0008677	ACEP_00008417-RA	LHUM_13875-RA	PBAR_22728-RA
OG0008678	ACEP_00008406-RA	LHUM_13887-RA	PBAR_22724-RA
OG0008679	ACEP_00008410-RA	LHUM_13883-RA	PBAR_22725-RA
OG0008680	ACEP_00008413-RA	LHUM_13877-RA	PBAR_22722-RA
OG0008681	ACEP_00008411-RA	LHUM_13878-RA	PBAR_22723-RA
OG0008682	ACEP_00008400-RA	LHUM_14548-RA	PBAR_22679-RA
OG0008683	ACEP_00008398-RA	LHUM_14536-RA	PBAR_22686-RA
OG0008684	ACEP_00008401-RA	LHUM_13891-RA	PBAR_22708-RA
OG0008685	ACEP_00008395-RA	LHUM_14546-RA	PBAR_22680-RA
OG0008686	ACEP_00008396-RA	LHUM_14539-RA	PBAR_22685-RA
OG0008687	ACEP_00008402-RA	LHUM_13886-RA	PBAR_22717-RA
OG0008688	ACEP_00008397-RA	LHUM_14535-RA	PBAR_22683-RA
OG0008689	ACEP_00008405-RA	LHUM_13885-RA	PBAR_22719-RA
OG0008690	ACEP_00008404-RA	LHUM_13893-RA	PBAR_22707-RA
OG0008691	ACEP_00008390-RA	LHUM_14531-RA	PBAR_22684-RA
OG0008692	ACEP_00008391-RA	LHUM_14529-RA	PBAR_22681-RA
OG0008693	ACEP_00008392-RA	LHUM_14532-RA	PBAR_22677-RA
OG0008694	ACEP_00008380-RA	LHUM_13898-RA	PBAR_22704-RA
OG0008695	ACEP_00008386-RA	LHUM_12787-RA	PBAR_22693-RA
OG0008696	ACEP_00008383-RA	LHUM_13901-RA	PBAR_22691-RA
OG0008697	ACEP_00008387-RA	LHUM_14530-RA	PBAR_22698-RA
OG0008698	ACEP_00008388-RA	LHUM_14533-RA	PBAR_22690-RA
OG0008699	ACEP_00008385-RA	LHUM_14547-RA	PBAR_ar_CG5613-RA
OG0008700	ACEP_00008382-RA	LHUM_13894-RA	PBAR_22697-RA
OG0008701	ACEP_00008381-RA	LHUM_13904-RA	PBAR_22694-RA
