Orthogroup	pbar_annotation	acep_annotation
OG0009681	PBAR_17398-RA	ACEP_00010696-RA
OG0009682	PBAR_17400-RA	ACEP_00010689-RA
OG0009683	PBAR_17399-RA	ACEP_00010691-RA
OG0009684	PBAR_17402-RA	ACEP_00010688-RA
OG0009685	PBAR_17401-RA	ACEP_00010687-RA
OG0009686	PBAR_17411-RA	ACEP_00010681-RA
OG0009687	PBAR_17415-RA	ACEP_00010683-RA
OG0009688	PBAR_17408-RA	ACEP_00010684-RA
OG0009689	PBAR_17413-RA	ACEP_00010682-RA
OG0009690	PBAR_17409-RA	ACEP_00010678-RA
OG0009691	PBAR_17406-RA	ACEP_00010672-RA
OG0009692	PBAR_17417-RA	ACEP_00010671-RA
OG0009693	PBAR_17412-RA	ACEP_00010675-RA
OG0009694	PBAR_17418-RA	ACEP_00010670-RA
OG0009695	PBAR_17421-RA	ACEP_00010665-RA
OG0009696	PBAR_17422-RA	ACEP_00010663-RA
OG0009697	PBAR_17429-RA	ACEP_00010661-RA
OG0009698	PBAR_17426-RA	ACEP_00010662-RA
OG0009699	PBAR_23948-RA	ACEP_00010650-RA
OG0009700	PBAR_13543-RA	ACEP_00010653-RA
OG0009701	PBAR_17430-RA	ACEP_00010657-RA
OG0009702	PBAR_11317-RA	ACEP_00010648-RA
OG0009703	PBAR_13541-RA	ACEP_00010654-RA
OG0009704	PBAR_23949-RA	ACEP_00010651-RA
OG0009705	PBAR_13539-RA	ACEP_00010655-RA
OG0009706	PBAR_17427-RA	ACEP_00010658-RA
OG0009707	PBAR_11327-RA	ACEP_00010644-RA
OG0009708	PBAR_11326-RA	ACEP_00010645-RA
OG0009709	PBAR_11328-RA	ACEP_00010643-RA
OG0009710	PBAR_11322-RA	ACEP_00010647-RA
OG0009711	PBAR_23386-RA	ACEP_00010639-RA
OG0009712	PBAR_ar_RpL19-1	ACEP_00010638-RA
OG0009713	PBAR_23381-RA	ACEP_00010633-RA
OG0009714	PBAR_23388-RA	ACEP_00010640-RA
OG0009715	PBAR_10025-RA	ACEP_00010642-RA
OG0009716	PBAR_23383-RA	ACEP_00010632-RA
OG0009717	PBAR_23379-RA	ACEP_00010628-RA
OG0009718	PBAR_23390-RA	ACEP_00010630-RA
OG0009719	PBAR_23375-RA	ACEP_00010625-RA
OG0009720	PBAR_23373-RA	ACEP_00010626-RA
OG0009721	PBAR_23366-RA	ACEP_00010621-RA
OG0009722	PBAR_23365-RA	ACEP_00010622-RA
OG0009723	PBAR_23376-RA	ACEP_00010623-RA
OG0009724	PBAR_23370-RA	ACEP_00010618-RA
OG0009725	PBAR_23363-RA	ACEP_00010617-RA
OG0009726	PBAR_ar_-Pi3K21B-1	ACEP_00010619-RA
OG0009727	PBAR_23362-RA	ACEP_00010616-RA
OG0009728	PBAR_23360-RA	ACEP_00010609-RA
OG0009729	PBAR_14687-RA	ACEP_00010603-RA
OG0009730	PBAR_ar_tartan-capricious-likeA-RC	ACEP_00010606-RA
OG0009731	PBAR_14686-RA	ACEP_00010604-RA
OG0009732	PBAR_14690-RA	ACEP_00010601-RA
OG0009733	PBAR_14676-RA	ACEP_00010597-RA
OG0009734	PBAR_14675-RA	ACEP_00010588-RA
OG0009735	PBAR_14674-RA	ACEP_00010589-RA
OG0009736	PBAR_18400-RA	ACEP_00010580-RA
OG0009737	CG_02549972	ACEP_00010581-RA
OG0009738	PBAR_18397-RA	ACEP_00010583-RA
OG0009739	PBAR_18401-RA	ACEP_00010579-RA
OG0009740	PBAR_19158-RA	ACEP_00010577-RA
OG0009741	PBAR_18404-RA	ACEP_00010578-RA
OG0009742	PBAR_15307-RA	ACEP_00014341-RA
OG0009743	PBAR_15311-RA	ACEP_00014335-RA
OG0009744	PBAR_15309-RA	ACEP_00014340-RA
OG0009745	PBAR_15308-RA	ACEP_00014339-RA
OG0009746	PBAR_15313-RA	ACEP_00014342-RA
OG0009747	PBAR_15324-RA	ACEP_00014332-RA
OG0009748	PBAR_15322-RA	ACEP_00014331-RA
OG0009749	PBAR_15320-RA	ACEP_00014330-RA
OG0009750	PBAR_15321-RA	ACEP_00014334-RA
OG0009751	PBAR_15319-RA	ACEP_00014326-RA
OG0009752	PBAR_19746-RA	ACEP_00014325-RA
OG0009753	PBAR_19758-RA	ACEP_00014316-RA
OG0009754	PBAR_21935-RA	ACEP_00014313-RA
OG0009755	PBAR_19764-RA	ACEP_00014321-RA
OG0009756	PBAR_19759-RA	ACEP_00014314-RA
OG0009757	PBAR_21941-RA	ACEP_00014309-RA
OG0009758	PBAR_21940-RA	ACEP_00014308-RA
OG0009759	PBAR_21945-RA	ACEP_00014310-RA
OG0009760	PBAR_21955-RA	ACEP_00014302-RA
OG0009761	PBAR_21948-RA	ACEP_00014306-RA
OG0009762	PBAR_21949-RA	ACEP_00014305-RA
OG0009763	PBAR_ar_Ndufa1_like-1	ACEP_00014297-RA
OG0009764	PBAR_16170-RA	ACEP_00014298-RA
OG0009765	PBAR_21893-RA	ACEP_00014295-RA
OG0009766	PBAR_21894-RA	ACEP_00014294-RA
OG0009767	PBAR_21889-RA	ACEP_00014296-RA
OG0009768	PBAR_21890-RA	ACEP_00014293-RA
OG0009769	PBAR_ar_mef2-RB	ACEP_00014288-RA
OG0009770	PBAR_21896-RA	ACEP_00014290-RA
OG0009771	PBAR_21898-RA	ACEP_00014292-RA
OG0009772	PBAR_21891-RA	ACEP_00014289-RA
OG0009773	PBAR_ar_CycB-1	ACEP_00014285-RA
OG0009774	PBAR_21899-RA	ACEP_00014283-RA
OG0009775	PBAR_21915-RA	ACEP_00014281-RA
OG0009776	PBAR_21904-RA	ACEP_00014286-RA
OG0009777	PBAR_21909-RA	ACEP_00014282-RA
OG0009778	PBAR_21901-RA	ACEP_00014287-RA
OG0009779	PBAR_21910-RA	ACEP_00018109-RA
OG0009780	PBAR_21931-RA	ACEP_00014277-RA
OG0009781	PBAR_21913-RA	ACEP_00014280-RA
OG0009782	PBAR_13753-RA	ACEP_00016555-RA
OG0009783	PBAR_12380-RA	ACEP_00016539-RA
OG0009784	PBAR_15857-RA	ACEP_00016396-RA
OG0009785	PBAR_23914-RA	ACEP_00003517-RA
OG0009786	PBAR_20057-RA	ACEP_00003511-RA
OG0009787	PBAR_17093-RA, PBAR_11961-RA	ACEP_00003498-RA
OG0009788	PBAR_20063-RA	ACEP_00003494-RA
OG0009789	PBAR_20062-RA	ACEP_00003493-RA
OG0009790	PBAR_15731-RA	ACEP_00003489-RA
OG0009791	PBAR_20068-RA	ACEP_00003480-RA
OG0009792	PBAR_20066-RA	ACEP_00003477-RA
OG0009793	PBAR_20065-RA	ACEP_00003475-RA
OG0009794	PBAR_20069-RA	ACEP_00003474-RA
OG0009795	PBAR_21887-RA	ACEP_00003470-RA
OG0009796	PBAR_21880-RA	ACEP_00003467-RA
OG0009797	PBAR_21879-RA	ACEP_00003465-RA
OG0009798	PBAR_21878-RA	ACEP_00003466-RA
OG0009799	PBAR_21877-RA	ACEP_00003463-RA
OG0009800	PBAR_21876-RA	ACEP_00003462-RA
OG0009801	PBAR_21873-RA	ACEP_00003456-RA
OG0009802	PBAR_21868-RA	ACEP_00003455-RA
OG0009803	PBAR_21872-RA	ACEP_00003453-RA
OG0009804	PBAR_15247-RA	ACEP_00003445-RA
OG0009805	PBAR_15246-RA	ACEP_00003442-RA
OG0009806	PBAR_15259-RA	ACEP_00003440-RA
OG0009807	PBAR_15256-RA	ACEP_00003444-RA
OG0009808	PBAR_15251-RA	ACEP_00003438-RA
OG0009809	PBAR_15268-RA	ACEP_00003433-RA
OG0009810	PBAR_15272-RA	ACEP_00003431-RA
OG0009811	PBAR_15267-RA	ACEP_00003432-RA
OG0009812	PBAR_24061-RA	ACEP_00003426-RA
OG0009813	PBAR_24060-RA	ACEP_00003419-RA
OG0009814	PBAR_25844-RA	ACEP_00003415-RA
OG0009815	PBAR_25872-RA	ACEP_00003410-RA
OG0009816	PBAR_16585-RA	ACEP_00003412-RA
OG0009817	PBAR_25874-RA	ACEP_00003398-RA
OG0009818	PBAR_25893-RA	ACEP_00003392-RA
OG0009819	PBAR_25873-RA	ACEP_00003399-RA
OG0009820	PBAR_25870-RA	ACEP_00003393-RA
OG0009821	PBAR_25875-RA	ACEP_00003401-RA
OG0009822	PBAR_25886-RA	ACEP_00003397-RA
OG0009823	PBAR_ar_SdhB_like_A-1	ACEP_00003395-RA
OG0009824	CG_02545679	ACEP_03384822-RA
OG0009825	PBAR_ar_Tsc1-1	ACEP_00003385-RA
OG0009826	PBAR_25901-RA	ACEP_00003384-RA
OG0009827	PBAR_ar_dikar-like-RA	ACEP_03384812-RA
OG0009828	PBAR_25897-RA	ACEP_00003376-RA
OG0009829	PBAR_25895-RA	ACEP_00003377-RA
OG0009830	PBAR_25900-RA	ACEP_00003387-RA
OG0009831	PBAR_25891-RA	ACEP_00003388-RA
OG0009832	PBAR_25904-RA	ACEP_00003371-RA
OG0009833	PBAR_25909-RA	ACEP_00003370-RA
OG0009834	PBAR_25911-RA	ACEP_00003372-RA
OG0009835	PBAR_25907-RA	ACEP_00017559-RA
OG0009836	PBAR_25912-RA	ACEP_00003373-RA
OG0009837	PBAR_25913-RA	ACEP_00003375-RA
OG0009838	PBAR_25906-RA	ACEP_00003365-RA
OG0009839	PBAR_25916-RA	ACEP_00003364-RA
OG0009840	PBAR_25921-RA	ACEP_00003361-RA
OG0009841	PBAR_ar_RpL9-1	ACEP_00003360-RA
OG0009842	PBAR_25928-RA	ACEP_00003353-RA
OG0009843	PBAR_25931-RA	ACEP_00003349-RA
OG0009844	PBAR_24069-RA	ACEP_00003346-RA
OG0009845	PBAR_25933-RA	ACEP_00003350-RA
OG0009846	PBAR_25929-RA	ACEP_00003352-RA
OG0009847	PBAR_10572-RA	ACEP_00003344-RA
OG0009848	PBAR_11113-RA	ACEP_00003341-RA
OG0009849	PBAR_19930-RA	ACEP_00003339-RA
OG0009850	PBAR_19934-RA	ACEP_00003333-RA
OG0009851	PBAR_19937-RA	ACEP_00003332-RA
OG0009852	PBAR_19944-RA	ACEP_00003331-RA
OG0009853	PBAR_19939-RA	ACEP_00003325-RA
OG0009854	PBAR_ar_NimA-1	ACEP_03383655-RA
OG0009855	PBAR_19945-RA	ACEP_00003322-RA
OG0009856	PBAR_19946-RA	ACEP_00003317-RA
OG0009857	PBAR_15591-RA	ACEP_00003319-RA
OG0009858	PBAR_19963-RA	ACEP_00003315-RA
OG0009859	PBAR_19956-RA	ACEP_00003316-RA
OG0009860	PBAR_19952-RA	ACEP_00003323-RA
OG0009861	PBAR_19958-RA	ACEP_00003301-RA
OG0009862	PBAR_17904-RA	ACEP_00003296-RA
OG0009863	PBAR_19968-RA	ACEP_00003304-RA
OG0009864	PBAR_19962-RA	ACEP_00003307-RA
OG0009865	PBAR_19960-RA	ACEP_00003308-RA
OG0009867	PBAR_19961-RA	ACEP_00003297-RA
OG0009868	PBAR_19965-RA	ACEP_00003300-RA
OG0009869	PBAR_19967-RA	ACEP_00003302-RA
OG0009870	PBAR_19973-RA	ACEP_00017570-RA
OG0009871	PBAR_19975-RA	ACEP_00003289-RA
OG0009872	PBAR_19976-RA	ACEP_00003292-RA
OG0009873	PBAR_19986-RA	ACEP_00003282-RA
OG0009874	PBAR_19980-RA	ACEP_00003285-RA
OG0009875	PBAR_19987-RA	ACEP_00003279-RA
OG0009876	PBAR_19985-RA	ACEP_00003274-RA
OG0009877	PBAR_19990-RA	ACEP_00003275-RA
OG0009878	PBAR_19977-RA	ACEP_00003273-RA
OG0009879	PBAR_19989-RA	ACEP_00003281-RA
OG0009880	PBAR_19983-RA	ACEP_00003276-RA
OG0009881	PBAR_19988-RA	ACEP_00003284-RA
OG0009882	PBAR_19982-RA	ACEP_00003280-RA
OG0009883	PBAR_ar_Y-h-RA	ACEP_00003272-RA
OG0009884	PBAR_19979-RA	ACEP_00003277-RA
OG0009885	PBAR_19981-RA	ACEP_00003286-RA
OG0009886	PBAR_ar_Y-1-RA	ACEP_00003265-RA
OG0009887	PBAR_21203-RA	ACEP_00003260-RA
OG0009888	PBAR_21202-RA	ACEP_00003259-RA
OG0009889	PBAR_21197-RA	ACEP_00003261-RA
OG0009890	PBAR_10583-RA	ACEP_00003263-RA
OG0009891	PBAR_ar_Y-e3-RA	ACEP_04568724-RA
OG0009892	PBAR_21208-RA	ACEP_00003254-RA
OG0009893	PBAR_21206-RA	ACEP_00003255-RA
OG0009894	PBAR_21212-RA	ACEP_00003247-RA
OG0009895	PBAR_21213-RA	ACEP_00003250-RA
OG0009896	PBAR_21211-RA	ACEP_00003249-RA
OG0009897	PBAR_21214-RA	ACEP_00003246-RA
OG0009898	PBAR_21217-RA	ACEP_00003244-RA
OG0009899	PBAR_21215-RA	ACEP_00003245-RA
OG0009900	PBAR_21216-RA	ACEP_00003240-RA
OG0009901	PBAR_21219-RA	ACEP_00003239-RA
OG0009902	PBAR_21221-RA	ACEP_00003242-RA
OG0009903	PBAR_21218-RA	ACEP_00003243-RA
OG0009904	PBAR_21222-RA	ACEP_00003237-RA
OG0009905	PBAR_21226-RA	ACEP_00003234-RA
OG0009906	PBAR_21228-RA	ACEP_00003231-RA
OG0009907	PBAR_21234-RA	ACEP_00003227-RA
OG0009908	PBAR_21238-RA	ACEP_00003223-RA
OG0009909	PBAR_21236-RA	ACEP_00003224-RA
OG0009910	PBAR_21239-RA	ACEP_00003222-RA
OG0009911	PBAR_12980-RA	ACEP_00003216-RA
OG0009912	PBAR_12981-RA	ACEP_00003217-RA
OG0009913	PBAR_21241-RA	ACEP_00003221-RA
OG0009914	PBAR_12988-RA	ACEP_00003210-RA
OG0009915	PBAR_12989-RA	ACEP_00003212-RA
OG0009916	PBAR_12979-RA	ACEP_00003214-RA
OG0009917	PBAR_12996-RA	ACEP_00003201-RA
OG0009918	PBAR_12998-RA	ACEP_00003202-RA
OG0009919	PBAR_12985-RA	ACEP_00003204-RA
OG0009920	PBAR_12987-RA	ACEP_00003205-RA
OG0009921	PBAR_12983-RA	ACEP_00003207-RA
OG0009922	PBAR_12984-RA	ACEP_00003203-RA
OG0009923	PBAR_13000-RA	ACEP_00003200-RA
OG0009924	PBAR_20879-RA	ACEP_00013350-RA
OG0009925	PBAR_20876-RA	ACEP_00013351-RA
OG0009926	PBAR_20896-RA	ACEP_00013343-RA
OG0009927	PBAR_20913-RA	ACEP_00013344-RA
OG0009928	PBAR_20878-RA	ACEP_00013340-RA
OG0009929	PBAR_20871-RA	ACEP_00013341-RA
OG0009930	PBAR_20866-RA	ACEP_00013342-RA
OG0009931	PBAR_20893-RA	ACEP_00013347-RA
OG0009932	PBAR_20875-RA	ACEP_00013329-RA
OG0009933	PBAR_20897-RA	ACEP_00013333-RA
OG0009934	PBAR_20867-RA	ACEP_00013332-RA
OG0009935	PBAR_11277-RA	ACEP_00013326-RA
OG0009936	PBAR_20872-RA	ACEP_00013327-RA
OG0009937	PBAR_20869-RA	ACEP_00013328-RA
OG0009938	PBAR_11258-RA	ACEP_00013319-RA
OG0009939	PBAR_11260-RA	ACEP_00013312-RA
OG0009940	PBAR_11261-RA	ACEP_00013311-RA
OG0009941	PBAR_11285-RA	ACEP_00013314-RA
OG0009942	PBAR_18444-RA	ACEP_00013310-RA
OG0009943	PBAR_18440-RA	ACEP_00013309-RA
OG0009944	PBAR_18432-RA	ACEP_00013294-RA
OG0009945	PBAR_17744-RA	ACEP_00013290-RA
OG0009946	PBAR_15912-RA	ACEP_00013276-RA
OG0009947	PBAR_15910-RA	ACEP_00013268-RA
OG0009948	PBAR_15905-RA	ACEP_00013260-RA
OG0009949	PBAR_15908-RA	ACEP_00013259-RA
OG0009950	PBAR_10220-RA	ACEP_00013264-RA
OG0009951	PBAR_17869-RA	ACEP_00013254-RA
OG0009952	PBAR_22151-RA	ACEP_00013255-RA
OG0009953	PBAR_25622-RA	ACEP_00016600-RA
OG0009954	PBAR_15780-RA	ACEP_00015766-RA
OG0009955	PBAR_22173-RA	ACEP_00015764-RA
OG0009956	PBAR_15784-RA	ACEP_00015768-RA
OG0009957	PBAR_22167-RA	ACEP_00015765-RA
OG0009958	PBAR_22174-RA	ACEP_00015759-RA
OG0009959	PBAR_22163-RA	ACEP_00015757-RA
OG0009960	PBAR_22161-RA	ACEP_00015755-RA
OG0009961	PBAR_22164-RA	ACEP_00015756-RA
OG0009962	PBAR_22165-RA	ACEP_00015754-RA
OG0009963	PBAR_22170-RA	ACEP_00015761-RA
OG0009964	PBAR_22172-RA	ACEP_00015760-RA
OG0009965	PBAR_22160-RA	ACEP_00015749-RA
OG0009966	PBAR_22162-RA	ACEP_00015752-RA
OG0009967	PBAR_13031-RA	ACEP_00015736-RA
OG0009968	PBAR_11609-RA	ACEP_00015740-RA
OG0009969	PBAR_11617-RA	ACEP_00015744-RA
OG0009970	PBAR_11618-RA	ACEP_00015745-RA
OG0009971	PBAR_13025-RA	ACEP_00015735-RA
OG0009972	PBAR_13038-RA	ACEP_00015737-RA
OG0009973	PBAR_11612-RA	ACEP_00015741-RA
OG0009974	PBAR_11615-RA	ACEP_00015743-RA
OG0009975	PBAR_13021-RA	ACEP_00015723-RA
OG0009976	PBAR_13023-RA	ACEP_00015721-RA
OG0009977	PBAR_13029-RA	ACEP_00015729-RA
OG0009978	PBAR_13030-RA	ACEP_00015719-RA
OG0009979	PBAR_13032-RA	ACEP_00015727-RA
OG0009980	PBAR_ar_Rap-1	ACEP_00015730-RA
OG0009981	PBAR_13028-RA	ACEP_00015722-RA
OG0009982	PBAR_13020-RA	ACEP_00015728-RA
OG0009983	PBAR_13037-RA	ACEP_00015726-RA
OG0009984	PBAR_ar_Ndufb3_like-1	ACEP_00015732-RA
OG0009985	PBAR_13035-RA	ACEP_00015733-RA
OG0009986	PBAR_25991-RA	ACEP_00016787-RA
OG0009987	PBAR_19518-RA	ACEP_00016850-RA
OG0009988	PBAR_24309-RA	ACEP_00016588-RA
OG0009989	PBAR_13608-RA	ACEP_00016806-RA
OG0009990	PBAR_23378-RA	ACEP_00016527-RA
OG0009991	PBAR_ar_SdhD_like-1	ACEP_00016336-RA
OG0009992	PBAR_25758-RA	ACEP_00016335-RA
OG0010066	PBAR_24479-RA	ACEP_00012870-RA
OG0010070	PBAR_24492-RA	ACEP_00012854-RA
OG0010074	PBAR_13727-RA	ACEP_00006385-RA
OG0010077	PBAR_22963-RA	ACEP_00006341-RA
OG0010079	PBAR_22977-RA	ACEP_00006326-RA
OG0010081	PBAR_12268-RA	ACEP_00006305-RA
OG0010082	PBAR_17655-RA	ACEP_00006287-RA
OG0010084	PBAR_22955-RA	ACEP_00006242-RA
OG0010085	PBAR_22950-RA	ACEP_00006241-RA
OG0010086	PBAR_22951-RA	ACEP_00006244-RA
OG0010088	PBAR_14907-RA	ACEP_00006223-RA
OG0010089	PBAR_14923-RA	ACEP_00006210-RA
OG0010090	PBAR_20555-RA	ACEP_00006201-RA
OG0010092	PBAR_22858-RA	ACEP_00006128-RA
OG0010096	PBAR_11135-RA	ACEP_00006092-RA
OG0010097	PBAR_22867-RA	ACEP_00006076-RA
OG0010101	PBAR_26990-RA	ACEP_00006042-RA
OG0010103	PBAR_22922-RA	ACEP_00006001-RA
OG0010104	PBAR_23001-RA	ACEP_00005968-RA
OG0010105	PBAR_15507-RA	ACEP_00014035-RA
OG0010106	PBAR_21740-RA	ACEP_00014017-RA
OG0010108	PBAR_11500-RA	ACEP_00013979-RA
OG0010109	PBAR_10835-RA	ACEP_00013960-RA
OG0010111	PBAR_10266-RA	ACEP_00013927-RA
OG0010112	PBAR_13059-RA	ACEP_00016829-RA
OG0010113	PBAR_22337-RA	ACEP_00011533-RA
OG0010114	PBAR_22334-RA	ACEP_00011532-RA
OG0010115	PBAR_22336-RA	ACEP_00011536-RA
OG0010116	PBAR_22345-RA	ACEP_00011546-RA
OG0010118	PBAR_12703-RA	ACEP_00011500-RA
OG0010119	PBAR_12698-RA	ACEP_00011495-RA
OG0010120	PBAR_12684-RA	ACEP_00011487-RA
OG0010121	PBAR_15964-RA	ACEP_00011467-RA
OG0010124	PBAR_11711-RA	ACEP_00002670-RA
OG0010128	PBAR_24228-RA	ACEP_00002615-RA
OG0010129	PBAR_24235-RA	ACEP_00002613-RA
OG0010130	PBAR_23992-RA	ACEP_00002597-RA
OG0010131	PBAR_23987-RA	ACEP_00002596-RA
OG0010132	PBAR_23975-RA	ACEP_00002583-RA
OG0010133	PBAR_18036-RA	ACEP_00002564-RA
OG0010134	PBAR_18045-RA	ACEP_00002563-RA
OG0010136	PBAR_13297-RA	ACEP_00002540-RA
OG0010137	PBAR_16978-RA	ACEP_00002511-RA
OG0010142	PBAR_19089-RA	ACEP_00002481-RA
OG0010143	PBAR_19083-RA	ACEP_00002467-RA
OG0010145	PBAR_16601-RA	ACEP_00002435-RA
OG0010146	PBAR_16603-RA	ACEP_00002431-RA
OG0010147	PBAR_16602-RA	ACEP_00002434-RA
OG0010148	PBAR_19309-RA	ACEP_00002427-RA
OG0010150	PBAR_19313-RA	ACEP_00002412-RA
OG0010151	PBAR_19326-RA	ACEP_00002404-RA
OG0010156	PBAR_19365-RA	ACEP_00002351-RA
OG0010158	PBAR_19377-RA	ACEP_00002333-RA
OG0010160	PBAR_26756-RA	ACEP_00002309-RA
OG0010161	PBAR_19391-RA	ACEP_00002317-RA
OG0010162	PBAR_19404-RA	ACEP_00002298-RA
OG0010168	PBAR_26404-RA	ACEP_00018244-RA
OG0010169	PBAR_12385-RA	ACEP_00018218-RA
OG0010170	PBAR_26665-RA	ACEP_00017922-RA
OG0010171	PBAR_21556-RA	ACEP_00010513-RA
OG0010172	PBAR_13848-RA	ACEP_00010520-RA
OG0010173	PBAR_21555-RA	ACEP_00010514-RA
OG0010176	PBAR_27094-RA	ACEP_00017927-RA
OG0010184	PBAR_26095-RA	ACEP_00008237-RA
OG0010186	PBAR_25019-RA	ACEP_00008197-RA
OG0010188	PBAR_19207-RA	ACEP_00008172-RA
OG0010192	PBAR_20080-RA	ACEP_00008098-RA
OG0010193	PBAR_20083-RA	ACEP_00008100-RA
OG0010194	PBAR_20092-RA	ACEP_00008086-RA
OG0010195	PBAR_12181-RA	ACEP_00008071-RA
OG0010199	PBAR_14759-RA	ACEP_00016206-RA
OG0010200	PBAR_12054-RA	ACEP_00016460-RA
OG0010202	PBAR_26194-RA	ACEP_00016032-RA
OG0010204	PBAR_18813-RA	ACEP_00015586-RA
OG0010208	PBAR_21156-RA	ACEP_00015945-RA
OG0010209	PBAR_21173-RA	ACEP_00015933-RA
OG0010210	PBAR_15939-RA	ACEP_00014089-RA
OG0010212	PBAR_16432-RA	ACEP_00014060-RA
OG0010215	PBAR_23651-RA	ACEP_00015260-RA
OG0010216	PBAR_20834-RB	ACEP_00015224-RA
OG0010219	PBAR_22594-RA	ACEP_00015189-RA
OG0010221	PBAR_24390-RA	ACEP_00016788-RA
OG0010223	PBAR_16525-RA	ACEP_00009139-RA
OG0010224	PBAR_16519-RA	ACEP_00009132-RA
OG0010225	PBAR_16524-RA	ACEP_00009131-RA
OG0010226	PBAR_16523-RA	ACEP_00009137-RA
OG0010227	PBAR_16499-RA	ACEP_00009119-RA
OG0010228	PBAR_13771-RA	ACEP_00009092-RA
OG0010229	PBAR_13774-RA	ACEP_00009089-RA
OG0010231	PBAR_13791-RA	ACEP_00009065-RA
OG0010232	PBAR_26431-RA	ACEP_00009068-RA
OG0010234	PBAR_16506-RA	ACEP_00009043-RA
OG0010235	PBAR_15890-RA	ACEP_00017355-RA
OG0010236	PBAR_15887-RA	ACEP_00009032-RA
OG0010239	PBAR_15885-RA	ACEP_00009026-RA
OG0010241	PBAR_15859-RA	ACEP_00008993-RA
OG0010243	PBAR_16798-RA	ACEP_00008939-RA
OG0010244	PBAR_16790-RA	ACEP_00008941-RA
OG0010245	PBAR_16809-RA	ACEP_00008937-RA
OG0010247	PBAR_15194-RA	ACEP_00008887-RA
OG0010248	PBAR_15195-RA	ACEP_00008886-RA
OG0010249	PBAR_26657-RA	ACEP_00017370-RA
OG0010253	PBAR_23601-RA	ACEP_00014215-RA
OG0010254	PBAR_23597-RA	ACEP_00014211-RA
OG0010255	PBAR_23567-RA	ACEP_00014185-RA
OG0010256	PBAR_23564-RA	ACEP_00014191-RA
OG0010259	PBAR_26790-RA	ACEP_00010396-RA
OG0010260	PBAR_21776-RA	ACEP_00010370-RA
OG0010262	PBAR_21815-RA	ACEP_00010336-RA
OG0010263	PBAR_21819-RA	ACEP_00010334-RA
OG0010264	PBAR_15679-RA	ACEP_00010295-RA
OG0010265	PBAR_19644-RA	ACEP_00010289-RA
OG0010266	PBAR_19629-RA	ACEP_00010277-RA
OG0010267	PBAR_26776-RA	ACEP_00017877-RA
OG0010268	PBAR_19619-RA	ACEP_00010271-RA
OG0010271	PBAR_10561-RA	ACEP_00016379-RA
OG0010273	PBAR_25608-RA	ACEP_00016608-RA
OG0010274	PBAR_10531-RA	ACEP_00016367-RA
OG0010276	PBAR_25617-RA	ACEP_00018067-RA
OG0010278	PBAR_25677-RA	ACEP_00015377-RA
OG0010280	PBAR_17774-RA	ACEP_00014742-RA
OG0010284	PBAR_13012-RA	ACEP_00012761-RA
OG0010285	PBAR_26551-RA	ACEP_00017982-RA
OG0010286	PBAR_15668-RA	ACEP_00012736-RA
OG0010287	PBAR_15650-RA	ACEP_00012733-RA
OG0010288	PBAR_15646-RA	ACEP_00012732-RA
OG0010290	PBAR_14119-RA	ACEP_00012675-RA
OG0010295	PBAR_13152-RA	ACEP_00013739-RA
OG0010303	PBAR_12377-RA	ACEP_00001529-RA
OG0010304	PBAR_12372-RA	ACEP_00001521-RA
OG0010305	PBAR_15383-RA	ACEP_00001517-RA
OG0010309	PBAR_15439-RA	ACEP_00001448-RA
OG0010313	PBAR_12044-RA	ACEP_00001406-RA
OG0010315	PBAR_23022-RA	ACEP_00001382-RA
OG0010316	PBAR_10484-RA	ACEP_00001322-RA
OG0010317	PBAR_20544-RA	ACEP_00001336-RA
OG0010320	PBAR_17292-RA	ACEP_00001280-RA
OG0010321	PBAR_26426-RA	ACEP_00017028-RA
OG0010322	PBAR_20321-RA	ACEP_00001232-RA
OG0010323	PBAR_20349-RA	ACEP_00001207-RA
OG0010324	PBAR_23490-RA	ACEP_00001146-RA
OG0010328	PBAR_23906-RA	ACEP_00001126-RA
OG0010331	PBAR_17836-RA	ACEP_00001079-RA
OG0010335	PBAR_10079-RA	ACEP_00001040-RA
OG0010336	PBAR_13290-RA	ACEP_00001037-RA
OG0010337	PBAR_13881-RA	ACEP_00001015-RA
OG0010338	PBAR_11312-RA	ACEP_00000987-RA
OG0010340	PBAR_14258-RA	ACEP_00000978-RA
OG0010343	PBAR_15202-RA	ACEP_00000965-RA
OG0010344	PBAR_15203-RA	ACEP_00000966-RA
OG0010345	PBAR_15201-RA	ACEP_00000968-RA
OG0010347	PBAR_18646-RA	ACEP_00000923-RA
OG0010348	PBAR_12255-RA	ACEP_00000921-RA
OG0010349	PBAR_12250-RA	ACEP_00000916-RA
OG0010351	PBAR_26731-RA	ACEP_00000904-RA
OG0010354	PBAR_23828-RA	ACEP_00000835-RA
OG0010356	PBAR_12160-RA	ACEP_00000820-RA
OG0010360	PBAR_10272-RA	ACEP_00011752-RA
OG0010361	PBAR_14961-RA	ACEP_00011736-RA
OG0010362	PBAR_17735-RA	ACEP_00011712-RA
OG0010366	PBAR_12084-RA	ACEP_00016067-RA
OG0010367	PBAR_17558-RA	ACEP_00014841-RA
OG0010368	PBAR_13420-RA	ACEP_00014791-RA
OG0010370	PBAR_11915-RA	ACEP_00016169-RA
OG0010371	PBAR_11913-RA	ACEP_00016170-RA
OG0010373	PBAR_21537-RA	ACEP_00015344-RA
OG0010376	PBAR_23257-RA	ACEP_00011011-RA
