Orthogroup	lhum_annotation	acep_annotation
OG0008260	LHUM_um_mastermind-RA	ACEP_00002033-RA
OG0008261	LHUM_19965-RA	ACEP_00002018-RA
OG0008262	LHUM_19952-RA	ACEP_00002021-RA
OG0008263	LHUM_19957-RA	ACEP_00002025-RA
OG0008264	LHUM_19964-RA	ACEP_00002020-RA
OG0008265	LHUM_19956-RA	ACEP_00002027-RA
OG0008266	LHUM_18927-RA	ACEP_00002029-RA
OG0008267	LHUM_19963-RA	ACEP_00002014-RA
OG0008268	LHUM_19968-RA	ACEP_00002011-RA
OG0008269	LHUM_19967-RA	ACEP_00002008-RA
OG0008270	LHUM_19229-RA	ACEP_00002006-RA
OG0008271	LHUM_19971-RA	ACEP_00002010-RA
OG0008272	LHUM_19970-RA	ACEP_00002009-RA
OG0008273	LHUM_19972-RA	ACEP_00002007-RA
OG0008274	LHUM_19205-RA	ACEP_00001999-RA
OG0008275	LHUM_19201-RA	ACEP_00002000-RA
OG0008276	LHUM_19193-RA	ACEP_00001997-RA
OG0008277	LHUM_19200-RA, LHUM_23077-RA	ACEP_00001994-RA
OG0008278	LHUM_19204-RA	ACEP_00001998-RA
OG0008279	LHUM_19197-RA	ACEP_00001995-RA
OG0008280	LHUM_19194-RA	ACEP_00001996-RA
OG0008281	LHUM_19195-RA	ACEP_00002004-RA
OG0008282	LHUM_19203-RA	ACEP_00002002-RA
OG0008283	LHUM_19208-RA	ACEP_00001980-RA
OG0008284	LHUM_19220-RA	ACEP_00001990-RA
OG0008285	LHUM_19219-RA	ACEP_00001985-RA
OG0008286	LHUM_19215-RA	ACEP_00001982-RA
OG0008287	LHUM_19209-RA	ACEP_00001989-RA
OG0008288	LHUM_19218-RA	ACEP_00001977-RA
OG0008289	LHUM_19192-RA	ACEP_00001984-RA
OG0008290	LHUM_19236-RA	ACEP_00001971-RA
OG0008291	LHUM_19217-RA	ACEP_00001973-RA
OG0008292	LHUM_19239-RA	ACEP_00001970-RA
OG0008293	LHUM_19238-RA	ACEP_00001969-RA
OG0008294	LHUM_19212-RA	ACEP_00001972-RA
OG0008295	LHUM_25243-RA	ACEP_00001964-RA
OG0008296	LHUM_25238-RA	ACEP_00001959-RA
OG0008297	LHUM_25248-RA	ACEP_00001953-RA
OG0008298	LHUM_25246-RA	ACEP_00001954-RA
OG0008299	LHUM_25242-RA	ACEP_00001955-RA
OG0008300	LHUM_25247-RA	ACEP_00001949-RA
OG0008301	LHUM_25253-RA	ACEP_00001945-RA
OG0008302	LHUM_25254-RA	ACEP_00001944-RA
OG0008303	LHUM_17445-RA	ACEP_00001943-RA
OG0008304	LHUM_um_-Pi3K68D-RA	ACEP_00001936-RA
OG0008305	LHUM_11437-RA	ACEP_00001937-RA
OG0008306	LHUM_11428-RA	ACEP_00001934-RA
OG0008307	LHUM_15597-RA	ACEP_00001931-RA
OG0008308	LHUM_15596-RA	ACEP_00001924-RA
OG0008309	LHUM_15588-RA	ACEP_00001918-RA
OG0008310	LHUM_15589-RA	ACEP_00001919-RA
OG0008311	LHUM_15585-RA	ACEP_00001914-RA
OG0008312	LHUM_15578-RA	ACEP_00001913-RA
OG0008313	LHUM_15571-RA	ACEP_00001909-RA
OG0008314	LHUM_15577-RA	ACEP_00001911-RA
OG0008315	LHUM_15579-RA	ACEP_00001903-RA
OG0008316	LHUM_15570-RA	ACEP_00001900-RA
OG0008317	LHUM_15574-RA	ACEP_00001906-RA
OG0008318	LHUM_15582-RA	ACEP_00001907-RA
OG0008319	LHUM_15580-RA	ACEP_00001901-RA
OG0008320	LHUM_25551-RA	ACEP_00017054-RA
OG0008321	LHUM_15581-RA	ACEP_00001908-RA
OG0008322	LHUM_15566-RA	ACEP_00001898-RA
OG0008323	LHUM_15559-RA	ACEP_00001892-RA
OG0008324	LHUM_15561-RA	ACEP_00001895-RA
OG0008325	LHUM_15563-RA	ACEP_00001893-RA
OG0008326	LHUM_15567-RA	ACEP_00001897-RA
OG0008327	LHUM_15552-RA	ACEP_00001886-RA
OG0008328	LHUM_15553-RA	ACEP_00001885-RA
OG0008329	LHUM_15555-RA	ACEP_00001884-RA
OG0008330	LHUM_15556-RA	ACEP_00001882-RA
OG0008331	LHUM_um_SP49c-RA	ACEP_00001878-RA
OG0008332	LHUM_15554-RA	ACEP_00001883-RA
OG0008333	LHUM_15557-RA	ACEP_00001881-RA
OG0008334	LHUM_15547-RA	ACEP_00001880-RA
OG0008336	LHUM_15545-RA	ACEP_00001870-RA
OG0008337	LHUM_15543-RA	ACEP_00001868-RA
OG0008338	LHUM_15544-RA	ACEP_00001866-RA
OG0008339	LHUM_15540-RA	ACEP_00001861-RA
OG0008340	LHUM_15536-RA	ACEP_00001860-RA
OG0008341	LHUM_15538-RA	ACEP_00001858-RA
OG0008342	LHUM_15537-RA	ACEP_00001859-RA
OG0008343	LHUM_15541-RA	ACEP_00001862-RA
OG0008344	LHUM_15539-RA	ACEP_00001856-RA
OG0008345	LHUM_15530-RA	ACEP_00001847-RA
OG0008346	LHUM_15528-RA	ACEP_00001850-RA
OG0008347	LHUM_15532-RA	ACEP_00001845-RA
OG0008348	LHUM_15518-RA	ACEP_00001848-RA
OG0008349	LHUM_15531-RA	ACEP_00001846-RA
OG0008350	LHUM_15520-RA	ACEP_00001852-RA
OG0008351	LHUM_15527-RA	ACEP_00001853-RA
OG0008352	LHUM_15512-RA	ACEP_00001838-RA
OG0008353	LHUM_15514-RA	ACEP_00001839-RA
OG0008354	LHUM_15504-RA	ACEP_00001825-RA
OG0008355	LHUM_15503-RA	ACEP_00001828-RA
OG0008356	LHUM_15501-RA	ACEP_00001824-RA
OG0008357	LHUM_15502-RA	ACEP_00001827-RA
OG0008358	LHUM_15505-RA	ACEP_00001829-RA
OG0008359	LHUM_15489-RA	ACEP_00001820-RA
OG0008360	LHUM_15496-RA	ACEP_00001814-RA
OG0008361	LHUM_15493-RA	ACEP_00001821-RA
OG0008362	LHUM_15492-RA	ACEP_00001813-RA
OG0008363	LHUM_15483-RA	ACEP_00001804-RA
OG0008364	LHUM_15482-RA	ACEP_00001805-RA
OG0008365	LHUM_15484-RA	ACEP_00001807-RA
OG0008366	LHUM_15480-RA	ACEP_00001802-RA
OG0008367	LHUM_15479-RA	ACEP_00001803-RA
OG0008368	LHUM_15472-RA	ACEP_00001793-RA
OG0008369	LHUM_15473-RA	ACEP_00001794-RA
OG0008370	LHUM_15476-RA	ACEP_00001798-RA
OG0008371	LHUM_15471-RA	ACEP_00001796-RA
OG0008372	LHUM_15466-RA	ACEP_00001783-RA
OG0008373	LHUM_15464-RA	ACEP_00001786-RA
OG0008374	LHUM_15468-RA	ACEP_00001788-RA
OG0008375	LHUM_15457-RA	ACEP_00001773-RA
OG0008376	LHUM_15461-RA	ACEP_00001774-RA
OG0008377	LHUM_15460-RA	ACEP_00001766-RA
OG0008378	LHUM_15462-RA	ACEP_00001767-RA
OG0008379	LHUM_15451-RA	ACEP_00001757-RA
OG0008380	LHUM_15452-RA	ACEP_00001758-RA
OG0008382	LHUM_13919-RA	ACEP_00001735-RA
OG0008383	LHUM_23519-RA	ACEP_00001732-RA
OG0008384	LHUM_23514-RA	ACEP_00001733-RA
OG0008385	LHUM_11834-RA	ACEP_00001726-RA
OG0008386	LHUM_11829-RA	ACEP_00001728-RA
OG0008387	LHUM_11836-RA	ACEP_00001723-RA
OG0008388	LHUM_11838-RA	ACEP_00001721-RA
OG0008389	LHUM_11830-RA	ACEP_00001722-RA
OG0008390	LHUM_17860-RA	ACEP_00001713-RA, ACEP_00001714-RA
OG0008391	LHUM_17859-RA	ACEP_00001715-RA
OG0008392	LHUM_11832-RA	ACEP_00001720-RA
OG0008393	LHUM_23615-RA	ACEP_00001706-RA
OG0008394	LHUM_23625-RA	ACEP_00001709-RA
OG0008395	LHUM_23604-RA	ACEP_00001707-RA
OG0008396	LHUM_23605-RA	ACEP_00001708-RA
OG0008397	LHUM_17852-RA	ACEP_00001712-RA
OG0008398	LHUM_23493-RA	ACEP_00001702-RA
OG0008399	LHUM_23502-RA	ACEP_00001701-RA
OG0008400	LHUM_23627-RA	ACEP_00001704-RA
OG0008401	LHUM_23608-RA	ACEP_00001705-RA
OG0008402	LHUM_18761-RA	ACEP_00001693-RA
OG0008403	LHUM_13980-RA	ACEP_00001696-RA
OG0008404	LHUM_18758-RA	ACEP_00001690-RA
OG0008405	LHUM_18764-RA	ACEP_00001694-RA
OG0008406	LHUM_18768-RA	ACEP_00001688-RA
OG0008407	LHUM_23530-RA	ACEP_00001680-RA
OG0008408	LHUM_23525-RA	ACEP_00001679-RA
OG0008409	LHUM_23535-RA	ACEP_00001678-RA
OG0008410	LHUM_23536-RA	ACEP_00001682-RA
OG0008411	LHUM_23550-RA	ACEP_00001674-RA
OG0008412	LHUM_23561-RA	ACEP_00001669-RA
OG0008413	LHUM_23564-RA	ACEP_00001671-RA
OG0008414	LHUM_23558-RA	ACEP_00001670-RA
OG0008415	LHUM_23556-RA	ACEP_00001667-RA
OG0008416	LHUM_23601-RA	ACEP_00001661-RA
OG0008417	LHUM_23597-RA	ACEP_00001658-RA
OG0008418	LHUM_23595-RA	ACEP_00001660-RA
OG0008419	LHUM_23599-RA	ACEP_00001656-RA
OG0008420	LHUM_14654-RA	ACEP_00001654-RA
OG0008421	LHUM_13985-RA	ACEP_00001652-RA
OG0008422	LHUM_14661-RA	ACEP_00001653-RA
OG0008423	LHUM_13984-RA	ACEP_00001646-RA
OG0008424	LHUM_13988-RA	ACEP_00001644-RA
OG0008425	LHUM_13989-RA	ACEP_00001639-RA
OG0008426	LHUM_13982-RA	ACEP_00001642-RA
OG0008427	LHUM_13991-RA	ACEP_00001641-RA
OG0008428	LHUM_13981-RA	ACEP_00001643-RA
OG0008429	LHUM_18750-RA	ACEP_00001634-RA
OG0008430	LHUM_18726-RA	ACEP_00001632-RA
OG0008431	LHUM_13986-RA	ACEP_00001635-RA
OG0008432	LHUM_13983-RA	ACEP_00001638-RA
OG0008433	LHUM_18730-RA	ACEP_00001629-RA
OG0008434	LHUM_18723-RA	ACEP_00001628-RA
OG0008435	LHUM_18729-RA	ACEP_00001630-RA
OG0008436	LHUM_18722-RA	ACEP_00001626-RA
OG0008437	LHUM_23594-RA	ACEP_00001625-RA
OG0008438	LHUM_18755-RA	ACEP_00001624-RA
OG0008439	LHUM_18728-RA	ACEP_00001627-RA
OG0008440	LHUM_18770-RA	ACEP_00001618-RA
OG0008441	LHUM_18742-RA	ACEP_00001609-RA
OG0008442	LHUM_23042-RA	ACEP_00001610-RA
OG0008443	LHUM_18746-RA	ACEP_00001611-RA
OG0008444	LHUM_18766-RA	ACEP_00001608-RA
OG0008445	LHUM_25447-RA	ACEP_00001596-RA
OG0008446	LHUM_13284-RA	ACEP_00001598-RA
OG0008447	LHUM_19505-RA	ACEP_00001595-RA
OG0008449	LHUM_20579-RA	ACEP_00001585-RA
OG0008450	LHUM_16163-RA	ACEP_00001590-RA
OG0008451	LHUM_16157-RA	ACEP_00001591-RA
OG0008452	LHUM_20384-RA	ACEP_00001589-RA
OG0008453	LHUM_19506-RA	ACEP_00001593-RA
OG0008454	LHUM_19515-RA	ACEP_00001594-RA
OG0008455	LHUM_19482-RA	ACEP_00001592-RA
OG0008456	LHUM_20587-RA	ACEP_00001576-RA
OG0008457	LHUM_20507-RA	ACEP_00014781-RA
OG0008458	LHUM_20516-RA	ACEP_00014773-RA
OG0008459	LHUM_20512-RA	ACEP_00014776-RA
OG0008460	LHUM_20514-RA	ACEP_00014777-RA
OG0008461	LHUM_um_rhomboid-like-RA	ACEP_00014767-RA
OG0008462	LHUM_20513-RA	ACEP_00014770-RA
OG0008463	LHUM_20509-RA	ACEP_00014769-RA
OG0008464	LHUM_20510-RA	ACEP_00014772-RA
OG0008465	LHUM_11285-RA	ACEP_00014764-RA
OG0008466	LHUM_11286-RA	ACEP_00014763-RA
OG0008467	LHUM_24689-RA	ACEP_00014760-RA
OG0008468	LHUM_24688-RA	ACEP_00014761-RA
OG0008469	LHUM_24690-RA	ACEP_00014759-RA
OG0008470	LHUM_24674-RA	ACEP_00014757-RA
OG0008471	LHUM_24682-RA	ACEP_00014762-RA
OG0008472	LHUM_22115-RA	ACEP_00006672-RA
OG0008473	LHUM_22114-RA	ACEP_00006671-RA
OG0008474	LHUM_22107-RA	ACEP_00006664-RA
OG0008475	LHUM_22108-RA	ACEP_00006665-RA
OG0008476	LHUM_22104-RA	ACEP_00006660-RA
OG0008477	LHUM_22101-RA	ACEP_00006661-RA
OG0008478	LHUM_22100-RA	ACEP_00006659-RA
OG0008479	LHUM_22102-RA	ACEP_00006663-RA
OG0008480	LHUM_22099-RA	ACEP_00006662-RA
OG0008481	LHUM_22096-RA	ACEP_00006653-RA
OG0008482	LHUM_22097-RA	ACEP_00006652-RA
OG0008483	LHUM_22089-RA	ACEP_00006649-RA
OG0008484	LHUM_50000-RA	ACEP_00006657-RA
OG0008485	LHUM_22085-RA	ACEP_00006641-RA
OG0008486	LHUM_22083-RA	ACEP_00006638-RA
OG0008487	LHUM_22088-RA	ACEP_00006640-RA
OG0008488	LHUM_22086-RA	ACEP_00006639-RA
OG0008489	LHUM_22093-RA	ACEP_00006642-RA
OG0008490	LHUM_22090-RA	ACEP_00006645-RA
OG0008491	LHUM_22084-RA	ACEP_00006636-RA
OG0008492	LHUM_22082-RA	ACEP_00006633-RA
OG0008493	LHUM_22080-RA	ACEP_00006632-RA
OG0008494	LHUM_22081-RA	ACEP_00006635-RA
OG0008495	LHUM_22074-RA	ACEP_00006629-RA
OG0008496	LHUM_22072-RA	ACEP_00006619-RA
OG0008497	LHUM_22071-RA	ACEP_00006620-RA
OG0008498	LHUM_22075-RA	ACEP_00006628-RA
OG0008499	LHUM_22064-RA	ACEP_00006612-RA
OG0008500	LHUM_22061-RA	ACEP_00006611-RA
OG0008501	LHUM_22063-RA	ACEP_00006614-RA
OG0008502	LHUM_22066-RA	ACEP_00006616-RA
OG0008503	LHUM_22054-RA	ACEP_00006607-RA
OG0008504	LHUM_22052-RA	ACEP_00006606-RA
OG0008505	LHUM_22060-RA	ACEP_00006608-RA
OG0008506	LHUM_22053-RA	ACEP_00006604-RA
OG0008507	LHUM_22035-RA	ACEP_00006600-RA
OG0008508	LHUM_22038-RA	ACEP_00006602-RA
OG0008509	LHUM_22049-RA	ACEP_00006601-RA
OG0008510	LHUM_22050-RA	ACEP_00006590-RA
OG0008511	LHUM_21696-RA	ACEP_00006586-RA
OG0008512	LHUM_21695-RA	ACEP_00006580-RA
OG0008513	LHUM_22040-RA	ACEP_00006589-RA
OG0008514	LHUM_21699-RA	ACEP_00006584-RA
OG0008515	LHUM_21700-RA	ACEP_00006583-RA
OG0008516	LHUM_21702-RA	ACEP_00006585-RA
OG0008517	LHUM_22045-RA	ACEP_00006598-RA
OG0008518	LHUM_22034-RA	ACEP_00006597-RA
OG0008519	LHUM_22048-RA	ACEP_00006596-RA
OG0008520	LHUM_22039-RA	ACEP_00006599-RA
OG0008521	LHUM_21709-RA	ACEP_00006569-RA
OG0008522	LHUM_11865-RA	ACEP_00006563-RA
OG0008523	LHUM_11305-RA	ACEP_00006559-RA
OG0008524	LHUM_11304-RA	ACEP_00006560-RA
OG0008525	LHUM_21716-RA	ACEP_00006565-RA
OG0008526	LHUM_21715-RA	ACEP_00006564-RA
OG0008527	LHUM_11306-RA	ACEP_00006558-RA
OG0008528	LHUM_11311-RA	ACEP_00006553-RA
OG0008529	LHUM_11314-RA	ACEP_00006552-RA
OG0008530	LHUM_11313-RA	ACEP_00006554-RA
OG0008531	LHUM_21360-RA	ACEP_00006548-RA
OG0008532	LHUM_21357-RA	ACEP_00006544-RA
OG0008533	LHUM_21358-RA	ACEP_00006546-RA
OG0008534	LHUM_21356-RA	ACEP_00006545-RA
OG0008535	LHUM_21359-RA	ACEP_00006547-RA
OG0008536	LHUM_21355-RA	ACEP_00006543-RA
OG0008537	LHUM_um_cytochrome-P450-like-RA	ACEP_00006541-RA
OG0008538	LHUM_21352-RA	ACEP_00006542-RA
OG0008539	LHUM_21347-RA	ACEP_00006538-RA
OG0008540	LHUM_21345-RA	ACEP_00006531-RA
OG0008541	LHUM_21344-RA	ACEP_00006532-RA
OG0008542	LHUM_21343-RA	ACEP_00006526-RA
OG0008543	LHUM_21341-RA	ACEP_00006527-RA
OG0008544	LHUM_21339-RA	ACEP_00006519-RA
OG0008545	LHUM_21336-RA	ACEP_00006521-RA
OG0008546	LHUM_21331-RA	ACEP_00006523-RA
OG0008547	LHUM_21328-RA	ACEP_00006520-RA
OG0008548	LHUM_21342-RA	ACEP_00006525-RA
OG0008549	LHUM_21138-RA	ACEP_00006509-RA
OG0008550	LHUM_18330-RA	ACEP_00006514-RA
OG0008551	LHUM_21133-RA	ACEP_00006512-RA
OG0008553	LHUM_18328-RA	ACEP_00006513-RA
OG0008554	LHUM_21129-RA	ACEP_00006511-RA
OG0008555	LHUM_18339-RA	ACEP_00006517-RA
OG0008556	LHUM_21099-RA	ACEP_00006507-RA
OG0008557	LHUM_21094-RA	ACEP_00006505-RA
OG0008558	LHUM_21088-RA	ACEP_00006499-RA
OG0008559	LHUM_21092-RA	ACEP_00006501-RA
OG0008560	LHUM_21082-RA	ACEP_00006493-RA
OG0008561	LHUM_21089-RA	ACEP_00006496-RA
OG0008562	LHUM_21091-RA	ACEP_00006497-RA
OG0008563	LHUM_21086-RA	ACEP_00006491-RA
OG0008564	LHUM_21272-RA	ACEP_00006489-RA
OG0008565	LHUM_21273-RA	ACEP_00006484-RA
OG0008566	LHUM_21081-RA	ACEP_00006492-RA
OG0008567	LHUM_21274-RA	ACEP_00006486-RA
OG0008568	LHUM_21269-RA, LHUM_21266-RA	ACEP_00006480-RA
OG0008569	LHUM_21270-RA	ACEP_00006479-RA
OG0008570	LHUM_21268-RA	ACEP_00006481-RA
OG0008571	LHUM_21267-RA	ACEP_00006477-RA
OG0008572	LHUM_21258-RA	ACEP_00006476-RA
OG0008573	LHUM_21207-RA	ACEP_00006466-RA
OG0008574	LHUM_21209-RA	ACEP_00006470-RA
OG0008575	LHUM_21208-RA	ACEP_00006472-RA
OG0008576	LHUM_21205-RA	ACEP_00006471-RA
OG0008577	LHUM_21210-RA	ACEP_00006469-RA
OG0008578	LHUM_21202-RA	ACEP_00006473-RA
OG0008579	LHUM_21261-RA	ACEP_00006474-RA
OG0008580	LHUM_21213-RA	ACEP_00006462-RA
OG0008581	LHUM_21212-RA	ACEP_00006459-RA
OG0008582	LHUM_21200-RA	ACEP_00006463-RA
OG0008583	LHUM_21219-RA	ACEP_00006454-RA
OG0008584	LHUM_21223-RA	ACEP_00006450-RA
OG0008585	LHUM_21217-RA	ACEP_00006456-RA
OG0008586	LHUM_21211-RA	ACEP_00006455-RA
OG0008587	LHUM_21218-RA	ACEP_00006449-RA
OG0008588	LHUM_21222-RA	ACEP_00006453-RA
OG0008589	LHUM_21214-RA	ACEP_00006457-RA
OG0008590	LHUM_21236-RA	ACEP_00006446-RA
OG0008591	LHUM_21235-RA	ACEP_00006443-RA
OG0008592	LHUM_21230-RA	ACEP_00006444-RA
OG0008593	LHUM_21229-RA	ACEP_00006445-RA
OG0008594	LHUM_21227-RA	ACEP_00006447-RA
OG0008595	LHUM_21232-RA	ACEP_00006442-RA
OG0008596	LHUM_21156-RA	ACEP_00006435-RA
OG0008597	LHUM_21228-RA	ACEP_00006440-RA
OG0008598	LHUM_21146-RA	ACEP_00006437-RA
OG0008599	LHUM_21233-RA	ACEP_00006438-RA
OG0008600	LHUM_21224-RA	ACEP_00006439-RA
OG0008601	LHUM_21231-RA	ACEP_00006441-RA
OG0008602	LHUM_21173-RA	ACEP_00006429-RA
OG0008603	LHUM_21157-RA	ACEP_00006433-RA
OG0008604	LHUM_21174-RA	ACEP_00006430-RA
OG0008605	LHUM_21177-RA	ACEP_00006431-RA
OG0008606	LHUM_21167-RA	ACEP_00006427-RA
OG0008607	LHUM_21175-RA	ACEP_00006428-RA
OG0008608	LHUM_21170-RA	ACEP_00006432-RA
OG0008609	LHUM_21166-RA	ACEP_00006420-RA
OG0008610	LHUM_21176-RA	ACEP_00006423-RA
OG0008611	LHUM_21181-RA	ACEP_00006416-RA
OG0008612	LHUM_21178-RA	ACEP_00017632-RA
OG0008613	LHUM_21168-RA	ACEP_00006425-RA
OG0008614	LHUM_21179-RA	ACEP_00006412-RA
OG0008615	LHUM_25922-RA	ACEP_00006419-RA
OG0008616	LHUM_21172-RA	ACEP_00006421-RA
OG0008617	LHUM_21184-RA	ACEP_00006413-RA
OG0008618	LHUM_21165-RA	ACEP_00017631-RA
OG0008619	LHUM_21180-RA	ACEP_00006415-RA
OG0008620	LHUM_21171-RA	ACEP_00006422-RA
OG0008621	LHUM_21186-RA	ACEP_00006418-RA
OG0008622	LHUM_21169-RA	ACEP_00006426-RA
OG0008623	LHUM_21185-RA	ACEP_00006409-RA
OG0008624	LHUM_21187-RA	ACEP_00006405-RA
OG0008625	LHUM_21190-RA	ACEP_00006406-RA
OG0008626	LHUM_21197-RA	ACEP_00006403-RA
OG0008627	LHUM_21196-RA	ACEP_00006402-RA
OG0008628	LHUM_21071-RA	ACEP_00006397-RA
OG0008629	LHUM_21067-RA	ACEP_00006395-RA
OG0008630	LHUM_21070-RA	ACEP_00006393-RA
OG0008631	LHUM_21076-RA	ACEP_00006394-RA
OG0008632	LHUM_21075-RA	ACEP_00006392-RA
OG0008633	LHUM_21084-RA	ACEP_00006400-RA
OG0008634	LHUM_21063-RA	ACEP_00006398-RA
OG0008635	LHUM_18337-RA	ACEP_00006388-RA
OG0008636	LHUM_21061-RA	ACEP_00006389-RA
OG0008637	LHUM_21745-RA	ACEP_00018216-RA
OG0008638	LHUM_23143-RA	ACEP_00016602-RA
OG0008639	LHUM_18630-RA	ACEP_00016932-RA
OG0008640	LHUM_23971-RA	ACEP_00008500-RA
OG0008641	LHUM_23976-RA	ACEP_00008492-RA
OG0008642	LHUM_16759-RA	ACEP_00008486-RA
OG0008643	LHUM_16758-RA	ACEP_00008485-RA
OG0008644	LHUM_11754-RA	ACEP_00008487-RA
OG0008645	LHUM_16754-RA	ACEP_00008482-RA
OG0008646	LHUM_16760-RA	ACEP_00008484-RA
OG0008647	LHUM_20987-RA	ACEP_00008478-RA
OG0008648	LHUM_10209-RA	ACEP_00008473-RA
OG0008649	LHUM_23916-RA	ACEP_00008472-RA
OG0008650	LHUM_10210-RA	ACEP_00008474-RA
OG0008651	LHUM_20990-RA	ACEP_00008475-RA
OG0008652	LHUM_23923-RA	ACEP_00008466-RA
OG0008653	LHUM_23925-RA	ACEP_00008467-RA
OG0008654	LHUM_23917-RA	ACEP_00008471-RA
OG0008655	LHUM_23922-RA	ACEP_00008461-RA
OG0008656	LHUM_23924-RA	ACEP_00008464-RA
OG0008657	LHUM_23920-RA	ACEP_00017663-RA
OG0008658	LHUM_23929-RA	ACEP_00008458-RA
OG0008659	LHUM_23927-RA	ACEP_00008459-RA
OG0008660	LHUM_23932-RA	ACEP_00008456-RA
OG0008661	LHUM_23933-RA	ACEP_00008454-RA
OG0008662	LHUM_23937-RA	ACEP_00008453-RA
OG0008663	LHUM_23935-RA	ACEP_00008452-RA
OG0008664	LHUM_23941-RA	ACEP_00008447-RA
OG0008665	LHUM_23944-RA	ACEP_00008444-RA
OG0008666	LHUM_23949-RA	ACEP_00008439-RA
OG0008667	LHUM_23953-RA	ACEP_00008437-RA
OG0008668	LHUM_23957-RA	ACEP_00008431-RA
OG0008669	LHUM_23956-RA	ACEP_00008429-RA
OG0008670	LHUM_23958-RA	ACEP_00008432-RA
OG0008671	LHUM_23952-RA	ACEP_00008433-RA
OG0008672	LHUM_23948-RA	ACEP_00008434-RA
OG0008673	LHUM_23963-RA	ACEP_00008427-RA
OG0008674	LHUM_23969-RA	ACEP_00008426-RA
OG0008675	LHUM_23970-RA	ACEP_00008424-RA
OG0008676	LHUM_23968-RA	ACEP_00008425-RA
OG0008677	LHUM_13875-RA	ACEP_00008417-RA
OG0008678	LHUM_13887-RA	ACEP_00008406-RA
OG0008679	LHUM_13883-RA	ACEP_00008410-RA
OG0008680	LHUM_13877-RA	ACEP_00008413-RA
OG0008681	LHUM_13878-RA	ACEP_00008411-RA
OG0008682	LHUM_14548-RA	ACEP_00008400-RA
OG0008683	LHUM_14536-RA	ACEP_00008398-RA
OG0008684	LHUM_13891-RA	ACEP_00008401-RA
OG0008685	LHUM_14546-RA	ACEP_00008395-RA
OG0008686	LHUM_14539-RA	ACEP_00008396-RA
OG0008687	LHUM_13886-RA	ACEP_00008402-RA
OG0008688	LHUM_14535-RA	ACEP_00008397-RA
OG0008689	LHUM_13885-RA	ACEP_00008405-RA
OG0008690	LHUM_13893-RA	ACEP_00008404-RA
OG0008691	LHUM_14531-RA	ACEP_00008390-RA
OG0008692	LHUM_14529-RA	ACEP_00008391-RA
OG0008693	LHUM_14532-RA	ACEP_00008392-RA
OG0008694	LHUM_13898-RA	ACEP_00008380-RA
OG0008695	LHUM_12787-RA	ACEP_00008386-RA
OG0008696	LHUM_13901-RA	ACEP_00008383-RA
OG0008697	LHUM_14530-RA	ACEP_00008387-RA
OG0008698	LHUM_14533-RA	ACEP_00008388-RA
OG0008699	LHUM_14547-RA	ACEP_00008385-RA
OG0008700	LHUM_13894-RA	ACEP_00008382-RA
OG0008701	LHUM_13904-RA	ACEP_00008381-RA
OG0008702	LHUM_13896-RA	ACEP_00008374-RA
OG0008703	LHUM_13900-RA	ACEP_00008375-RA
OG0008704	LHUM_13880-RA	ACEP_00008360-RA
OG0008705	LHUM_13892-RA	ACEP_00008361-RA
OG0008706	LHUM_13881-RA	ACEP_00008358-RA
OG0008707	LHUM_12755-RA	ACEP_00008355-RA
OG0008708	LHUM_13895-RA	ACEP_00008371-RA
OG0008709	LHUM_13882-RA	ACEP_00008359-RA
OG0008710	LHUM_19343-RA	ACEP_00008356-RA
OG0008711	LHUM_13899-RA	ACEP_00008365-RA
OG0008712	LHUM_12776-RA	ACEP_00008353-RA
OG0008713	LHUM_12774-RA	ACEP_00008352-RA
OG0008714	LHUM_10902-RA	ACEP_00008351-RA
OG0008715	LHUM_12775-RA	ACEP_00008354-RA
OG0008716	LHUM_10887-RA	ACEP_00008346-RA
OG0008717	LHUM_10901-RA	ACEP_00008336-RA
OG0008718	LHUM_10896-RA	ACEP_00008335-RA
OG0008719	LHUM_10886-RA	ACEP_00008340-RA
OG0008720	LHUM_10891-RA	ACEP_00008337-RA
OG0008721	LHUM_10885-RA	ACEP_00008339-RA
OG0008722	LHUM_10884-RA	ACEP_00008342-RA
OG0008723	LHUM_16570-RA	ACEP_00008329-RA
OG0008724	LHUM_16568-RA	ACEP_00008328-RA
OG0008725	LHUM_16573-RA	ACEP_00008333-RA
OG0008726	LHUM_16574-RA	ACEP_00008330-RA
OG0008727	LHUM_16564-RA	ACEP_00008334-RA
OG0008728	LHUM_16309-RA	ACEP_00008324-RA
OG0008729	LHUM_16301-RA	ACEP_00008319-RA
OG0008730	LHUM_16308-RA	ACEP_00008323-RA
OG0008731	LHUM_16302-RA	ACEP_00008310-RA
OG0008732	LHUM_10868-RA	ACEP_00008307-RA
OG0008733	LHUM_10866-RA	ACEP_00008304-RA
OG0008734	LHUM_10864-RA	ACEP_00008299-RA
OG0008735	LHUM_24583-RA	ACEP_00008296-RA
OG0008736	LHUM_24582-RA	ACEP_00008297-RA
OG0008737	LHUM_10870-RA	ACEP_00008300-RA
OG0008738	LHUM_10867-RA	ACEP_00008303-RA
OG0008739	LHUM_10871-RA	ACEP_00008302-RA
OG0008740	LHUM_10720-RA	ACEP_00008293-RA
OG0008741	LHUM_10717-RA	ACEP_00008292-RA
OG0008742	LHUM_24574-RA	ACEP_00008290-RA
